camber_0,camber_1,camber_2,camber_3,elapsed_time,is_detached_0,is_detached_1,is_detached_2,is_detached_3,is_offroad,lap_number,position_vertical_0,position_vertical_1,position_vertical_2,position_vertical_3,ride_height_0,ride_height_1,ride_height_2,ride_height_3,rotation_0,rotation_1,rotation_2,rotation_3,slip_angle_fl,slip_angle_fr,slip_angle_rl,slip_angle_rr,suspension_deflection_0,suspension_deflection_1,suspension_deflection_2,suspension_deflection_3,suspension_force_0,suspension_force_1,suspension_force_2,suspension_force_3,third_spring_deflection_0,third_spring_deflection_1,third_spring_deflection_2,third_spring_deflection_3,toe_0,toe_1,toe_2,toe_3,toe_symmetric_0,toe_symmetric_1,toe_symmetric_2,toe_symmetric_3,velocity_lateral_0,velocity_lateral_1,velocity_lateral_2,velocity_lateral_3,velocity_longitudinal_0,velocity_longitudinal_1,velocity_longitudinal_2,velocity_longitudinal_3
-0.06301369288264015,-0.04822243425490134,-0.06128336600545161,-0.046004355746533776,3506.8125,False,False,False,False,False,6,-5.37621415840436,11.166077874988929,-0.6116059976408149,15.609166285412455,50.988187393819636,42.00277732607754,55.17956791418976,46.29206939535504,-172.70177464344968,-176.26022171253567,-170.5528397583838,-172.58457028531078,0.03698459048520841,0.033487071549927486,0.013128719228003754,0.019282160367975816,49.99826144209468,60.74236522732696,66.24539648320365,79.23442280173198,2993.6393275636196,7234.900563208063,5377.464913086565,8740.25707622959,55.37031333471082,55.37031333471082,72.73990964246782,72.73990964246782,-0.029108308889794723,-0.026142282737797406,0.0029038644315525436,-0.001099623250660105,-0.029108308889794723,0.026142282737797406,0.0029038644315525436,0.001099623250660105,-2.1407356297888605,-1.9498617190314071,-0.760171991480675,-1.123022219758969,-57.85543214613752,-58.205532058713636,-57.898131762494614,-58.23429607230466
-0.06371555114114569,-0.048224348675515234,-0.06162876201416575,-0.045868326680338176,3506.8925,False,False,False,False,False,6,-5.04746671830579,12.141755965722318,-0.809427253366142,16.003186202428658,50.201103731927596,40.65780523692769,54.45994850402827,45.09731664367217,-173.15548799133362,-176.95070541449925,-170.69710745427645,-173.34140207592304,0.036785601161720194,0.033253461885383515,0.013907740169850268,0.01990773711201555,50.211379156738126,61.39885282181745,66.0820782266352,79.53678266091646,3173.592683029842,7500.1836889622155,5549.47390881718,9420.75389425287,55.80511598927779,55.80511598927779,72.80943044377582,72.80943044377582,-0.028866131484782228,-0.025940188066973395,0.0029262913084620147,-0.0010646282644251426,-0.028866131484782228,0.025940188066973395,0.0029262913084620147,0.0010646282644251426,-2.13307635375676,-1.9405856028568884,-0.8067206367465403,-1.1620643781649704,-57.96056211866593,-58.335888806331084,-58.00141596316673,-58.36478811707407
-0.06463121436695202,-0.047865396213324245,-0.06276574696096716,-0.04622572070381188,3507.0125000000003,False,False,False,False,False,6,-4.884102536119334,13.012105335731025,-0.3756065852529543,17.13934656026934,49.75104000506453,39.82854677581232,54.24653572133187,44.549652975654496,-173.60392967780524,-177.38388492158805,-171.35100799105388,-173.5782516576823,0.03741650398074982,0.0338763900208856,0.015233743111640025,0.021234369757080564,50.3061626289813,61.99886092594225,66.43688434957407,80.45181413097995,3053.4511166884568,7779.670388668542,5414.753386981217,9177.580113695218,56.152511777461775,56.152511777461775,73.444349240277,73.444349240277,-0.028234448511971894,-0.025341795048890545,0.0028917605427948257,-0.0009011362100086157,-0.028234448511971894,0.025341795048890545,0.0028917605427948257,0.0009011362100086157,-2.176089281513139,-1.9829392319823036,-0.8862941746020461,-1.2432130874303553,-58.1313979334265,-58.51215628014508,-58.17517120978256,-58.53840927444399
-0.06449808374936965,-0.04813915625398048,-0.06267416548863626,-0.0466191358311308,3507.0925,False,False,False,False,False,6,-4.6932876543188815,13.081845219867906,-0.2973237534274545,17.352880797125103,50.035739694654524,40.42329111262305,53.71350110343656,44.08272096285901,-173.9314763531512,-177.67022885172673,-171.7242457377471,-174.13360056988537,0.038228528108571865,0.03472967238640361,0.015694584419586058,0.021610988996002656,50.43633919564938,62.05139402807441,66.48907422215783,80.6147901336251,2926.1070524307406,7150.627635165075,5621.213909851124,9553.294542420472,56.2438666118619,56.2438666118619,73.55193217789147,73.55193217789147,-0.028422306591251802,-0.025577167777829927,0.0028995923204127782,-0.0008822150738238871,-0.028422306591251802,0.025577167777829927,0.0028995923204127782,0.0008822150738238871,-2.227615003361418,-2.0366426196553817,-0.9148748919503547,-1.2675574219777026,-58.24262264707344,-58.61914557937148,-58.28760730060794,-58.644242746423366
-0.06413848352718926,-0.047555392399516554,-0.062170669492454624,-0.045640090161902416,3507.2125,False,False,False,False,False,6,-5.772619357840844,12.312639689107293,-1.0197035691922909,16.513835633398646,51.0229984184305,41.293127792378456,55.0855201979325,45.53342429006121,-174.32063127881563,-178.24434588604566,-172.31822794582578,-174.23705020548695,0.03852573255674568,0.03497890276120342,0.01519380955554412,0.021317230972269955,49.742289397711524,61.51342193213944,65.91072517856384,79.97325208560308,2835.2427685712173,7132.517732914409,5311.285976107565,8738.740174451776,55.62785566492548,55.62785566492548,72.94198863208345,72.94198863208345,-0.028482922325565593,-0.025499395479897987,0.0029380474223136732,-0.0009655472749168962,-0.028482922325565593,0.025499395479897987,0.0029380474223136732,0.0009655472749168962,-2.2519274269144063,-2.056596632740103,-0.8884411671358237,-1.2537028557087488,-58.42363115891991,-58.77136322671504,-58.46939154664774,-58.802803573467955
-0.06495521346538179,-0.047482805200756935,-0.062180987292426014,-0.0450944987535136,3507.2925,False,False,False,False,False,6,-5.186477448550577,13.106959314083104,-1.2006860689712968,16.2227383874785,49.10043502584924,39.342898786683314,55.123930291540695,45.3972790721239,-174.4919799178372,-178.20124197354744,-173.60693445616263,-173.53041262787428,0.03542719525421418,0.03191080974784367,0.01571396510978669,0.02183564553917739,50.11983497628641,62.0481552926197,65.75706389509273,79.73332461925715,3318.854760453616,8153.432788666637,5475.138919343157,9368.223471920133,56.083995134453055,56.083995134453055,72.74519425717493,72.74519425717493,-0.026039674886842737,-0.0232205758405894,0.002976693750454961,-0.0010285941102855345,-0.026039674886842737,0.0232205758405894,0.002976693750454961,0.0010285941102855345,-2.069557879476317,-1.8762773571369173,-0.9182429763613307,-1.2843194835254046,-58.39276769417801,-58.77758846546376,-58.43002631868854,-58.808215929259376
-0.06559655930925339,-0.047011114260248184,-0.06188829853910279,-0.046047820546289,3507.4125,False,False,False,False,False,6,-4.685121063847369,13.082674879121653,-0.6623258386644417,16.327106932795143,49.68287529041859,40.02547585292379,53.73272573901744,44.565595748451955,-174.65939421639197,-177.03560834329113,-173.0751191944805,-175.01359897007586,0.027169343028416504,0.023878524035454818,0.015016364686653414,0.02103164221694684,50.386257690462564,62.10678036917211,66.18938109690569,79.80977039020226,2999.1820276336002,7308.92697692279,5651.089731453124,9274.717641394893,56.246519029817335,56.246519029817335,72.99957574355398,72.99957574355398,-0.016402795227191222,-0.013766068497794479,0.0029189400035067666,-0.0010170271753169992,-0.016402795227191222,0.013766068497794479,0.0029189400035067666,0.0010170271753169992,-1.5943963719260417,-1.408352709803662,-0.8813268074516429,-1.240595565558781,-58.66921542392562,-58.96867931141328,-58.686678236008646,-58.97840167850366
-0.06469673993837978,-0.048412427655360996,-0.06024960245751418,-0.047917544307446075,3507.5125000000003,False,False,False,False,False,6,-3.0556056186398957,12.576132155329034,0.20915941966712787,15.737915211281845,46.84930068569451,38.98011040227969,53.27438993450495,44.96447203778903,-175.68253764495518,-176.87855695585858,-173.42127755591048,-175.08286537941228,0.018967882444815242,0.015802120779597466,0.00969599478885464,0.01581603515528101,51.40284948831098,61.79837722955095,66.88953655588247,79.32025581491403,4766.5127875565095,7607.856241726357,6029.821872513914,9014.094632028256,56.600613358930964,56.600613358930964,73.10489618539826,73.10489618539826,-0.010851178034558517,-0.00848498171377911,0.002852012197576278,-0.0011170481789380222,-0.010851178034558517,0.00848498171377911,0.002852012197576278,0.0011170481789380222,-1.1175898194536629,-0.9340610751696339,-0.5712855605192537,-0.9349816760762053,-58.913048963578326,-59.104935324779085,-58.917900661177775,-59.11113023291951
-0.06060537484522701,-0.049725026846541516,-0.058113035336408506,-0.051182967752735155,3507.6125,False,False,False,False,False,6,-4.0879456905737275,8.45772980389924,2.625536724865402,14.610976646474914,51.620516017389484,46.01901380971615,54.53212195056281,48.86310326101442,-175.97497557817042,-176.14370757658247,-173.72640718218335,-173.73250165055939,0.009786059948792636,0.006932893157242662,0.0018380709357202138,0.008297141964932916,50.71698987594869,59.06252160874897,68.82393190326097,78.44867631180641,4094.4199933359846,5516.407891306409,5806.691878753973,6821.593944960313,54.88975574234883,54.88975574234883,73.63630410753369,73.63630410753369,-0.005081457966279753,-0.0025112233937986364,0.0026254754729787594,-0.0012510971333970701,-0.005081457966279753,0.0025112233937986364,0.0026254754729787594,0.0012510971333970701,-0.579477788472321,-0.4106204282983086,-0.10884169458481097,-0.49147967042509677,-59.2127263790687,-59.226911498500144,-59.21510965411929,-59.233455834566726
-0.058772657263568145,-0.053790379457536085,-0.05582041304208649,-0.05404341093511749,3507.7125,False,False,False,False,False,6,1.9615259306594648,7.087447134332146,6.393693235769712,11.681201210337576,46.885779165512425,45.12158111509989,48.97729008282781,46.92581142621338,-176.80466703584528,-176.67641417772282,-172.55668546264997,-172.56277989837133,-0.0001730899574763805,-0.0030564941569260176,-0.001806084758910044,0.00402509407611327,54.695577243471625,58.17473945221169,71.80578654886311,76.05654804674144,5300.90953836837,5201.886993548907,8336.020704826817,8322.389429901621,56.43515834784166,56.43515834784166,73.93116729780228,73.93116729780228,0.0022278109887587405,0.004453245898236179,0.002281248723152368,-0.0016708850470511915,0.0022278109887587405,-0.004453245898236179,0.002281248723152368,0.0016708850470511915,0.010290374969429195,0.18158987332319398,0.1073568159031133,-0.2391634940216143,-59.45102198125154,-59.41097823826031,-59.44167273594745,-59.417791958316705
