accel_lateral,accel_longitudinal,accel_vertical,class_name,damage_severity_0,damage_severity_1,damage_severity_2,damage_severity_3,damage_severity_4,damage_severity_5,damage_severity_6,damage_severity_7,downforce_front,downforce_rear,driver_name,elapsed_time,finish_state,fuel,impact_magnitude,impact_position_0,impact_position_1,impact_time,in_garage,in_pits,is_detached,is_driving,is_player,lap_number,number_penalties,number_pitstops,orientation_yaw_radians,path_lateral,pit_request,place,player_index,position_lateral,position_longitudinal,position_vertical,position_xyz_0,position_xyz_1,position_xyz_2,qualification,same_class,slot_id,speed,tank_capacity,total_vehicles,track_edge,vehicle_name,velocity_lateral,velocity_longitudinal,velocity_vertical
-0.1494523286819458,-2.557037115097046,0.15299616754055023,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,402.0725,0,82.6417241800215,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,2,0,0,-2.641069906015591,-1.9859824180603027,False,1,0,-5.532410144805908,1.8280422687530518,13.36872386932373,1.8280422687530518,13.36872386932373,5.532410144805908,1,True,0,56.2449178239162,117.0,1,-6.400000095367432,Manthey PureRxcing 2024 #92:LM,-0.01584625244140625,-56.24486541748047,0.07512712478637695
