brake,brake_raw,clutch,clutch_raw,elapsed_time,force_feedback,lap_number,steering,steering_range_physical,steering_range_visual,steering_raw,steering_shaft_torque,throttle,throttle_raw
0.0,0.0,0.0,0.0,3506.8125,0.6973884701728821,6,-0.0868428573012352,0.0,719.0,-0.0868428573012352,20.17870807097119,1.0,1.0
0.0,0.0,0.0,0.0,3506.8925,0.714083731174469,6,-0.08594973385334015,0.0,719.0,-0.08594973385334015,22.8420505811114,1.0,1.0
0.0,0.0,0.0,0.0,3507.0125000000003,0.6845017671585083,6,-0.08416220545768738,0.0,719.0,-0.08416220545768738,21.467325772435213,1.0,1.0
0.0,0.0,0.0,0.0,3507.0925,0.6244572997093201,6,-0.08463297039270401,0.0,719.0,-0.08463297039270401,19.394597999756375,1.0,1.0
0.0,0.0,0.0,0.0,3507.2125,0.6612042784690857,6,-0.08453881740570068,0.0,719.0,-0.08453881740570068,20.24686448653566,1.0,1.0
0.0,0.0,1.0,0.0,3507.2925,0.7531542778015137,6,-0.07626208662986755,0.0,719.0,-0.07626208662986755,22.82097515466323,0.0,1.0
0.0,0.0,0.0,0.0,3507.4125,0.6170410513877869,6,-0.04611507058143616,0.0,719.0,-0.04611507058143616,19.429985441968157,1.0,1.0
0.0,0.0,0.0,0.0,3507.5125000000003,0.5682758092880249,6,-0.028761638328433037,0.0,719.0,-0.028761638328433037,18.982343880054593,1.0,1.0
0.0,0.0,0.0,0.0,3507.6125,0.2786175608634949,6,-0.010888942517340183,0.0,719.0,-0.010888942517340183,6.065429164544501,1.0,1.0
0.0,0.0,0.0,0.0,3507.7125,-0.12458215653896332,6,0.012343673035502434,0.0,719.0,0.012343673035502434,-2.7275928132646126,1.0,1.0
0.0,0.0,0.0,0.0,3507.8125,-0.4508090913295746,6,0.04423091188073158,0.0,719.0,0.04423091188073158,-13.12967172654998,1.0,1.0
0.0,0.0,0.0,0.0,3507.9125,-0.6420302391052246,6,0.060175538063049316,0.0,719.0,0.060175538063049316,-19.050063372363425,1.0,1.0
0.0,0.0,0.0,0.0,3508.0125000000003,-0.6076344847679138,6,0.06412610411643982,0.0,719.0,0.06412610411643982,-18.354520241308116,1.0,1.0
0.0,0.0,0.0,0.0,3508.1125,-0.7621012330055237,6,0.0704294815659523,0.0,719.0,0.0704294815659523,-22.808852363275182,1.0,1.0
0.0,0.0,0.0,0.0,3508.2125,-0.6526621580123901,6,0.06981716305017471,0.0,719.0,0.06981716305017471,-17.01557048800218,1.0,1.0
0.0,0.0,0.0,0.0,3508.3125,-0.818671464920044,6,0.08514893054962158,0.0,719.0,0.08514893054962158,-20.1910850238687,1.0,1.0
0.0,0.0,0.0,0.0,3508.4125,-0.5069780349731445,6,0.07710873335599899,0.0,719.0,0.07710873335599899,-17.798708891776705,1.0,1.0
0.0,0.0,0.0,0.0,3508.5125000000003,-0.7374945282936096,6,0.0839737132191658,0.0,719.0,0.0839737132191658,-22.04355937337463,1.0,1.0
0.0,0.0,0.0,0.0,3508.6125,-0.6088124513626099,6,0.07771994173526764,0.0,719.0,0.07771994173526764,-20.5977166303028,1.0,1.0
0.0,0.0,0.0,0.0,3508.7125,-0.6601319909095764,6,0.07847133278846741,0.0,719.0,0.07847133278846741,-19.927035732194426,1.0,1.0
0.0,0.0,0.0,0.0,3508.8125,-0.6198750734329224,6,0.06845548748970032,0.0,719.0,0.06845548748970032,-21.452244517007713,1.0,1.0
0.0,0.0,0.0,0.0,3508.9125,-0.5639470219612122,6,0.06572569161653519,0.0,719.0,0.06572569161653519,-20.446733780988495,1.0,1.0
