elapsed_time,lap_number,speed_kph,gear,rpm,throttle,brake,steering,pos_x,pos_y,pos_z,acc_x,acc_y,acc_z,sector,lap_dist,path_lateral,track_edge,surface_fl,surface_fr,surface_rl,surface_rr,lap_valid
239.7825,1,219.2591296586633,5,6530.234363856418,0.8946927785873413,0.0,-0.2937118709087372,295.1180419921875,20.9173526763916,367.4214172363281,16.89573860168457,-0.06194382905960083,-0.49527835845947266,0,1193.16357421875,-0.5008503198623657,-4.040999889373779,0,0,0,0,True
239.8625,1,219.18353847731206,5,6518.413728843551,0.8980392217636108,0.0,-0.23885300755500793,297.1530456542969,21.164329528808594,363.0024719238281,14.762441635131836,-1.835920810699463,-0.9127974510192871,0,1205.1553955078125,1.6525425910949707,5.302999973297119,0,0,0,0,True
239.98250000000002,1,219.0602378159204,5,6463.018599731187,0.7920600771903992,0.0,-0.12465079873800278,300.37152099609375,21.513999938964844,356.4547119140625,18.102785110473633,0.5488986968994141,-0.6034727096557617,0,1205.1553955078125,1.6525425910949707,5.302999973297119,0,0,0,0,True
240.0625,1,218.97154026758716,5,6434.335739406095,0.7618691325187683,0.0,-0.06906438618898392,302.6376037597656,21.74286651611328,352.1539306640625,16.347021102905273,-0.9468775987625122,-0.7161121368408203,0,1217.21044921875,3.225245952606201,5.550000190734863,0,0,0,0,True
240.1825,1,219.01105442454516,5,6357.877254012977,0.8110886812210083,0.0,-0.07850970327854156,306.20489501953125,22.07884979248047,345.7947998046875,13.203824043273926,-0.41386139392852783,-0.4828333854675293,0,1217.21044921875,3.225245952606201,5.550000190734863,0,6,0,6,True
240.2825,1,219.30425946442045,5,6310.311452356252,0.9805099368095398,0.0,-0.13530485332012177,309.31121826171875,22.358293533325195,340.56658935546875,13.05387020111084,0.7095328569412231,-1.4239354133605957,0,1229.290771484375,4.22709846496582,5.107000350952148,0,6,0,6,True
240.3625,1,219.5878986450481,5,6372.778796115139,1.0,0.0,-0.15994176268577576,311.87725830078125,22.582229614257812,336.4256286621094,16.881742477416992,1.5017924308776855,0.12668657302856445,0,1229.290771484375,4.22709846496582,5.107000350952148,0,6,0,6,True
240.48250000000002,1,219.91180654964,5,6445.79792609132,1.0,0.0,-0.19166865944862366,315.862060546875,22.907730102539062,330.2882995605469,14.819890975952148,-2.2230730056762695,-3.662227153778076,0,1241.4293212890625,4.813179016113281,5.057000160217285,0,5,0,6,True
240.5825,1,220.17303353065654,5,6459.057600000037,1.0,0.0,-0.13782241940498352,319.30316162109375,23.155153274536133,325.2428283691406,12.113422393798828,-1.1599674224853516,-2.009366512298584,0,1241.4293212890625,4.813179016113281,5.057000160217285,0,5,0,5,True
240.6825,1,220.53860195212178,5,6462.591958794871,1.0,0.0,-0.004505473654717207,322.86602783203125,23.400754928588867,320.2727966308594,14.176464080810547,0.861629843711853,-1.8061742782592773,0,1253.6123046875,4.994478225708008,5.082000255584717,0,6,0,6,True
240.7825,1,221.02824215157423,5,6388.1378698225035,1.0,0.0,0.03513916954398155,326.54437255859375,23.658084869384766,315.3730163574219,5.324630260467529,0.10380752384662628,0.7449531555175781,0,1253.6123046875,4.994478225708008,5.082000255584717,0,6,0,6,True
240.8825,1,221.55288556154667,5,6347.280006056567,1.0,0.0,-0.010345677845180035,330.28131103515625,23.919315338134766,310.4991149902344,-2.1563711166381836,0.14791180193424225,0.15400159358978271,0,1265.8470458984375,4.710984706878662,5.449999809265137,0,6,0,6,True
240.98250000000002,1,222.02566229936554,5,6358.832533377214,1.0,0.0,-0.028638344258069992,334.02386474609375,24.180946350097656,305.6122741699219,0.4037363529205322,-0.3971027433872223,-1.363755464553833,0,1265.8470458984375,4.710984706878662,5.449999809265137,0,6,0,6,True
241.0825,1,222.53435900463163,5,6379.374245343756,1.0,0.0,0.015042891725897789,337.7776184082031,24.441293716430664,300.7166442871094,1.1701362133026123,-0.038852594792842865,-1.5728634595870972,0,1278.159912109375,4.212031364440918,5.24899959564209,0,0,0,6,True
241.1825,1,223.00448731098015,5,6405.234980786826,1.0,0.0,0.032185234129428864,341.54522705078125,24.69981575012207,295.8142395019531,-2.453024387359619,1.4523534774780273,-1.2146556377410889,0,1278.159912109375,4.212031364440918,5.24899959564209,0,0,0,0,True
241.2825,1,223.4853667198824,5,6428.483997601984,1.0,0.0,-0.0006617886247113347,345.3044738769531,24.97360610961914,290.8896789550781,-3.3351662158966064,1.1942962408065796,-1.0187222957611084,0,1290.525634765625,3.6584322452545166,4.818000316619873,0,0,0,0,True
241.3825,1,223.97360052231133,5,6427.6312985721615,1.0,0.0,-0.012170642614364624,349.04803466796875,25.261375427246094,285.9372863769531,-0.5384097099304199,-0.009127458557486534,-0.9161580801010132,0,1290.525634765625,3.6584322452545166,4.818000316619873,0,0,0,0,True
241.48250000000002,1,224.44491881123614,5,6436.2637834188445,1.0,0.0,-0.00028192406171001494,352.7929382324219,25.547094345092773,280.9690246582031,-0.03294873237609863,-0.9013837575912476,-1.2026262283325195,0,1302.93603515625,3.1795449256896973,4.8470001220703125,0,0,0,0,True
241.5825,1,224.9144694027039,5,6445.722156526127,1.0,0.0,0.009973356500267982,356.5460205078125,25.827491760253906,275.9906005859375,-0.3645568788051605,-0.21509456634521484,-1.3776432275772095,0,1302.93603515625,3.1795449256896973,4.8470001220703125,0,0,0,0,True
241.6825,1,225.36804441185444,5,6461.309704614688,1.0,0.0,0.005482541397213936,360.3028259277344,26.110790252685547,270.99908447265625,-1.4541106224060059,0.5014553666114807,-1.4338274002075195,0,1315.4071044921875,2.723287582397461,5.001999855041504,0,0,0,0,True
241.7825,1,225.80975820606548,5,6478.687745813032,1.0,0.0,0.0018965607741847634,364.05523681640625,26.40084457397461,265.9888916015625,-1.399291753768921,1.3410614728927612,-1.4885584115982056,0,1315.4071044921875,2.723287582397461,5.001999855041504,0,0,0,0,True
241.8825,1,226.26284346213103,5,6497.25653487052,1.0,0.0,0.0025634481571614742,367.8029479980469,26.70057487487793,260.9601135253906,-1.215238332748413,-1.0033074617385864,-1.443161964416504,0,1327.9228515625,2.29280948638916,4.881999969482422,0,0,0,0,True
241.98250000000002,1,226.70183142365306,5,6505.372620988273,1.0,0.0,0.008758554235100746,371.54913330078125,26.991544723510742,255.91404724121094,-1.6275712251663208,-0.8816396594047546,-1.2067980766296387,0,1327.9228515625,2.29280948638916,4.881999969482422,0,0,0,0,True
242.0825,1,227.1336902252769,5,6524.111017303231,1.0,0.0,0.006153678055852652,375.2906494140625,27.27323341369629,250.84901428222656,-1.9906054735183716,0.5361400842666626,-1.274985909461975,0,1340.4888916015625,1.9338992834091187,4.801000118255615,0,0,0,0,True
242.1825,1,227.57177514824204,5,6535.13257482472,1.0,0.0,0.003072908613830805,379.0239562988281,27.557893753051758,245.7629852294922,-1.6383581161499023,0.20326894521713257,-1.1334660053253174,0,1340.4888916015625,1.9338992834091187,4.801000118255615,0,0,0,0,True
242.3025,1,228.09754989598366,5,6539.280084254805,1.0,0.0,0.0034011472016572952,383.4939270019531,27.905550003051758,239.6331787109375,-1.9224385023117065,0.7049887776374817,-1.326889991760254,0,1353.1080322265625,1.6496310234069824,4.9710001945495605,0,0,0,0,True
242.3825,1,228.43115215739343,5,6558.805901204957,1.0,0.0,0.003124534385278821,386.4682922363281,28.14284324645996,235.53099060058594,-1.0983870029449463,-0.35871124267578125,-1.0367997884750366,0,1353.1080322265625,1.6496310234069824,4.9710001945495605,0,0,0,0,True
242.48250000000002,1,228.85796667372773,5,6563.230843812209,1.0,0.0,0.00102996826171875,390.18292236328125,28.437211990356445,230.3876953125,-0.9059000611305237,-0.9325119853019714,-1.0018391609191895,0,1365.77685546875,1.4497393369674683,5.015999794006348,0,0,0,0,True
242.5825,1,229.27119093837698,5,6575.849973473645,1.0,0.0,0.01496428344398737,393.89599609375,28.726594924926758,225.22865295410156,-1.7046191692352295,-0.3132350742816925,-0.9653118848800659,0,1365.77685546875,1.4497393369674683,5.015999794006348,0,0,0,0,True
242.6825,1,229.67581615731208,5,6586.049722634198,1.0,0.0,0.03369003161787987,397.6002502441406,29.0146541595459,220.04922485351562,-4.841091156005859,0.6647340655326843,-1.1141430139541626,0,1378.495361328125,1.3040460348129272,5.135000228881836,0,0,0,0,True
242.8025,1,230.09996144327036,5,6650.99065127522,1.0,0.0,0.026739872992038727,402.00115966796875,29.3669376373291,213.7856903076172,-7.118851661682129,-0.36351168155670166,-0.9640986919403076,0,1391.262939453125,1.243438482284546,5.132999897003174,0,0,0,0,True
242.8825,1,230.40125861190086,5,6668.596001169143,1.0,0.0,0.02250952459871769,404.895263671875,29.599271774291992,209.57264709472656,-6.75179386138916,-1.9808214902877808,-1.3131046295166016,0,1391.262939453125,1.243438482284546,5.132999897003174,0,0,0,0,True
243.0025,1,230.871131695703,5,6654.679463414485,1.0,0.0,0.026168372482061386,409.1770324707031,29.930992126464844,203.19602966308594,-6.761416435241699,0.0038693398237228394,-0.9106655120849609,0,1404.0731201171875,1.3774704933166504,5.015999794006348,0,0,0,0,True
243.0825,1,231.16933533427544,5,6668.440382139093,1.0,0.0,0.026242520660161972,411.9904479980469,30.148103713989258,198.90728759765625,-7.185588836669922,0.403817355632782,-1.0264892578125,0,1404.0731201171875,1.3774704933166504,5.015999794006348,0,0,0,0,True
243.20250000000001,1,231.60962255319913,5,6689.0141504601415,1.0,0.0,0.023983728140592575,416.1458435058594,30.472570419311523,192.41722106933594,-7.5697832107543945,0.7535120248794556,-0.9420976638793945,0,1416.93994140625,1.641139030456543,4.900000095367432,0,0,0,0,True
243.2825,1,231.93517543911568,5,6685.719340059878,1.0,0.0,0.016402797773480415,418.87225341796875,30.686901092529297,188.05279541015625,-6.2270965576171875,-0.7610430717468262,-1.3271148204803467,0,1416.93994140625,1.641139030456543,4.900000095367432,0,0,0,0,True
243.4025,1,232.4098551400557,5,6681.225622001143,1.0,0.0,-0.0027514684479683638,422.90777587890625,30.99898338317871,181.45643615722656,-4.3944315910339355,0.9247810244560242,-1.0441198348999023,0,1429.846923828125,2.022475481033325,4.699999809265137,0,0,0,0,True
243.48250000000002,1,232.74404027483186,5,6672.861244846681,1.0,0.0,-0.019344516098499298,425.5733337402344,31.206844329833984,177.03335571289062,-0.9220354557037354,0.458141952753067,-1.5200765132904053,0,1429.846923828125,2.022475481033325,4.699999809265137,0,0,0,0,True
243.6025,1,233.2147031906179,5,6692.593388151282,1.0,0.0,0.0001839836040744558,429.5705871582031,31.520416259765625,170.38221740722656,1.359420895576477,-1.121902346611023,-1.0755192041397095,0,1442.7939453125,2.4176065921783447,4.550000190734863,0,0,0,0,True
243.6825,1,233.50983079747635,5,6695.238911662124,1.0,0.0,0.02617814764380455,432.246826171875,31.727922439575195,165.9451904296875,-0.6998586654663086,2.6664230823516846,-1.3834503889083862,0,1442.7939453125,2.4176065921783447,4.550000190734863,0,0,0,0,True
243.8025,1,233.95054530317606,5,6731.757510713756,1.0,0.0,0.028161175549030304,436.2516174316406,32.06589126586914,159.27059936523438,-5.269054889678955,-0.5797966122627258,-0.7403295040130615,0,1455.8250732421875,2.6530914306640625,4.574999809265137,0,0,0,0,True
243.9025,1,234.27797866820382,5,6748.320737664875,1.0,0.0,0.028669361025094986,439.54705810546875,32.35276412963867,153.67156982421875,-7.395343780517578,1.3411991596221924,-1.3020360469818115,0,1455.8250732421875,2.6530914306640625,4.574999809265137,0,0,0,0,True
244.0025,1,234.59251242741956,5,6777.909335715424,1.0,0.0,0.020830724388360977,442.7815856933594,32.65060806274414,148.02749633789062,-7.566366195678711,1.2176817655563354,-0.6478235721588135,0,1468.920654296875,2.693450927734375,4.724999904632568,0,0,0,0,True
244.1025,1,234.89844640974317,5,6793.771402767106,1.0,0.0,0.03848996385931969,445.95306396484375,32.9527587890625,142.338134765625,-8.205230712890625,0.07015933096408844,-0.16863703727722168,0,1468.920654296875,2.693450927734375,4.724999904632568,0,0,0,0,True
244.1825,1,235.1108150736119,5,6827.264464796314,1.0,0.0,0.0400121845304966,448.4422912597656,33.18995666503906,137.75311279296875,-9.614703178405762,1.6358681917190552,-0.8876054286956787,0,1468.920654296875,2.693450927734375,4.724999904632568,0,0,0,0,True
244.3025,1,235.4308631761463,5,6855.000788399307,1.0,0.0,0.02872459776699543,452.07781982421875,33.55739974975586,130.8140869140625,-9.65761661529541,2.5034968852996826,-0.7326943874359131,0,1482.0743408203125,2.561054229736328,4.949999809265137,0,0,0,0,True
244.4025,1,235.7479339274777,5,6832.675577436689,1.0,0.0,0.03124874457716942,455.01812744140625,33.87617492675781,124.97647857666016,-8.5712308883667,-0.005181595683097839,-0.6287951469421387,0,1495.286376953125,2.3061745166778564,5.050000190734863,0,0,0,0,True
244.5025,1,236.02154240606342,5,6846.012186596218,1.0,0.0,0.0306396447122097,457.8856201171875,34.192073822021484,119.09317016601562,-8.684697151184082,1.127278208732605,-0.454944372177124,0,1495.286376953125,2.3061745166778564,5.050000190734863,0,0,0,0,True
244.6025,1,236.2990515472796,5,6851.156357229992,1.0,0.0,0.01943618804216385,460.67901611328125,34.51114273071289,113.16596984863281,-7.968311309814453,2.0010313987731934,-0.4314239025115967,0,1508.4700927734375,1.6531662940979004,4.849999904632568,0,0,0,0,True
244.70250000000001,1,236.6557642841689,5,6796.845898585501,1.0,0.0,0.015568071976304054,463.40350341796875,34.84577178955078,107.19812774658203,-6.039494514465332,1.5558844804763794,-0.905897855758667,0,1508.4700927734375,1.6531662940979004,4.849999904632568,0,0,0,0,True
244.8025,1,236.9580770029793,5,6795.963474572411,1.0,0.0,0.022676723077893257,466.07476806640625,35.1917839050293,101.19694519042969,-5.461707592010498,0.8570199012756348,-1.0225201845169067,0,1521.6234130859375,0.8646876811981201,5.0,0,0,0,0,True
244.9025,1,237.24603349454276,5,6813.435936305842,1.0,0.0,0.02092972956597805,468.6988525390625,35.54219055175781,95.16629791259766,-5.399242877960205,-0.7071822881698608,-0.6871956586837769,0,1521.6234130859375,0.8646876811981201,5.0,0,0,0,0,True
245.0025,1,237.5125556129658,5,6827.618250381483,1.0,0.0,0.016845548525452614,471.2752380371094,35.88827896118164,89.10643005371094,-5.687664985656738,0.43621283769607544,-0.6613799333572388,0,1534.79052734375,0.21237152814865112,5.474999904632568,0,0,0,0,True
245.1025,1,237.81968177325828,5,6825.722262723239,1.0,0.0,0.00822721142321825,473.80322265625,36.23474884033203,83.01768493652344,-4.575081825256348,-1.398276925086975,-0.9310396909713745,0,1534.79052734375,0.21237152814865112,5.474999904632568,0,0,0,0,True
245.20250000000001,1,238.10979717634297,5,6821.169094697968,1.0,0.0,0.014015046879649162,476.29217529296875,36.57432556152344,76.90372467041016,-3.9399828910827637,-0.1794356405735016,-0.7898118495941162,0,1547.9923095703125,-0.2858169376850128,-5.099999904632568,0,0,0,0,True
245.3025,1,238.39543489418207,5,6831.559433457121,1.0,0.0,0.018643105402588844,478.7481994628906,36.908329010009766,70.76746368408203,-3.899597406387329,-0.5687978267669678,-0.6087213754653931,0,1547.9923095703125,-0.2858169376850128,-5.099999904632568,0,0,0,0,True
245.4025,1,238.66235660360226,5,6856.379211643004,1.0,0.0,0.019213326275348663,481.17010498046875,37.232418060302734,64.60868835449219,-4.92753791809082,-0.7491389513015747,-0.600265622138977,0,1561.2109375,-0.8124406933784485,-4.849999904632568,0,0,0,0,True
245.5025,1,238.9461795392185,5,6865.947159198411,1.0,0.0,0.016102388501167297,483.55096435546875,37.546112060546875,58.4251594543457,-4.968331336975098,-1.2639777660369873,-0.6947841644287109,0,1561.2109375,-0.8124406933784485,-4.849999904632568,0,0,0,0,True
245.6025,1,239.2322028743495,5,6873.559086286229,1.0,0.0,0.017657116055488586,485.8880310058594,37.84987258911133,52.21611404418945,-4.847692489624023,-1.695177435874939,-0.5856537818908691,0,1574.4356689453125,-1.4947526454925537,-5.050000190734863,0,0,0,0,True
245.70250000000001,1,239.50250991130326,5,6879.388680063592,1.0,0.0,0.018190156668424606,488.1807861328125,38.14302444458008,45.98172378540039,-5.382810592651367,0.5601752400398254,-0.6290390491485596,0,1574.4356689453125,-1.4947526454925537,-5.050000190734863,0,0,0,0,True
245.8025,1,239.7864611839065,5,6891.546781062971,1.0,0.0,0.017553439363837242,490.4263610839844,38.432918548583984,39.7216682434082,-4.906539440155029,-0.9288148880004883,-0.7848663330078125,0,1587.7186279296875,-2.2010693550109863,-5.324999809265137,0,0,0,0,True
245.9025,1,240.06634849467093,5,6893.444517249643,1.0,0.0,0.014902247115969658,492.625732421875,38.71876907348633,33.436885833740234,-5.28065299987793,0.4222448468208313,-0.9819667339324951,0,1587.7186279296875,-2.2010693550109863,-5.324999809265137,0,0,0,0,True
246.0025,1,240.3451646439854,5,6901.582751394145,1.0,0.0,0.020604675635695457,494.7791442871094,39.00412368774414,27.127763748168945,-5.0337605476379395,-0.515201210975647,-0.6685649156570435,0,1601.068359375,-2.6498770713806152,-5.650000095367432,0,0,0,0,True
246.1025,1,240.616377829904,5,6908.779111559022,1.0,0.0,0.013449499383568764,496.8861083984375,39.28727722167969,20.795129776000977,-5.423058986663818,0.6143075227737427,-1.0360918045043945,0,1601.068359375,-2.6498770713806152,-5.650000095367432,0,0,0,0,True
246.2225,1,240.9483935889953,5,6916.082714800786,1.0,0.0,-0.014830332249403,499.3534851074219,39.63385009765625,13.16556167602539,-2.2412259578704834,-0.035703204572200775,-0.8036362528800964,0,1614.441650390625,-2.8169589042663574,-5.900000095367432,0,0,0,0,True
246.3025,1,241.18008315155032,5,6908.994763398416,1.0,0.0,-0.021763073280453682,500.98040771484375,39.86418914794922,8.066762924194336,0.9952923059463501,-0.007692137733101845,-0.7892389297485352,0,1614.441650390625,-2.8169589042663574,-5.900000095367432,0,0,0,0,True
246.4225,1,241.48563423266845,5,6928.053723258419,1.0,0.0,-0.011247538961470127,503.4375305175781,40.21131134033203,0.41455650329589844,3.571104049682617,0.9086666703224182,-0.921334445476532,0,1627.8492431640625,-2.8478024005889893,-6.050000190734863,0,0,0,0,True
246.5025,1,241.70138425530442,5,6931.25119890955,1.0,0.0,-0.006088030058890581,505.10162353515625,40.44783020019531,-4.684298038482666,3.5856709480285645,0.395357608795166,-0.6597858667373657,0,1627.8492431640625,-2.8478024005889893,-6.050000190734863,0,0,0,0,True
246.6025,1,241.95447914678044,5,6940.33072419087,1.0,0.0,-0.008907482959330082,507.21258544921875,40.74840545654297,-11.054248809814453,2.959594964981079,0.14064818620681763,-0.2974432706832886,0,1641.307373046875,-2.8967478275299072,-6.175000190734863,0,0,0,0,True
246.70250000000001,1,242.20979351500702,5,6947.943234121496,1.0,0.0,-0.006270951591432095,509.3525390625,41.052852630615234,-17.42182731628418,2.2616851329803467,-0.8619434833526611,-0.4853975772857666,0,1641.307373046875,-2.8967478275299072,-6.175000190734863,0,0,0,0,True
246.8025,1,242.45903043218803,5,6952.942859738595,1.0,0.0,-0.002857375890016556,511.516845703125,41.35450744628906,-23.7888126373291,1.846034288406372,-0.6930556893348694,-0.7708899974822998,0,1654.7701416015625,-2.9436378479003906,-6.125,0,0,0,0,True
246.9225,1,242.745496997458,0,6909.484934200931,0.0,0.0,2.7193880669074133e-05,514.1399536132812,41.71460723876953,-31.42995262145996,1.0592594146728516,1.0028444528579712,2.336575984954834,0,1654.7701416015625,-2.9436378479003906,-6.125,0,0,0,0,True
247.0025,1,242.14904101822302,6,6027.967824521933,1.0,0.0,-0.0011118685360997915,515.8960571289062,41.959964752197266,-36.51605987548828,0.7705698609352112,0.950442373752594,-0.3377355635166168,0,1668.2335205078125,-3.0905590057373047,-6.125,0,0,0,0,True
247.1225,1,242.4640326395702,6,6043.088515520345,1.0,0.0,-0.001983984839171171,518.5358276367188,42.32987976074219,-44.14069366455078,0.41507238149642944,-0.692537248134613,-0.6349818706512451,0,1668.2335205078125,-3.0905590057373047,-6.125,0,0,0,0,True
247.20250000000001,1,242.66462363602642,6,6045.863430134824,1.0,0.0,-0.00021085880871396512,520.30029296875,42.57324981689453,-49.2281608581543,0.3562912344932556,0.24458488821983337,-1.0435162782669067,0,1681.6832275390625,-3.3291797637939453,-6.199999809265137,0,0,0,0,True
247.3225,1,242.95921950089374,6,6059.6418341437075,1.0,0.0,0.003475930541753769,522.9522705078125,42.940162658691406,-56.86643600463867,-0.2445695549249649,0.4933350086212158,-0.919837236404419,0,1681.6832275390625,-3.3291797637939453,-6.199999809265137,0,0,0,0,True
247.4025,1,243.1685813503155,6,6054.563524747371,1.0,0.0,0.004521832801401615,524.72021484375,43.18772506713867,-61.964298248291016,-0.885158896446228,0.3446325361728668,-0.9512894153594971,0,1695.1812744140625,-3.600382089614868,-6.300000190734863,0,0,0,0,True
247.5225,1,243.46327265625155,6,6065.431794610046,1.0,0.0,0.004595765843987465,527.3639526367188,43.56268310546875,-69.62255859375,-1.2417762279510498,-0.8806019425392151,-0.8076796531677246,0,1695.1812744140625,-3.600382089614868,-6.300000190734863,0,0,0,0,True
247.6025,1,243.6456798527275,6,6075.661268753866,1.0,0.0,0.0046937065199017525,529.1183471679688,43.809532165527344,-74.73674774169922,-1.3351061344146729,0.37746211886405945,-0.425255686044693,0,1708.7159423828125,-3.794046640396118,-6.289000034332275,0,0,0,0,True
247.7225,1,243.94865138307753,6,6072.9079193233265,1.0,0.0,0.01568662002682686,531.7351684570312,44.18166732788086,-82.42142486572266,-2.278079032897949,-1.0434434413909912,-0.5842821598052979,0,1708.7159423828125,-3.794046640396118,-6.289000034332275,0,0,0,0,True
247.8225,1,244.1720821045212,6,6084.204578650745,1.0,0.0,0.01596769504249096,533.8936157226562,44.488487243652344,-88.84061431884766,-3.945817232131958,0.3771238923072815,-0.6354693174362183,0,1722.2823486328125,-3.8589797019958496,-6.271999835968018,0,0,0,0,True
247.9225,1,244.39479672264773,6,6097.55867309455,1.0,0.0,0.010294795967638493,536.0182495117188,44.797786712646484,-95.27764129638672,-3.92999267578125,-0.18942755460739136,-0.270992636680603,0,1722.2823486328125,-3.8589797019958496,-6.271999835968018,0,0,0,0,True
248.0225,1,244.614648133673,6,6103.9810180088425,1.0,0.0,0.0077899848110973835,538.1067504882812,45.1068000793457,-101.73309326171875,-3.651733636856079,0.5451149940490723,-0.739231288433075,0,1735.86474609375,-3.7527120113372803,-6.25600004196167,0,0,0,0,True
248.1025,1,244.8114704654114,6,6103.715824530668,1.0,0.0,-0.006895136088132858,539.753173828125,45.35807418823242,-106.9097900390625,-2.3442163467407227,-0.5037240982055664,-0.8855989575386047,0,1735.86474609375,-3.7527120113372803,-6.25600004196167,0,0,0,0,True
248.2225,1,245.08429237478583,6,6103.638889279857,1.0,0.0,-0.03570609912276268,542.2073364257812,45.72793197631836,-114.68852996826172,2.7972190380096436,-0.42394185066223145,-0.9209632873535156,0,1749.4644775390625,-3.4969074726104736,-6.199999809265137,0,0,0,0,True
248.3025,1,245.24540402608247,6,6123.701504457259,1.0,0.0,-0.026911534368991852,543.8619995117188,45.967430114746094,-119.87378692626953,5.679887294769287,-0.24598661065101624,-0.3859274387359619,0,1749.4644775390625,-3.4969074726104736,-6.199999809265137,0,0,0,0,True
248.4225,1,245.44873846141763,6,6162.898266217048,1.0,0.0,-0.013658232986927032,546.4130859375,46.329959869384766,-127.6353759765625,6.787327289581299,1.5529460906982422,-0.6853194236755371,0,1763.085205078125,-3.3143258094787598,-6.125,0,0,0,0,True
248.5225,1,245.7047026485674,6,6130.537667766066,1.0,0.0,-0.009034847840666771,548.6085205078125,46.645172119140625,-134.0861358642578,4.188815593719482,-1.1726043224334717,-0.7112287282943726,0,1763.085205078125,-3.3143258094787598,-6.125,0,0,0,0,True
248.6225,1,245.91324221572307,6,6132.435986795547,1.0,0.0,-0.012546364217996597,550.8491821289062,46.95289611816406,-140.52865600585938,3.7576870918273926,-0.21662259101867676,-0.4668459892272949,0,1776.7318115234375,-3.379591941833496,-6.025000095367432,0,0,0,0,True
248.7225,1,246.12200666173345,6,6142.476619869195,1.0,0.0,-0.0015245570102706552,553.1282348632812,47.25971603393555,-146.9639129638672,2.875793695449829,0.5884970426559448,-0.548784613609314,0,1776.7318115234375,-3.379591941833496,-6.025000095367432,0,0,0,0,True
248.8225,1,246.3500917497858,6,6138.190393850526,1.0,0.0,0.010304993949830532,555.4352416992188,47.57045364379883,-153.3956298828125,0.6601722240447998,-0.4289359450340271,-0.6240072250366211,0,1790.3984375,-3.596984386444092,-5.900000095367432,0,0,0,0,True
248.9225,1,246.5605736075448,6,6139.718607696182,1.0,0.0,0.011797258630394936,557.7501831054688,47.87589645385742,-159.8312225341797,-1.5838594436645508,1.3995338678359985,-0.5957247018814087,0,1790.3984375,-3.596984386444092,-5.900000095367432,0,0,0,0,True
249.0225,1,246.7802954771921,6,6144.468193748144,1.0,0.0,0.021155565977096558,560.0526123046875,48.18905258178711,-166.277099609375,-3.3783843517303467,-0.3275487422943115,-0.8525877594947815,0,1804.0814208984375,-3.8841500282287598,-5.824999809265137,0,0,0,0,True
249.1225,1,246.96337711063936,6,6160.471308759646,1.0,0.0,0.024869443848729134,562.3239135742188,48.503662109375,-172.7399139404297,-5.4730000495910645,0.47536247968673706,-0.5661777257919312,0,1804.0814208984375,-3.8841500282287598,-5.824999809265137,0,0,0,0,True
249.2225,1,247.14735482644144,6,6173.533398956054,1.0,0.0,0.01604332961142063,564.5484008789062,48.81753158569336,-179.224365234375,-6.223594665527344,0.5435578227043152,-0.2071462869644165,0,1817.799072265625,-4.071808815002441,-5.775000095367432,0,0,0,0,True
249.3225,1,247.3245193641812,6,6184.855120524267,1.0,0.0,0.014333724975585938,566.7181396484375,49.13248825073242,-185.73265075683594,-5.642735958099365,0.8628754019737244,-0.5921026468276978,0,1817.799072265625,-4.071808815002441,-5.775000095367432,0,0,0,0,True
249.4225,1,247.5361849728789,6,6181.397114137435,1.0,0.0,-0.0027789808809757233,568.8368530273438,49.45414352416992,-192.26309204101562,-3.5201098918914795,-1.210566759109497,-0.529281735420227,0,1831.537353515625,-4.032978534698486,-5.724999904632568,0,0,0,0,True
249.5225,1,247.7482399529364,6,6166.648276851276,1.0,0.0,5.183833491173573e-05,570.9236450195312,49.76966857910156,-198.81027221679688,-1.579033613204956,-0.739436686038971,-0.9002057313919067,0,1831.537353515625,-4.032978534698486,-5.724999904632568,0,0,0,0,True
249.6225,1,247.94340116404763,6,6173.584106280452,1.0,0.0,-0.002547726733610034,572.9962158203125,50.07794952392578,-205.36817932128906,-0.7277987003326416,0.36493754386901855,-0.6560502052307129,0,1845.2982177734375,-3.8373489379882812,-5.675000190734863,0,0,0,0,True
249.7225,1,248.1421582718154,6,6179.389803502639,1.0,0.0,-0.0058578383177518845,575.0640869140625,50.39036178588867,-211.93313598632812,0.31243908405303955,1.0058449506759644,0.08973655104637146,0,1845.2982177734375,-3.8373489379882812,-5.675000190734863,0,0,0,0,True
249.8225,1,248.3423611679449,6,6188.528195907684,1.0,0.0,-0.002238290151581168,577.1365356445312,50.70943069458008,-218.5021514892578,0.7103342413902283,-1.0586800575256348,-0.5744564533233643,0,1859.0849609375,-3.591312885284424,-5.675000190734863,0,0,0,0,True
249.9425,1,248.56968444743276,6,6192.563216675599,1.0,0.0,0.0030438026878982782,579.6336669921875,51.08721160888672,-226.38958740234375,0.2338615357875824,0.7665605545043945,-0.004278138279914856,0,1859.0849609375,-3.591312885284424,-5.675000190734863,0,0,0,0,True
250.0225,1,248.7286307779846,6,6198.919117509646,1.0,0.0,0.0026029644068330526,581.3018798828125,51.34168243408203,-231.65113830566406,-0.313845157623291,-0.5634982585906982,-0.7316443920135498,0,1872.887451171875,-3.352280378341675,-5.650000095367432,0,0,0,0,True
250.1225,1,248.9204134370897,6,6199.973480151442,1.0,0.0,0.0006643380038440228,583.3853759765625,51.6578369140625,-238.2338104248047,-0.6790008544921875,0.17973026633262634,-0.7192050814628601,0,1872.887451171875,-3.352280378341675,-5.650000095367432,0,0,0,0,True
