behind_leader,behind_next,completed_laps,distance,elapsed_time,lap_number,maximum,number,progress,sector_index,track_length
0,0,4,10.149015426635742,524.5225,4,2147483647,4,0.0020709426440886592,0,4900.67431640625
0,0,4,23.193111419677734,524.6225000000001,4,2147483647,4,0.004732636760217448,0,4900.67431640625
0,0,4,23.193111419677734,524.7425000000001,4,2147483647,4,0.004732636760217448,0,4900.67431640625
0,0,4,36.43547821044922,524.8225000000001,4,2147483647,4,0.007434788736821832,0,4900.67431640625
0,0,4,36.43547821044922,524.9425000000001,4,2147483647,4,0.007434788736821832,0,4900.67431640625
0,0,4,49.572078704833984,525.0225,4,2147483647,4,0.010115358724998084,0,4900.67431640625
0,0,4,49.572078704833984,525.1425,4,2147483647,4,0.010115358724998084,0,4900.67431640625
0,0,4,62.78944396972656,525.2225000000001,4,2147483647,4,0.012812409051448894,0,4900.67431640625
0,0,4,62.78944396972656,525.3225000000001,4,2147483647,4,0.012812409051448894,0,4900.67431640625
0,0,4,75.81591033935547,525.4425000000001,4,2147483647,4,0.015470505780305066,0,4900.67431640625
0,0,4,75.81591033935547,525.5225,4,2147483647,4,0.015470505780305066,0,4900.67431640625
0,0,4,88.92477416992188,525.6425,4,2147483647,4,0.018145416003716802,0,4900.67431640625
0,0,4,88.92477416992188,525.7425000000001,4,2147483647,4,0.018145416003716802,0,4900.67431640625
0,0,4,102.06694793701172,525.8425000000001,4,2147483647,4,0.020827123237983133,0,4900.67431640625
0,0,4,102.06694793701172,525.9425000000001,4,2147483647,4,0.020827123237983133,0,4900.67431640625
0,0,4,115.2328109741211,526.0425,4,2147483647,4,0.02351366435193419,0,4900.67431640625
0,0,4,115.2328109741211,526.1425,4,2147483647,4,0.02351366435193419,0,4900.67431640625
0,0,4,128.4345703125,526.2425000000001,4,2147483647,4,0.026207530233652278,0,4900.67431640625
0,0,4,128.4345703125,526.3425000000001,4,2147483647,4,0.026207530233652278,0,4900.67431640625
0,0,4,141.7157440185547,526.4425000000001,4,2147483647,4,0.028917600899150818,0,4900.67431640625
0,0,4,141.7157440185547,526.5425,4,2147483647,4,0.028917600899150818,0,4900.67431640625
0,0,4,155.03318786621094,526.6425,4,2147483647,4,0.03163507261586391,0,4900.67431640625
0,0,4,155.03318786621094,526.7425000000001,4,2147483647,4,0.03163507261586391,0,4900.67431640625
0,0,4,168.3820343017578,526.8425000000001,4,2147483647,4,0.03435895214216873,0,4900.67431640625
0,0,4,168.3820343017578,526.9425000000001,4,2147483647,4,0.03435895214216873,0,4900.67431640625
0,0,4,181.76809692382812,527.0425,4,2147483647,4,0.03709042576351449,0,4900.67431640625
0,0,4,181.76809692382812,527.1625,4,2147483647,4,0.03709042576351449,0,4900.67431640625
0,0,4,195.1884002685547,527.2425000000001,4,2147483647,4,0.03982888632593111,0,4900.67431640625
0,0,4,195.1884002685547,527.3425000000001,4,2147483647,4,0.03982888632593111,0,4900.67431640625
0,0,4,208.64320373535156,527.4425000000001,4,2147483647,4,0.04257438676079035,0,4900.67431640625
0,0,4,208.64320373535156,527.5425,4,2147483647,4,0.04257438676079035,0,4900.67431640625
0,0,4,222.1288604736328,527.6625,4,2147483647,4,0.045326182915277624,0,4900.67431640625
0,0,4,222.1288604736328,527.7425000000001,4,2147483647,4,0.045326182915277624,0,4900.67431640625
0,0,4,235.6608428955078,527.8625000000001,4,2147483647,4,0.04808743199003725,0,4900.67431640625
0,0,4,235.6608428955078,527.9425000000001,4,2147483647,4,0.04808743199003725,0,4900.67431640625
0,0,4,249.2478485107422,528.0625000000001,4,2147483647,4,0.050859908742827864,0,4900.67431640625
0,0,4,249.2478485107422,528.1625,4,2147483647,4,0.050859908742827864,0,4900.67431640625
0,0,4,262.8487548828125,528.2425000000001,4,2147483647,4,0.0536352219944222,0,4900.67431640625
0,0,4,262.8487548828125,528.3625000000001,4,2147483647,4,0.0536352219944222,0,4900.67431640625
0,0,4,276.5021057128906,528.4625000000001,4,2147483647,4,0.05642123672394016,0,4900.67431640625
0,0,4,276.5021057128906,528.5625000000001,4,2147483647,4,0.05642123672394016,0,4900.67431640625
0,0,4,290.16619873046875,528.6625,4,2147483647,4,0.05920944343497053,0,4900.67431640625
0,0,4,290.16619873046875,528.7425000000001,4,2147483647,4,0.05920944343497053,0,4900.67431640625
0,0,4,303.8470458984375,528.8625000000001,4,2147483647,4,0.06200106888989388,0,4900.67431640625
0,0,4,303.8470458984375,528.9625000000001,4,2147483647,4,0.06200106888989388,0,4900.67431640625
0,0,4,317.54095458984375,529.0625000000001,4,2147483647,4,0.06479535959506529,0,4900.67431640625
0,0,4,317.54095458984375,529.1625,4,2147483647,4,0.06479535959506529,0,4900.67431640625
0,0,4,331.2564697265625,529.2625,4,2147483647,4,0.06759405917214238,0,4900.67431640625
0,0,4,331.2564697265625,529.3625000000001,4,2147483647,4,0.06759405917214238,0,4900.67431640625
0,0,4,344.9983825683594,529.4625000000001,4,2147483647,4,0.07039814529469747,0,4900.67431640625
0,0,4,344.9983825683594,529.5625000000001,4,2147483647,4,0.07039814529469747,0,4900.67431640625
0,0,4,358.7642822265625,529.6625,4,2147483647,4,0.07320712601233428,0,4900.67431640625
0,0,4,358.7642822265625,529.7625,4,2147483647,4,0.07320712601233428,0,4900.67431640625
0,0,4,372.5609130859375,529.8625000000001,4,2147483647,4,0.07602237754071829,0,4900.67431640625
0,0,4,372.5609130859375,529.9825000000001,4,2147483647,4,0.07602237754071829,0,4900.67431640625
0,0,4,386.3812561035156,530.0625000000001,4,2147483647,4,0.0788424676192022,0,4900.67431640625
0,0,4,386.3812561035156,530.1625,4,2147483647,4,0.0788424676192022,0,4900.67431640625
0,0,4,400.2366943359375,530.2625,4,2147483647,4,0.08166971900092272,0,4900.67431640625
0,0,4,400.2366943359375,530.3625000000001,4,2147483647,4,0.08166971900092272,0,4900.67431640625
0,0,4,414.12652587890625,530.4825000000001,4,2147483647,4,0.08450398845981515,0,4900.67431640625
0,0,4,414.12652587890625,530.5625000000001,4,2147483647,4,0.08450398845981515,0,4900.67431640625
0,0,4,428.0588684082031,530.6825000000001,4,2147483647,4,0.08734693243645421,0,4900.67431640625
0,0,4,428.0588684082031,530.7625,4,2147483647,4,0.08734693243645421,0,4900.67431640625
0,0,4,442.0199890136719,530.8825,4,2147483647,4,0.0901957486817473,0,4900.67431640625
0,0,4,442.0199890136719,530.9825000000001,4,2147483647,4,0.0901957486817473,0,4900.67431640625
0,0,4,456.0171813964844,531.0825000000001,4,2147483647,4,0.0930519255013236,0,4900.67431640625
0,0,4,456.0171813964844,531.1825000000001,4,2147483647,4,0.0930519255013236,0,4900.67431640625
0,0,4,470.0560607910156,531.2625,4,2147483647,4,0.09591660870370099,0,4900.67431640625
0,0,4,470.0560607910156,531.3825,4,2147483647,4,0.09591660870370099,0,4900.67431640625
0,0,4,484.0876159667969,531.4825000000001,4,2147483647,4,0.09877979737322899,0,4900.67431640625
0,0,4,484.0876159667969,531.5825000000001,4,2147483647,4,0.09877979737322899,0,4900.67431640625
0,0,4,497.80572509765625,531.6825000000001,4,2147483647,4,0.10157902626402357,0,4900.67431640625
0,0,4,497.80572509765625,531.7825,4,2147483647,4,0.10157902626402357,0,4900.67431640625
0,0,4,510.9373779296875,531.8825,4,2147483647,4,0.10425858666412396,0,4900.67431640625
0,0,4,510.9373779296875,531.9825000000001,4,2147483647,4,0.10425858666412396,0,4900.67431640625
0,0,4,523.364501953125,532.0825000000001,4,2147483647,4,0.10679438545855406,0,4900.67431640625
0,0,4,523.364501953125,532.1825000000001,4,2147483647,4,0.10679438545855406,0,4900.67431640625
0,0,4,535.1959228515625,532.2825,4,2147483647,4,0.10920862891456762,0,4900.67431640625
0,0,4,535.1959228515625,532.3825,4,2147483647,4,0.10920862891456762,0,4900.67431640625
0,0,4,546.5087280273438,532.4825000000001,4,2147483647,4,0.1115170469904044,0,4900.67431640625
0,0,4,557.3715209960938,532.6025000000001,4,2147483647,4,0.11373363847708697,0,4900.67431640625
0,0,4,557.3715209960938,532.6825000000001,4,2147483647,4,0.11373363847708697,0,4900.67431640625
0,0,4,557.3715209960938,532.7825,4,2147483647,4,0.11373363847708697,0,4900.67431640625
0,0,4,567.68896484375,532.9025,4,2147483647,4,0.1158389495386925,0,4900.67431640625
0,0,4,567.68896484375,532.9825000000001,4,2147483647,4,0.1158389495386925,0,4900.67431640625
0,0,4,577.3215942382812,533.0825000000001,4,2147483647,4,0.11780452177888068,0,4900.67431640625
0,0,4,577.3215942382812,533.1825000000001,4,2147483647,4,0.11780452177888068,0,4900.67431640625
0,0,4,586.2507934570312,533.2825,4,2147483647,4,0.11962655659332595,0,4900.67431640625
0,0,4,594.4891967773438,533.4025,4,2147483647,4,0.12130763205119353,0,4900.67431640625
0,0,4,594.4891967773438,533.4825000000001,4,2147483647,4,0.12130763205119353,0,4900.67431640625
0,0,4,602.06982421875,533.6025000000001,4,2147483647,4,0.12285448600474604,0,4900.67431640625
0,0,4,602.06982421875,533.6825000000001,4,2147483647,4,0.12285448600474604,0,4900.67431640625
0,0,4,609.0541381835938,533.8025,4,2147483647,4,0.12427966007547789,0,4900.67431640625
0,0,4,609.0541381835938,533.9025,4,2147483647,4,0.12427966007547789,0,4900.67431640625
0,0,4,615.5252685546875,534.0025,4,2147483647,4,0.1256001172112296,0,4900.67431640625
0,0,4,615.5252685546875,534.1025000000001,4,2147483647,4,0.1256001172112296,0,4900.67431640625
0,0,4,621.6090698242188,534.2025000000001,4,2147483647,4,0.12684153846812973,0,4900.67431640625
0,0,4,621.6090698242188,534.3025,4,2147483647,4,0.12684153846812973,0,4900.67431640625
0,0,4,627.5440673828125,534.4025,4,2147483647,4,0.12805259579930656,0,4900.67431640625
0,0,4,627.5440673828125,534.5025,4,2147483647,4,0.12805259579930656,0,4900.67431640625
0,0,4,633.4644775390625,534.6025000000001,4,2147483647,4,0.12926067651922502,0,4900.67431640625
0,0,4,633.4644775390625,534.7025000000001,4,2147483647,4,0.12926067651922502,0,4900.67431640625
0,0,4,639.3856201171875,534.8025,4,2147483647,4,0.13046890669242842,0,4900.67431640625
0,0,4,639.3856201171875,534.9025,4,2147483647,4,0.13046890669242842,0,4900.67431640625
0,0,4,645.3218994140625,535.0025,4,2147483647,4,0.13168022556685388,0,4900.67431640625
0,0,4,645.3218994140625,535.1025000000001,4,2147483647,4,0.13168022556685388,0,4900.67431640625
0,0,4,651.2032470703125,535.2025000000001,4,2147483647,4,0.132880335444909,0,4900.67431640625
0,0,4,651.2032470703125,535.3025,4,2147483647,4,0.132880335444909,0,4900.67431640625
0,0,4,656.91552734375,535.4025,4,2147483647,4,0.13404594652302412,0,4900.67431640625
0,0,4,656.91552734375,535.5225,4,2147483647,4,0.13404594652302412,0,4900.67431640625
0,0,4,662.4677734375,535.6025000000001,4,2147483647,4,0.13517890205838023,0,4900.67431640625
0,0,4,662.4677734375,535.7225000000001,4,2147483647,4,0.13517890205838023,0,4900.67431640625
0,0,4,667.9183349609375,535.8025,4,2147483647,4,0.13629110849601075,0,4900.67431640625
0,0,4,667.9183349609375,535.9025,4,2147483647,4,0.13629110849601075,0,4900.67431640625
0,0,4,673.2897338867188,536.0225,4,2147483647,4,0.13738716152442748,0,4900.67431640625
0,0,4,673.2897338867188,536.1025000000001,4,2147483647,4,0.13738716152442748,0,4900.67431640625
0,0,4,678.72802734375,536.2225000000001,4,2147483647,4,0.13849686461953528,0,4900.67431640625
0,0,4,678.72802734375,536.3225000000001,4,2147483647,4,0.13849686461953528,0,4900.67431640625
0,0,4,684.4828491210938,536.4225,4,2147483647,4,0.13967115644261727,0,4900.67431640625
0,0,4,684.4828491210938,536.5225,4,2147483647,4,0.13967115644261727,0,4900.67431640625
0,0,4,690.5045166015625,536.6025000000001,4,2147483647,4,0.14089989907917846,0,4900.67431640625
0,0,4,690.5045166015625,536.7225000000001,4,2147483647,4,0.14089989907917846,0,4900.67431640625
