brake,brake_raw,clutch,clutch_raw,elapsed_time,force_feedback,lap_number,steering,steering_range_physical,steering_range_visual,steering_raw,steering_shaft_torque,throttle,throttle_raw
0.0,0.0,0.0,0.0,3639.4725000000003,0.6134526133537292,7,-0.13410980999469757,0.0,719.0,-0.13410980999469757,21.13768166649246,1.0,1.0
0.0,0.0,0.0,0.0,3639.5725,0.6699524521827698,7,-0.1279495507478714,0.0,719.0,-0.1279495507478714,18.55383874260238,1.0,1.0
0.0,0.0,0.0,0.0,3639.6925,0.6072947978973389,7,-0.12475018948316574,0.0,719.0,-0.12475018948316574,18.177117294445075,1.0,1.0
0.0,0.0,0.0,0.0,3639.7925,0.6465173363685608,7,-0.12465622276067734,0.0,719.0,-0.12465622276067734,18.539204305645356,1.0,1.0
0.0,0.0,0.0,0.0,3639.8725,0.6332756280899048,7,-0.12089414149522781,0.0,719.0,-0.12089414149522781,18.599034370224825,1.0,1.0
0.0,0.0,0.0,0.0,3639.9925000000003,0.6407580375671387,7,-0.11050122231245041,0.0,719.0,-0.11050122231245041,20.502192807850633,1.0,1.0
0.0,0.0,0.0,0.0,3640.0725,0.6501969695091248,7,-0.10424570739269257,0.0,719.0,-0.10424570739269257,21.272063953891518,1.0,1.0
0.0,0.0,0.0,0.0,3640.1925,0.765810489654541,7,-0.09747304022312164,0.0,719.0,-0.09747304022312164,22.11405225926728,1.0,1.0
0.0,0.0,0.0,0.0,3640.2725,0.6598266363143921,7,-0.07325553894042969,0.0,719.0,-0.07325553894042969,19.403536487507765,1.0,1.0
0.0,0.0,0.0,0.0,3640.3925,0.40873050689697266,7,-0.017286652699112892,0.0,719.0,-0.017286652699112892,12.792283771902381,1.0,1.0
0.0,0.0,0.0,0.0,3640.4725000000003,-0.12774619460105896,7,0.01798696629703045,0.0,719.0,0.01798696629703045,0.6482007504253012,1.0,1.0
0.0,0.0,0.0,0.0,3640.5925,-0.44061583280563354,7,0.04568885639309883,0.0,719.0,0.04568885639309883,-12.643810551776019,1.0,1.0
