brake,brake_raw,clutch,clutch_raw,elapsed_time,force_feedback,lap_number,steering,steering_range_physical,steering_range_visual,steering_raw,steering_shaft_torque,throttle,throttle_raw
0.0,0.0,0.0,0.0,1271.0625,0.06584449112415314,8,-0.0027042545843869448,0.0,719.0,-0.0027042545843869448,1.8117401702903546,1.0,1.0
0.0,0.0,0.0,0.0,1271.1625000000001,0.029046807438135147,8,0.0006170917768031359,0.0,719.0,0.0006170917768031359,0.3458902531349412,1.0,1.0
0.0,0.0,0.0,0.0,1271.2625,0.07525983452796936,8,-0.0019795987755060196,0.0,719.0,-0.0019795987755060196,2.440787015915157,1.0,1.0
0.0,0.0,0.0,0.0,1271.3625000000002,0.02265143021941185,8,-0.0003392259532120079,0.0,719.0,-0.0003392259532120079,0.04474428017697957,1.0,1.0
0.0,0.0,0.0,0.0,1271.4625,0.06846706569194794,8,0.0002586678310763091,0.0,719.0,0.0002586678310763091,2.1576882666835355,1.0,1.0
0.0,0.0,0.0,0.0,1271.5625,-0.05398864671587944,8,0.005799633916467428,0.0,719.0,0.005799633916467428,-0.4825858603583715,1.0,1.0
0.0,0.0,0.0,0.0,1271.6825000000001,0.014460188336670399,8,0.0025638979859650135,0.0,719.0,0.0025638979859650135,0.6625105111401064,1.0,1.0
0.0,0.0,0.0,0.0,1271.7625,-0.023501204326748848,8,0.0016333918320015073,0.0,719.0,0.0016333918320015073,0.5777241954567821,1.0,1.0
0.0,0.0,0.0,0.0,1271.8825000000002,-0.007041099946945906,8,0.003099604742601514,0.0,719.0,0.003099604742601514,0.39347909346099313,1.0,1.0
0.0,0.0,0.0,0.0,1271.9625,0.009799658320844173,8,0.003315651323646307,0.0,719.0,0.003315651323646307,-0.2118321207465179,1.0,1.0
0.0,0.0,0.0,0.0,1272.0825,-0.05179407075047493,8,0.005025835242122412,0.0,719.0,0.005025835242122412,-1.6295585255891194,1.0,1.0
0.0,0.0,0.0,0.0,1272.1625000000001,0.007743304129689932,8,0.004033417906612158,0.0,719.0,0.004033417906612158,-0.1976765420846899,1.0,1.0
0.0,0.0,0.0,0.0,1272.2825,-0.015909673646092415,8,0.005020323675125837,0.0,719.0,0.005020323675125837,-0.8311401583593041,1.0,1.0
0.0,0.0,0.0,0.0,1272.3625000000002,-0.013362245634198189,8,0.0038972864858806133,0.0,719.0,0.0038972864858806133,-0.10139598745800611,1.0,1.0
0.0,0.0,0.0,0.0,1272.4825,-0.011092972941696644,8,0.00472987350076437,0.0,719.0,0.00472987350076437,-0.26885617282507035,1.0,1.0
0.0,0.0,0.0,0.0,1272.5825,-0.011538786813616753,8,0.005134225822985172,0.0,719.0,0.005134225822985172,-0.776939553982908,1.0,1.0
0.0,0.0,0.0,0.0,1272.6625000000001,-0.002971769543364644,8,0.004021109081804752,0.0,719.0,0.004021109081804752,0.7473387879770298,1.0,1.0
0.0,0.0,0.0,0.0,1272.7825,-0.07088033109903336,8,0.004586944822221994,0.0,719.0,0.004586944822221994,-1.605352142994109,0.7338963747024536,0.7338963747024536
0.0,0.0,0.0,0.0,1272.8825000000002,-0.08278168737888336,8,0.0003527288499753922,0.0,719.0,0.0003527288499753922,-2.0312708572375624,0.08400896936655045,0.08400896936655045
0.01140208262950182,0.01140208262950182,0.0,0.0,1272.9825,0.051549121737480164,8,-0.0025266041047871113,0.0,719.0,-0.0025266041047871113,0.9698308829950625,0.0,0.0
0.400109201669693,0.400109201669693,0.0,0.0,1273.0825,0.12304747849702835,8,-0.005558878183364868,0.0,719.0,-0.005558878183364868,2.9109352856854223,0.0,0.0
0.6668624877929688,0.6668624877929688,0.0,0.0,1273.1825000000001,-0.05686304345726967,8,0.0022956770844757557,0.0,719.0,0.0022956770844757557,1.9315816491682902,0.0,0.0
0.7818259596824646,0.7818259596824646,0.0,0.0,1273.2825,0.04941282048821449,8,0.0042257653549313545,0.0,719.0,0.0042257653549313545,-1.3056227942561098,0.0,0.0
0.850290834903717,0.850290834903717,0.0,0.0,1273.3825000000002,0.38806629180908203,8,-0.004174325615167618,0.0,719.0,-0.004174325615167618,1.356884589561131,0.0,0.0
0.8728106617927551,0.8728106617927551,0.0,0.0,1273.4825,0.13654935359954834,8,-0.007601398508995771,0.0,719.0,-0.007601398508995771,0.6945522743305174,0.0,0.0
0.8521749973297119,0.8521749973297119,0.0,0.0,1273.5825,0.018596600741147995,8,-0.01395410019904375,0.0,719.0,-0.01395410019904375,-0.18899972677503504,0.0,0.0
0.8051970601081848,0.8051970601081848,0.0,0.0,1273.6825000000001,0.2955397069454193,8,-0.017758335918188095,0.0,719.0,-0.017758335918188095,-1.2828929857548224,0.0,0.0
0.7793610692024231,0.7793610692024231,0.0,0.0,1273.7825,0.3803052306175232,8,-0.01449090987443924,0.0,719.0,-0.01449090987443924,6.32298505555555,0.0,0.0
0.7622225284576416,0.7622225284576416,0.0,0.0,1273.8825000000002,0.09481186419725418,8,-0.007584037724882364,0.0,719.0,-0.007584037724882364,-3.32258462392859,0.0,0.0
0.743935227394104,0.743935227394104,0.0,0.0,1273.9825,0.16955852508544922,8,-0.011196660809218884,0.0,719.0,-0.011196660809218884,4.900791023801579,0.0,0.0
0.7064438462257385,0.7064438462257385,0.0,0.0,1274.0825,-0.42835792899131775,8,-0.00551524618640542,0.0,719.0,-0.00551524618640542,4.416517224730683,0.0,0.0
