elapsed_time,gear,gear_max,lap_number,oil_temperature,rpm,rpm_max,torque,turbo,water_temperature
1111.0825,3,6,8,0.0,9228.227715752235,9400.0,0.0,101325.0,0.0
1111.1825000000001,3,6,8,0.0,9224.95505337872,9400.0,0.0,101325.0,0.0
1111.2825,3,6,8,0.0,9210.822280941858,9400.0,0.0,101325.0,0.0
1111.4025000000001,4,6,8,0.0,7879.774249302477,9400.0,0.0,101325.0,0.0
1111.4825,4,6,8,0.0,7903.943574913322,9400.0,0.0,101325.0,0.0
1111.6025000000002,4,6,8,0.0,7978.2385477987855,9400.0,0.0,101325.0,0.0
1111.6825000000001,4,6,8,0.0,7987.166533949719,9400.0,0.0,101325.0,0.0
1111.8025,4,6,8,0.0,8059.164523324226,9400.0,0.0,101325.0,0.0
1111.9025000000001,4,6,8,0.0,8099.4943315050505,9400.0,0.0,101325.0,0.0
1112.0025,4,6,8,0.0,8128.279772164557,9400.0,0.0,101325.0,0.0
1112.1025000000002,4,6,8,0.0,8180.80964602702,9400.0,0.0,101325.0,0.0
1112.2025,4,6,8,0.0,8220.821222034036,9400.0,0.0,101325.0,0.0
1112.3025,4,6,8,0.0,8258.476947406367,9400.0,0.0,101325.0,0.0
1112.4025000000001,4,6,8,0.0,8320.612653606833,9400.0,0.0,101325.0,0.0
1112.5025,4,6,8,0.0,8351.434547041596,9400.0,0.0,101325.0,0.0
1112.6025000000002,4,6,8,0.0,8363.004559646517,9400.0,0.0,101325.0,0.0
1112.7025,4,6,8,0.0,8441.180682798273,9400.0,0.0,101325.0,0.0
1112.8025,4,6,8,0.0,8442.958936209063,9400.0,0.0,101325.0,0.0
1112.9025000000001,4,6,8,0.0,8497.669225020649,9400.0,0.0,101325.0,0.0
1113.0025,4,6,8,0.0,8503.754686791239,9400.0,0.0,101325.0,0.0
1113.1025000000002,4,6,8,0.0,8536.6730658106,9400.0,0.0,101325.0,0.0
1113.2025,4,6,8,0.0,8584.618298136098,9400.0,0.0,101325.0,0.0
1113.3225,4,6,8,0.0,8618.744910298878,9400.0,0.0,101325.0,0.0
1113.4025000000001,4,6,8,0.0,8654.979082059634,9400.0,0.0,101325.0,0.0
1113.5225,4,6,8,0.0,8695.652184655062,9400.0,0.0,101325.0,0.0
1113.6025000000002,4,6,8,0.0,8724.277926384853,9400.0,0.0,101325.0,0.0
1113.7225,4,6,8,0.0,8605.644352477066,9400.0,0.0,101325.0,0.0
1113.8025,4,6,8,0.0,8473.549441048583,9400.0,0.0,101325.0,0.0
1113.9025000000001,4,6,8,0.0,8257.282702490369,9400.0,0.0,101325.0,0.0
1114.0225,4,6,8,0.0,7856.693091216361,9400.0,0.0,101325.0,0.0
1114.1025000000002,4,6,8,0.0,7588.340605016274,9400.0,0.0,101325.0,0.0
1114.2225,4,6,8,0.0,7062.858270906753,9400.0,0.0,101325.0,0.0
1114.3025,4,6,8,0.0,6800.964265875127,9400.0,0.0,101325.0,0.0
1114.4225000000001,4,6,8,0.0,6548.123558198408,9400.0,0.0,101325.0,0.0
1114.5225,3,6,8,0.0,7640.165239079635,9400.0,0.0,101325.0,0.0
1114.6225000000002,3,6,8,0.0,7220.9596284805975,9400.0,0.0,101325.0,0.0
1114.7225,3,6,8,0.0,6983.709965949294,9400.0,0.0,101325.0,0.0
1114.8025,3,6,8,0.0,6909.802000689122,9400.0,0.0,101325.0,0.0
1114.9225000000001,0,6,8,0.0,8051.662753527343,9400.0,0.0,101325.0,0.0
1115.0025,2,6,8,0.0,7862.438755629202,9400.0,0.0,101325.0,0.0
1115.1225000000002,2,6,8,0.0,7505.54545260181,9400.0,0.0,101325.0,0.0
1115.2225,2,6,8,0.0,7174.527456087717,9400.0,0.0,101325.0,0.0
1115.3225,2,6,8,0.0,6878.864704378144,9400.0,0.0,101325.0,0.0
1115.4225000000001,0,6,8,0.0,7615.728971462189,9400.0,0.0,101325.0,0.0
1115.5225,1,6,8,0.0,8159.516649679451,9400.0,0.0,101325.0,0.0
1115.6225000000002,1,6,8,0.0,7795.210751804979,9400.0,0.0,101325.0,0.0
1115.7225,1,6,8,0.0,7473.265286458494,9400.0,0.0,101325.0,0.0
1115.8225,1,6,8,0.0,7164.834197328337,9400.0,0.0,101325.0,0.0
1115.9225000000001,1,6,8,0.0,6854.39812893462,9400.0,0.0,101325.0,0.0
1116.0225,1,6,8,0.0,6664.422263812645,9400.0,0.0,101325.0,0.0
1116.1225000000002,1,6,8,0.0,6441.806035691284,9400.0,0.0,101325.0,0.0
1116.2225,1,6,8,0.0,6238.995389068479,9400.0,0.0,101325.0,0.0
1116.3225,1,6,8,0.0,6031.331410373678,9400.0,0.0,101325.0,0.0
1116.4425,1,6,8,0.0,5797.546165500108,9400.0,0.0,101325.0,0.0
1116.5225,1,6,8,0.0,5642.4516939787945,9400.0,0.0,101325.0,0.0
1116.6425000000002,1,6,8,0.0,5469.313574771059,9400.0,0.0,101325.0,0.0
1116.7225,1,6,8,0.0,5354.5314261462945,9400.0,0.0,101325.0,0.0
1116.8225,1,6,8,0.0,5280.198568478235,9400.0,0.0,101325.0,0.0
1116.9425,1,6,8,0.0,5140.38215551381,9400.0,0.0,101325.0,0.0
1117.0225,1,6,8,0.0,5030.699881469322,9400.0,0.0,101325.0,0.0
1117.1425000000002,1,6,8,0.0,4917.314224215339,9400.0,0.0,101325.0,0.0
1117.2225,1,6,8,0.0,4861.066978915961,9400.0,0.0,101325.0,0.0
1117.3425,1,6,8,0.0,4750.674510908494,9400.0,0.0,101325.0,0.0
1117.4225000000001,1,6,8,0.0,4702.852258415733,9400.0,0.0,101325.0,0.0
