behind_leader,behind_next,completed_laps,distance,elapsed_time,lap_number,maximum,number,progress,sector_index,track_length
0,0,3,602.8155517578125,3180.5325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3180.5325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3180.5325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3180.5325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3180.5325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.0325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.1325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.2325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.3325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.4325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.5325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.6325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.7325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.8325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3181.9325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.0325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.1325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.2325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.3325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.4325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.5325000000003,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6325,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.6925,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.7125,3,2147483647,3,0.11152059772916682,0,5405.4189453125
0,0,3,602.8155517578125,3182.76,4,2147483647,4,0.11152059772916682,0,5405.4189453125
