accel_lateral,accel_longitudinal,accel_vertical,class_name,damage_severity_0,damage_severity_1,damage_severity_2,damage_severity_3,damage_severity_4,damage_severity_5,damage_severity_6,damage_severity_7,downforce_front,downforce_rear,driver_name,elapsed_time,finish_state,fuel,impact_magnitude,impact_position_0,impact_position_1,impact_time,in_garage,in_pits,is_detached,is_driving,is_player,lap_number,number_penalties,number_pitstops,orientation_yaw_radians,pit_request,place,player_index,position_lateral,position_longitudinal,position_vertical,position_xyz_0,position_xyz_1,position_xyz_2,qualification,same_class,slot_id,speed,tank_capacity,total_vehicles,vehicle_name,velocity_lateral,velocity_longitudinal,velocity_vertical
0.02300041913986206,-2.1260809898376465,-0.3147055506706238,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1125.2825,0,11.13858454646507,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.582852681814626,False,37,37,-790.30712890625,-268.7901306152344,23.395465850830078,-268.7901306152344,23.395465850830078,790.30712890625,40,True,0,55.67686035006835,117.0,38,Manthey Ema 2024 #91:LM,0.0012187957763671875,-55.676612854003906,-0.1660062074661255
0.1454836130142212,-2.4462733268737793,-0.5959087610244751,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1125.3825000000002,0,11.134439308975695,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.58227948272272,False,37,37,-795.0377807617188,-271.7457275390625,23.50922203063965,-271.7457275390625,23.50922203063965,795.0377807617188,40,True,0,55.905981135746636,117.0,38,Manthey Ema 2024 #91:LM,-0.030149459838867188,-55.90580749511719,-0.13603705167770386
0.580452024936676,-2.4569497108459473,0.9795473217964172,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1125.4825,0,11.130291543842855,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5814752938846293,False,37,37,-799.7867431640625,-274.71484375,23.619733810424805,-274.71484375,23.619733810424805,799.7867431640625,40,True,0,56.12966744262912,117.0,38,Manthey Ema 2024 #91:LM,-0.03831672668457031,-56.12938690185547,-0.17327743768692017
0.9339043498039246,-2.066089630126953,-1.284342885017395,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1125.5825,0,11.126142524161292,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.579915252200637,False,37,37,-804.5517578125,-277.7003173828125,23.735315322875977,-277.7003173828125,23.735315322875977,804.5517578125,40,True,0,56.3513044010615,117.0,38,Manthey Ema 2024 #91:LM,-0.05767059326171875,-56.35111999511719,-0.13212531805038452
0.7845460772514343,-2.288123369216919,0.5950703620910645,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1125.6825000000001,0,11.121992765728512,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.577644598952813,False,37,37,-809.3306274414062,-280.7048034667969,23.84261703491211,-280.7048034667969,23.84261703491211,809.3306274414062,40,True,0,56.56603921974611,117.0,38,Manthey Ema 2024 #91:LM,-0.08435630798339844,-56.56576156616211,-0.15587002038955688
0.7204603552818298,-1.9708304405212402,0.27614879608154297,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1125.7825,0,11.117844095214501,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5764618729371667,False,37,37,-814.122314453125,-283.7289733886719,23.9561767578125,-283.7289733886719,23.9561767578125,814.122314453125,40,True,0,56.777429414870966,117.0,38,Manthey Ema 2024 #91:LM,-0.06164741516113281,-56.77714157104492,-0.16995757818222046
0.516698956489563,-2.1152706146240234,-0.17290261387825012,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1125.8825000000002,0,11.11369788921537,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5759820684472707,False,37,37,-818.92822265625,-286.7698669433594,24.073190689086914,-286.7698669433594,24.073190689086914,818.92822265625,40,True,0,56.98675557379611,117.0,38,Manthey Ema 2024 #91:LM,-0.046268463134765625,-56.98656463623047,-0.14007504284381866
-0.04290115833282471,-2.5279369354248047,0.3407791554927826,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1125.9825,0,11.109553561010115,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.575458043049033,False,37,37,-823.7496948242188,-289.82470703125,24.18895721435547,-289.82470703125,24.18895721435547,823.7496948242188,40,True,0,57.18940546869032,117.0,38,Manthey Ema 2024 #91:LM,-0.04757118225097656,-57.18914794921875,-0.16489902138710022
-0.026698648929595947,-1.3247331380844116,0.922286868095398,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1126.0825,0,11.105411522887858,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5757746370474823,False,37,37,-828.5875244140625,-292.8913879394531,24.306690216064453,-292.8913879394531,24.306690216064453,828.5875244140625,40,True,0,57.387120812425856,117.0,38,Manthey Ema 2024 #91:LM,-0.030984878540039062,-57.386940002441406,-0.14068487286567688
-0.16022616624832153,-1.9550784826278687,-1.1364368200302124,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1126.1825000000001,0,11.101271927045614,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5761645520862304,False,37,37,-833.4420776367188,-295.966796875,24.44072151184082,-295.966796875,24.44072151184082,833.4420776367188,40,True,0,57.589390582077236,117.0,38,Manthey Ema 2024 #91:LM,-0.026144027709960938,-57.58891296386719,-0.23308312892913818
0.9500977993011475,-1.5357294082641602,3.1271960735321045,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1126.3025,0,11.096307782266273,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5754207736116586,False,37,37,-839.2890625,-299.6716003417969,24.587421417236328,-299.6716003417969,24.587421417236328,839.2890625,40,True,0,57.804244079190276,117.0,38,Manthey Ema 2024 #91:LM,-0.014616012573242188,-57.80390167236328,-0.19842225313186646
1.6577396392822266,-1.5647287368774414,0.5000802278518677,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1126.3825000000002,0,11.092999965948035,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5724967295820043,False,37,37,-843.1962280273438,-302.15447998046875,24.688732147216797,-302.15447998046875,24.688732147216797,843.1962280273438,40,True,0,57.95249444400705,117.0,38,Manthey Ema 2024 #91:LM,-0.10241508483886719,-57.952125549316406,-0.1796322613954544
0.06820273399353027,-1.7071994543075562,0.8837924599647522,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1126.5025,0,11.088042198048194,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.570928295417319,False,37,37,-849.0677490234375,-305.90228271484375,24.85219383239746,-305.90228271484375,24.85219383239746,849.0677490234375,40,True,0,58.16960510790706,117.0,38,Manthey Ema 2024 #91:LM,-0.09029769897460938,-58.169288635253906,-0.16930565237998962
-1.0960803031921387,-1.8936214447021484,3.5628654956817627,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1126.5825,0,11.084739720790765,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5731478658956326,False,37,37,-852.9930419921875,-308.4096374511719,24.969356536865234,-308.4096374511719,24.969356536865234,852.9930419921875,40,True,0,58.309567635621754,117.0,38,Manthey Ema 2024 #91:LM,0.0027523040771484375,-58.30924987792969,-0.19248104095458984
-1.4464988708496094,-1.635615587234497,2.030831813812256,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1126.6825000000001,0,11.080615178567086,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.57616131683318,False,37,37,-857.9176025390625,-311.54296875,25.143945693969727,-311.54296875,25.143945693969727,857.9176025390625,40,True,0,58.4764424954892,117.0,38,Manthey Ema 2024 #91:LM,0.04352760314941406,-58.47613525390625,-0.1844940185546875
-0.7584546804428101,-0.9874966144561768,-0.47709205746650696,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1126.8025,0,11.075670241618527,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5781026132375846,False,37,37,-863.855224609375,-315.2985534667969,25.378252029418945,-315.2985534667969,25.378252029418945,863.855224609375,40,True,0,58.67148946428365,117.0,38,Manthey Ema 2024 #91:LM,0.01676177978515625,-58.6712646484375,-0.16155356168746948
-0.22664308547973633,9.248746871948242,2.4040989875793457,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1126.8825000000002,0,11.073145309693018,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5783342024577647,False,37,37,-867.8189697265625,-317.79754638671875,25.535322189331055,-317.79754638671875,25.535322189331055,867.8189697265625,40,True,0,58.400771649867686,117.0,38,Manthey Ema 2024 #91:LM,-0.006160736083984375,-58.400630950927734,-0.12804639339447021
-0.3537254333496094,19.48094367980957,-0.07326603680849075,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.0025,0,11.072920273530892,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.577927736808239,False,37,37,-873.65478515625,-321.4727783203125,25.78726577758789,-321.4727783203125,25.78726577758789,873.65478515625,40,True,0,56.42028741854537,117.0,38,Manthey Ema 2024 #91:LM,-0.046337127685546875,-56.42015075683594,0.11521214246749878
-0.8927745819091797,22.580778121948242,2.474900484085083,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.0825,0,11.072920273530892,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.57973563621252,False,37,37,-877.4188842773438,-323.83966064453125,25.955175399780273,-323.83966064453125,25.955175399780273,877.4188842773438,40,True,0,54.776906771570786,117.0,38,Manthey Ema 2024 #91:LM,-0.006374359130859375,-54.776859283447266,0.07184615731239319
-1.2635436058044434,18.480457305908203,0.2648797333240509,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.2025,0,11.072920273530892,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5839803117054077,False,37,37,-882.8556518554688,-327.2417297363281,26.216768264770508,-327.2417297363281,26.216768264770508,882.8556518554688,40,True,0,52.28652992780447,117.0,38,Manthey Ema 2024 #91:LM,0.06436920166015625,-52.28638458251953,0.10514649748802185
-2.147772789001465,20.202465057373047,1.0100860595703125,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.3025,0,11.071869363767602,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5897762326492755,False,37,37,-887.206787109375,-329.9440002441406,26.435070037841797,-329.9440002441406,26.435070037841797,887.206787109375,40,True,0,50.22227874892458,117.0,38,Manthey Ema 2024 #91:LM,0.17068862915039062,-50.22184753417969,0.11907300353050232
-2.494259834289551,18.664785385131836,0.4634455144405365,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.4025000000001,0,11.071869363767602,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.5952125314284813,False,37,37,-891.4021606445312,-332.5247497558594,26.65188217163086,-332.5247497558594,26.65188217163086,891.4021606445312,40,True,0,48.42241426099802,117.0,38,Manthey Ema 2024 #91:LM,0.21077537536621094,-48.42182540893555,0.11225271224975586
-2.414036750793457,16.76883888244629,-0.6080839037895203,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.5025,0,11.071869363767602,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.6029308719130753,False,37,37,-895.4566040039062,-334.9911804199219,26.858434677124023,-334.9911804199219,26.858434677124023,895.4566040039062,40,True,0,46.59953210919464,117.0,38,Manthey Ema 2024 #91:LM,0.3051605224609375,-46.59833526611328,0.1357213258743286
-3.605396270751953,16.33861541748047,-0.8074423670768738,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.5825,0,11.071869363767602,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.6106117477555437,False,37,37,-898.60302734375,-336.8832702636719,27.014917373657227,-336.8832702636719,27.014917373657227,898.60302734375,40,True,0,45.28473898417641,117.0,38,Manthey Ema 2024 #91:LM,0.4170856475830078,-45.28263854980469,0.1275554597377777
-3.5575428009033203,19.063480377197266,1.801735758781433,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.7025,0,11.071460681537044,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.6208388863874705,False,37,37,-903.16015625,-339.5751037597656,27.241350173950195,-339.5751037597656,27.241350173950195,903.16015625,40,True,0,42.951859592732795,117.0,38,Manthey Ema 2024 #91:LM,0.3970661163330078,-42.94973373413086,0.15796563029289246
-3.1441831588745117,15.33990478515625,-1.2171179056167603,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.8025,0,11.070790236100885,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.6284878402506955,False,37,37,-906.7966918945312,-341.6773681640625,27.432960510253906,-341.6773681640625,27.432960510253906,906.7966918945312,40,True,0,41.231020806856385,117.0,38,Manthey Ema 2024 #91:LM,0.36098289489746094,-41.22921371459961,0.1367647647857666
-4.9968390464782715,15.194101333618164,-0.49973446130752563,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1127.9025000000001,0,11.070790236100885,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.63930560543547,False,37,37,-910.3131103515625,-343.6712341308594,27.607824325561523,-343.6712341308594,27.607824325561523,910.3131103515625,40,True,0,39.699966935106026,117.0,38,Manthey Ema 2024 #91:LM,0.41796875,-39.697425842285156,0.16449397802352905
-3.324275493621826,14.751337051391602,-0.991048276424408,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.0025,0,11.070790236100885,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.652520990870307,False,37,37,-913.7137451171875,-345.5545959472656,27.766265869140625,-345.5545959472656,27.766265869140625,913.7137451171875,40,True,0,38.134109249481796,117.0,38,Manthey Ema 2024 #91:LM,0.4821739196777344,-38.130767822265625,0.14947189390659332
-5.539803504943848,16.09724235534668,-0.061675526201725006,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.1025000000002,0,11.070790236100885,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.667832749300252,False,37,37,-917.0009765625,-347.3243408203125,27.91032600402832,-347.3243408203125,27.91032600402832,917.0009765625,40,True,0,36.58599334653714,117.0,38,Manthey Ema 2024 #91:LM,0.5416526794433594,-36.58161926269531,0.16325944662094116
-6.200465202331543,16.38572120666504,0.015622243285179138,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.2025,0,11.070790236100885,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.6844230722386593,False,37,37,-920.173828125,-348.9747314453125,28.043685913085938,-348.9747314453125,28.043685913085938,920.173828125,40,True,0,34.99342337106487,117.0,38,Manthey Ema 2024 #91:LM,0.5554323196411133,-34.98869705200195,0.14917361736297607
-4.256412982940674,13.965986251831055,-1.1202392578125,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.3025,0,11.070790236100885,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.6995445412785855,False,37,37,-923.2330322265625,-350.5068664550781,28.166296005249023,-350.5068664550781,28.166296005249023,923.2330322265625,40,True,0,33.51937622893428,117.0,38,Manthey Ema 2024 #91:LM,0.531280517578125,-33.51484298706055,0.14704877138137817
-4.811117172241211,13.529829978942871,-0.18349780142307281,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.4025000000001,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.714954687848117,False,37,37,-926.18896484375,-351.9307556152344,28.27156639099121,-351.9307556152344,28.27156639099121,926.18896484375,40,True,0,32.13720568646955,117.0,38,Manthey Ema 2024 #91:LM,0.4840059280395508,-32.13313674926758,0.16507649421691895
-7.385651588439941,14.618928909301758,-0.19061903655529022,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.5025,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.734765833924546,False,37,37,-929.0410766601562,-353.24267578125,28.36375617980957,-353.24267578125,28.36375617980957,929.0410766601562,40,True,0,30.68526455055618,117.0,38,Manthey Ema 2024 #91:LM,0.46038150787353516,-30.681346893310547,0.1687074899673462
-7.302486896514893,14.733190536499023,0.286289781332016,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.6025000000002,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.7525909193819422,False,37,37,-931.788818359375,-354.4352111816406,28.44562530517578,-354.4352111816406,28.44562530517578,931.788818359375,40,True,0,29.248827249530706,117.0,38,Manthey Ema 2024 #91:LM,0.2731742858886719,-29.2471981048584,0.14378559589385986
-8.211381912231445,12.412725448608398,-0.37472429871559143,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.7025,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.7729670827742288,False,37,37,-934.4363403320312,-355.5045166015625,28.51961326599121,-355.5045166015625,28.51961326599121,934.4363403320312,40,True,0,27.909782865269413,117.0,38,Manthey Ema 2024 #91:LM,0.07274627685546875,-27.909337997436523,0.13978594541549683
-8.23915958404541,11.557901382446289,-0.6189716458320618,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.8025,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.8016263791431837,False,37,37,-936.992919921875,-356.45611572265625,28.582401275634766,-356.45611572265625,28.582401275634766,936.992919921875,40,True,0,26.682086717601305,117.0,38,Manthey Ema 2024 #91:LM,0.06740283966064453,-26.681608200073242,0.1448872685432434
-9.40652847290039,11.064422607421875,-1.2106084823608398,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1128.9025000000001,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.8393765459380496,False,37,37,-939.4684448242188,-357.2896423339844,28.631120681762695,-357.2896423339844,28.631120681762695,939.4684448242188,40,True,0,25.592415855029603,117.0,38,Manthey Ema 2024 #91:LM,0.1422257423400879,-25.59165382385254,0.1370244324207306
-11.173604011535645,9.249456405639648,-0.23291820287704468,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1129.0225,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.8910951928362105,False,37,37,-942.3455810546875,-358.1269226074219,28.66994285583496,-358.1269226074219,28.66994285583496,942.3455810546875,40,True,0,24.382674999360855,117.0,38,Manthey Ema 2024 #91:LM,0.18600893020629883,-24.38153839111328,0.14431384205818176
-12.282059669494629,9.016626358032227,-0.010646708309650421,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1129.1025000000002,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.931062253665043,False,37,37,-944.210693359375,-358.58056640625,28.68714141845703,-358.58056640625,28.68714141845703,944.210693359375,40,True,0,23.62339679959761,117.0,38,Manthey Ema 2024 #91:LM,0.2266712188720703,-23.622018814086914,0.1171480119228363
-12.148143768310547,8.03337287902832,-0.09443743526935577,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1129.2025,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-2.983912680483325,False,37,37,-946.4845581054688,-359.0270080566406,28.70074462890625,-359.0270080566406,28.70074462890625,946.4845581054688,40,True,0,22.75428357828493,117.0,38,Manthey Ema 2024 #91:LM,0.24787521362304688,-22.75267219543457,0.10902754962444305
-11.731531143188477,6.790905952453613,-0.829046905040741,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1129.3025,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-3.036727430262784,False,37,37,-948.6979370117188,-359.34210205078125,28.70416831970215,-359.34210205078125,28.70416831970215,948.6979370117188,40,True,0,21.99025901347505,117.0,38,Manthey Ema 2024 #91:LM,0.23158717155456543,-21.988656997680664,0.12970080971717834
-12.57552719116211,7.426623821258545,-0.1398686170578003,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1129.4225000000001,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,-3.1044835138305533,False,37,37,-951.2739868164062,-359.5546875,28.691150665283203,-359.5546875,28.691150665283203,951.2739868164062,40,True,0,21.088117653035777,117.0,38,Manthey Ema 2024 #91:LM,0.21832507848739624,-21.086483001708984,0.1458592712879181
-13.542759895324707,7.2349395751953125,0.6379868388175964,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1129.5025,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,3.1289943435257372,False,37,37,-952.9367065429688,-359.59375,28.676395416259766,-359.59375,28.676395416259766,952.9367065429688,40,True,0,20.492855452669293,117.0,38,Manthey Ema 2024 #91:LM,0.24420222640037537,-20.49118995666504,0.09286569058895111
-11.034502983093262,7.159958839416504,-0.6672554612159729,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,1129.6025000000002,0,11.06970039561229,0.0,-0.0,0.0,0.0,False,False,False,1,False,7,0,0,3.068736300119607,False,37,37,-954.9454956054688,-359.5280456542969,28.654674530029297,-359.5280456542969,28.654674530029297,954.9454956054688,40,True,0,19.729781769099937,117.0,38,Manthey Ema 2024 #91:LM,0.20741534233093262,-19.72857666015625,0.06730896234512329
