auto_clutch,drs_status,elapsed_time,headlights,ignition_starter,lap_number,speed_limiter
False,0,446.0425,False,1,2,0
False,0,446.1425,False,1,2,0
False,0,446.2425,False,1,2,0
False,0,446.34250000000003,False,1,2,0
False,0,446.4425,False,1,2,0
False,0,446.5625,False,1,2,0
False,0,446.6425,False,1,2,0
False,0,446.7625,False,1,2,0
False,0,446.8625,False,1,2,0
False,0,446.96250000000003,False,1,2,0
False,0,447.0625,False,1,2,0
False,0,447.1625,False,1,2,0
False,0,447.2625,False,1,2,0
False,0,447.3625,False,1,2,0
False,0,447.46250000000003,False,1,2,0
False,0,447.5625,False,1,2,0
False,0,447.6625,False,1,2,0
False,0,447.7625,False,1,2,0
False,0,447.8625,False,1,2,0
False,0,447.96250000000003,False,1,2,0
False,0,448.0625,False,1,2,0
False,0,448.1625,False,1,2,0
False,0,448.2625,False,1,2,0
False,0,448.3625,False,1,2,0
False,0,448.4825,False,1,2,0
False,0,448.5625,False,1,2,0
False,0,448.6825,False,1,2,0
False,0,448.7625,False,1,2,0
False,0,448.8825,False,1,2,0
False,0,448.9825,False,1,2,0
False,0,449.0625,False,1,2,0
False,0,449.1825,False,1,2,0
False,0,449.2625,False,1,2,0
False,0,449.3825,False,1,2,0
False,0,449.4825,False,1,2,0
False,0,449.5825,False,1,2,0
False,0,449.6825,False,1,2,0
False,0,449.7625,False,1,2,0
False,0,449.8825,False,1,2,0
False,0,449.9825,False,1,2,0
False,0,450.0825,False,1,2,0
False,0,450.1825,False,1,2,0
False,0,450.2825,False,1,2,0
False,0,450.3825,False,1,2,0
False,0,450.4825,False,1,2,0
False,0,450.5825,False,1,2,0
False,0,450.6825,False,1,2,0
False,0,450.7825,False,1,2,0
False,0,450.8825,False,1,2,0
False,0,450.9825,False,1,2,0
False,0,451.0825,False,1,2,0
False,0,451.1825,False,1,2,0
False,0,451.2825,False,1,2,0
False,0,451.3825,False,1,2,0
False,0,451.5025,False,1,2,0
False,0,451.5825,False,1,2,0
False,0,451.6825,False,1,2,0
False,0,451.7825,False,1,2,0
False,0,451.8825,False,1,2,0
False,0,452.0025,False,1,2,0
False,0,452.0825,False,1,2,0
False,0,452.2025,False,1,2,0
False,0,452.2825,False,1,2,0
False,0,452.40250000000003,False,1,2,0
False,0,452.5025,False,1,2,0
False,0,452.6025,False,1,2,0
False,0,452.7025,False,1,2,0
False,0,452.8025,False,1,2,0
False,0,452.90250000000003,False,1,2,0
False,0,453.0025,False,1,2,0
False,0,453.1025,False,1,2,0
False,0,453.2025,False,1,2,0
False,0,453.3025,False,1,2,0
False,0,453.40250000000003,False,1,2,0
False,0,453.5025,False,1,2,0
False,0,453.6025,False,1,2,0
False,0,453.7025,False,1,2,0
False,0,453.8025,False,1,2,0
False,0,453.90250000000003,False,1,2,0
False,0,454.0025,False,1,2,0
False,0,454.1025,False,1,2,0
False,0,454.2225,False,1,2,0
False,0,454.3025,False,1,2,0
False,0,454.4225,False,1,2,0
False,0,454.5025,False,1,2,0
False,0,454.6225,False,1,2,0
False,0,454.7225,False,1,2,0
False,0,454.8225,False,1,2,0
False,0,454.9225,False,1,2,0
False,0,455.0225,False,1,2,0
False,0,455.1225,False,1,2,0
False,0,455.2225,False,1,2,0
False,0,455.3225,False,1,2,0
False,0,455.4225,False,1,2,0
False,0,455.5225,False,1,2,0
False,0,455.6225,False,1,2,0
False,0,455.7225,False,1,2,0
False,0,455.8225,False,1,2,0
False,0,455.9225,False,1,2,0
False,0,456.0225,False,1,2,0
False,0,456.1225,False,1,2,0
False,0,456.2225,False,1,2,0
False,0,456.3225,False,1,2,0
False,0,456.4225,False,1,2,0
False,0,456.5225,False,1,2,0
False,0,456.6425,False,1,2,0
False,0,456.7225,False,1,2,0
False,0,456.8225,False,1,2,0
False,0,456.9225,False,1,2,0
False,0,457.0225,False,1,2,0
False,0,457.1425,False,1,2,0
False,0,457.2225,False,1,2,0
False,0,457.34250000000003,False,1,2,0
False,0,457.4425,False,1,2,0
False,0,457.5425,False,1,2,0
False,0,457.6425,False,1,2,0
False,0,457.7425,False,1,2,0
False,0,457.84250000000003,False,1,2,0
False,0,457.9225,False,1,2,0
False,0,458.0425,False,1,2,0
False,0,458.1425,False,1,2,0
False,0,458.2425,False,1,2,0
False,0,458.34250000000003,False,1,2,0
False,0,458.4425,False,1,2,0
False,0,458.5425,False,1,2,0
False,0,458.6425,False,1,2,0
False,0,458.7425,False,1,2,0
False,0,458.8625,False,1,2,0
False,0,458.9425,False,1,2,0
False,0,459.0425,False,1,2,0
False,0,459.1425,False,1,2,0
False,0,459.2425,False,1,2,0
False,0,459.34250000000003,False,1,2,0
False,0,459.4425,False,1,2,0
False,0,459.5625,False,1,2,0
False,0,459.6425,False,1,2,0
False,0,459.7625,False,1,2,0
False,0,459.84250000000003,False,1,2,0
False,0,459.96250000000003,False,1,2,0
False,0,460.0425,False,1,2,0
False,0,460.1625,False,1,2,0
False,0,460.2625,False,1,2,0
False,0,460.34250000000003,False,1,2,0
False,0,460.46250000000003,False,1,2,0
False,0,460.5625,False,1,2,0
False,0,460.6625,False,1,2,0
False,0,460.7625,False,1,2,0
False,0,460.8625,False,1,2,0
False,0,460.96250000000003,False,1,2,0
False,0,461.0625,False,1,2,0
False,0,461.1625,False,1,2,0
False,0,461.2625,False,1,2,0
False,0,461.3825,False,1,2,0
False,0,461.46250000000003,False,1,2,0
False,0,461.5625,False,1,2,0
False,0,461.6625,False,1,2,0
False,0,461.7625,False,1,2,0
False,0,461.8825,False,1,2,0
False,0,461.96250000000003,False,1,2,0
False,0,462.0825,False,1,2,0
False,0,462.1625,False,1,2,0
False,0,462.2625,False,1,2,0
False,0,462.3825,False,1,2,0
False,0,462.46250000000003,False,1,2,0
False,0,462.5825,False,1,2,0
False,0,462.6825,False,1,2,0
False,0,462.7825,False,1,2,0
False,0,462.8825,False,1,2,0
False,0,462.96250000000003,False,1,2,0
False,0,463.0825,False,1,2,0
False,0,463.1825,False,1,2,0
False,0,463.2825,False,1,2,0
False,0,463.3825,False,1,2,0
False,0,463.4825,False,1,2,0
False,0,463.5825,False,1,2,0
False,0,463.6825,False,1,2,0
False,0,463.7825,False,1,2,0
False,0,463.8825,False,1,2,0
False,0,463.9825,False,1,2,0
False,0,464.0825,False,1,2,0
False,0,464.2025,False,1,2,0
False,0,464.2825,False,1,2,0
False,0,464.3825,False,1,2,0
False,0,464.4825,False,1,2,0
False,0,464.5825,False,1,2,0
False,0,464.7025,False,1,2,0
False,0,464.7825,False,1,2,0
False,0,464.90250000000003,False,1,2,0
False,0,464.9825,False,1,2,0
False,0,465.0825,False,1,2,0
False,0,465.2025,False,1,2,0
False,0,465.2825,False,1,2,0
False,0,465.40250000000003,False,1,2,0
False,0,465.5025,False,1,2,0
False,0,465.6025,False,1,2,0
False,0,465.7025,False,1,2,0
False,0,465.8025,False,1,2,0
False,0,465.90250000000003,False,1,2,0
False,0,466.0025,False,1,2,0
False,0,466.1025,False,1,2,0
False,0,466.2025,False,1,2,0
False,0,466.3025,False,1,2,0
False,0,466.40250000000003,False,1,2,0
False,0,466.5025,False,1,2,0
False,0,466.6025,False,1,2,0
False,0,466.7025,False,1,2,0
False,0,466.8025,False,1,2,0
False,0,466.90250000000003,False,1,2,0
False,0,467.0025,False,1,2,0
False,0,467.1025,False,1,2,0
False,0,467.2225,False,1,2,0
False,0,467.3025,False,1,2,0
False,0,467.4225,False,1,2,0
False,0,467.5025,False,1,2,0
False,0,467.6225,False,1,2,0
False,0,467.7025,False,1,2,0
False,0,467.8225,False,1,2,0
False,0,467.9225,False,1,2,0
False,0,468.0025,False,1,2,0
False,0,468.1225,False,1,2,0
False,0,468.2225,False,1,2,0
False,0,468.3225,False,1,2,0
False,0,468.4225,False,1,2,0
False,0,468.5225,False,1,2,0
False,0,468.6225,False,1,2,0
False,0,468.7225,False,1,2,0
False,0,468.8225,False,1,2,0
False,0,468.9225,False,1,2,0
False,0,469.0225,False,1,2,0
False,0,469.1225,False,1,2,0
False,0,469.2225,False,1,2,0
False,0,469.3225,False,1,2,0
False,0,469.4225,False,1,2,0
False,0,469.5225,False,1,2,0
False,0,469.6225,False,1,2,0
False,0,469.7225,False,1,2,0
False,0,469.84250000000003,False,1,2,0
False,0,469.9225,False,1,2,0
False,0,470.0225,False,1,2,0
False,0,470.1425,False,1,2,0
False,0,470.2225,False,1,2,0
False,0,470.34250000000003,False,1,2,0
False,0,470.4225,False,1,2,0
False,0,470.5425,False,1,2,0
False,0,470.6425,False,1,2,0
False,0,470.7425,False,1,2,0
False,0,470.84250000000003,False,1,2,0
False,0,470.9225,False,1,2,0
False,0,471.0425,False,1,2,0
False,0,471.1425,False,1,2,0
False,0,471.2425,False,1,2,0
False,0,471.34250000000003,False,1,2,0
False,0,471.4425,False,1,2,0
False,0,471.5425,False,1,2,0
False,0,471.6425,False,1,2,0
False,0,471.7425,False,1,2,0
False,0,471.84250000000003,False,1,2,0
False,0,471.9425,False,1,2,0
False,0,472.0425,False,1,2,0
False,0,472.1425,False,1,2,0
False,0,472.2425,False,1,2,0
False,0,472.3625,False,1,2,0
False,0,472.4425,False,1,2,0
False,0,472.5425,False,1,2,0
False,0,472.6425,False,1,2,0
False,0,472.7425,False,1,2,0
False,0,472.8625,False,1,2,0
False,0,472.9425,False,1,2,0
False,0,473.0625,False,1,2,0
False,0,473.1425,False,1,2,0
False,0,473.2625,False,1,2,0
False,0,473.34250000000003,False,1,2,0
False,0,473.46250000000003,False,1,2,0
False,0,473.5625,False,1,2,0
False,0,473.6625,False,1,2,0
False,0,473.7625,False,1,2,0
False,0,473.8625,False,1,2,0
False,0,473.96250000000003,False,1,2,0
False,0,474.0625,False,1,2,0
False,0,474.1625,False,1,2,0
False,0,474.2625,False,1,2,0
False,0,474.3625,False,1,2,0
False,0,474.46250000000003,False,1,2,0
False,0,474.5825,False,1,2,0
False,0,474.6625,False,1,2,0
False,0,474.7625,False,1,2,0
False,0,474.8625,False,1,2,0
False,0,474.96250000000003,False,1,2,0
False,0,475.0825,False,1,2,0
False,0,475.1625,False,1,2,0
False,0,475.2625,False,1,2,0
False,0,475.3825,False,1,2,0
False,0,475.46250000000003,False,1,2,0
False,0,475.5825,False,1,2,0
False,0,475.6625,False,1,2,0
False,0,475.7825,False,1,2,0
False,0,475.8825,False,1,2,0
False,0,475.9825,False,1,2,0
False,0,476.0825,False,1,2,0
False,0,476.1625,False,1,2,0
False,0,476.2825,False,1,2,0
False,0,476.3825,False,1,2,0
False,0,476.4825,False,1,2,0
False,0,476.5825,False,1,2,0
False,0,476.6825,False,1,2,0
False,0,476.7825,False,1,2,0
False,0,476.8825,False,1,2,0
False,0,476.9825,False,1,2,0
False,0,477.0825,False,1,2,0
False,0,477.1825,False,1,2,0
False,0,477.2825,False,1,2,0
False,0,477.3825,False,1,2,0
False,0,477.4825,False,1,2,0
False,0,477.5825,False,1,2,0
False,0,477.6825,False,1,2,0
False,0,477.7825,False,1,2,0
False,0,477.90250000000003,False,1,2,0
False,0,477.9825,False,1,2,0
False,0,478.1025,False,1,2,0
False,0,478.2025,False,1,2,0
False,0,478.2825,False,1,2,0
False,0,478.40250000000003,False,1,2,0
False,0,478.4825,False,1,2,0
False,0,478.6025,False,1,2,0
False,0,478.7025,False,1,2,0
False,0,478.8025,False,1,2,0
False,0,478.90250000000003,False,1,2,0
False,0,479.0025,False,1,2,0
False,0,479.1025,False,1,2,0
False,0,479.2025,False,1,2,0
False,0,479.3025,False,1,2,0
False,0,479.40250000000003,False,1,2,0
False,0,479.5025,False,1,2,0
False,0,479.6025,False,1,2,0
False,0,479.7025,False,1,2,0
False,0,479.8025,False,1,2,0
False,0,479.90250000000003,False,1,2,0
False,0,480.0025,False,1,2,0
False,0,480.1025,False,1,2,0
False,0,480.2025,False,1,2,0
False,0,480.3025,False,1,2,0
False,0,480.4225,False,1,2,0
False,0,480.5025,False,1,2,0
False,0,480.6225,False,1,2,0
False,0,480.7025,False,1,2,0
False,0,480.8225,False,1,2,0
False,0,480.9225,False,1,2,0
False,0,481.0025,False,1,2,0
False,0,481.1225,False,1,2,0
False,0,481.2025,False,1,2,0
False,0,481.3225,False,1,2,0
False,0,481.40250000000003,False,1,2,0
False,0,481.5225,False,1,2,0
False,0,481.6225,False,1,2,0
False,0,481.7225,False,1,2,0
False,0,481.8225,False,1,2,0
False,0,481.9225,False,1,2,0
False,0,482.0225,False,1,2,0
False,0,482.1225,False,1,2,0
False,0,482.2225,False,1,2,0
False,0,482.3225,False,1,2,0
False,0,482.4225,False,1,2,0
False,0,482.5425,False,1,2,0
False,0,482.6225,False,1,2,0
False,0,482.7225,False,1,2,0
False,0,482.8225,False,1,2,0
False,0,482.9225,False,1,2,0
False,0,483.0225,False,1,2,0
False,0,483.1225,False,1,2,0
False,0,483.2425,False,1,2,0
False,0,483.3225,False,1,2,0
False,0,483.4425,False,1,2,0
False,0,483.5225,False,1,2,0
False,0,483.6425,False,1,2,0
False,0,483.7225,False,1,2,0
False,0,483.84250000000003,False,1,2,0
False,0,483.9225,False,1,2,0
False,0,484.0425,False,1,2,0
False,0,484.1425,False,1,2,0
False,0,484.2425,False,1,2,0
False,0,484.34250000000003,False,1,2,0
False,0,484.4425,False,1,2,0
False,0,484.5425,False,1,2,0
False,0,484.6425,False,1,2,0
False,0,484.7425,False,1,2,0
False,0,484.84250000000003,False,1,2,0
False,0,484.9425,False,1,2,0
False,0,485.0425,False,1,2,0
False,0,485.1425,False,1,2,0
False,0,485.2425,False,1,2,0
False,0,485.3625,False,1,2,0
False,0,485.4425,False,1,2,0
False,0,485.5425,False,1,2,0
False,0,485.6625,False,1,2,0
False,0,485.7425,False,1,2,0
False,0,485.84250000000003,False,1,2,0
False,0,485.96250000000003,False,1,2,0
False,0,486.0425,False,1,2,0
False,0,486.1625,False,1,2,0
False,0,486.2425,False,1,2,0
False,0,486.3625,False,1,2,0
False,0,486.46250000000003,False,1,2,0
False,0,486.5425,False,1,2,0
False,0,486.6625,False,1,2,0
False,0,486.7625,False,1,2,0
False,0,486.8625,False,1,2,0
False,0,486.96250000000003,False,1,2,0
False,0,487.0625,False,1,2,0
False,0,487.1625,False,1,2,0
False,0,487.2625,False,1,2,0
False,0,487.3625,False,1,2,0
False,0,487.46250000000003,False,1,2,0
False,0,487.5625,False,1,2,0
False,0,487.6625,False,1,2,0
False,0,487.7625,False,1,2,0
False,0,487.8625,False,1,2,0
False,0,487.9825,False,1,2,0
False,0,488.0625,False,1,2,0
False,0,488.1825,False,1,2,0
False,0,488.2625,False,1,2,0
False,0,488.3625,False,1,2,0
False,0,488.4825,False,1,2,0
False,0,488.5625,False,1,2,0
False,0,488.6825,False,1,2,0
False,0,488.7825,False,1,2,0
False,0,488.8825,False,1,2,0
False,0,488.9825,False,1,2,0
False,0,489.0625,False,1,2,0
False,0,489.1825,False,1,2,0
False,0,489.2825,False,1,2,0
False,0,489.3825,False,1,2,0
False,0,489.4825,False,1,2,0
False,0,489.5825,False,1,2,0
False,0,489.6825,False,1,2,0
False,0,489.7825,False,1,2,0
False,0,489.8825,False,1,2,0
False,0,489.9825,False,1,2,0
False,0,490.0825,False,1,2,0
False,0,490.1825,False,1,2,0
False,0,490.2825,False,1,2,0
False,0,490.3825,False,1,2,0
False,0,490.4825,False,1,2,0
False,0,490.5825,False,1,2,0
False,0,490.7025,False,1,2,0
False,0,490.7825,False,1,2,0
False,0,490.90250000000003,False,1,2,0
False,0,490.9825,False,1,2,0
False,0,491.0825,False,1,2,0
False,0,491.2025,False,1,2,0
False,0,491.3025,False,1,2,0
False,0,491.40250000000003,False,1,2,0
False,0,491.5025,False,1,2,0
False,0,491.6025,False,1,2,0
False,0,491.7025,False,1,2,0
False,0,491.7825,False,1,2,0
False,0,491.90250000000003,False,1,2,0
False,0,492.0025,False,1,2,0
False,0,492.1025,False,1,2,0
False,0,492.2025,False,1,2,0
False,0,492.3025,False,1,2,0
False,0,492.40250000000003,False,1,2,0
False,0,492.5025,False,1,2,0
False,0,492.6025,False,1,2,0
False,0,492.7025,False,1,2,0
False,0,492.8025,False,1,2,0
False,0,492.90250000000003,False,1,2,0
False,0,493.0025,False,1,2,0
False,0,493.1025,False,1,2,0
False,0,493.2225,False,1,2,0
False,0,493.3025,False,1,2,0
False,0,493.4225,False,1,2,0
False,0,493.5025,False,1,2,0
False,0,493.6025,False,1,2,0
False,0,493.7225,False,1,2,0
False,0,493.8025,False,1,2,0
False,0,493.9225,False,1,2,0
False,0,494.0025,False,1,2,0
False,0,494.1225,False,1,2,0
False,0,494.2225,False,1,2,0
False,0,494.3225,False,1,2,0
False,0,494.4225,False,1,2,0
False,0,494.52250000000004,False,1,2,0
False,0,494.6225,False,1,2,0
False,0,494.7225,False,1,2,0
False,0,494.8225,False,1,2,0
False,0,494.9225,False,1,2,0
False,0,495.02250000000004,False,1,2,0
False,0,495.1225,False,1,2,0
False,0,495.2225,False,1,2,0
False,0,495.3225,False,1,2,0
False,0,495.4225,False,1,2,0
False,0,495.52250000000004,False,1,2,0
False,0,495.6225,False,1,2,0
False,0,495.7225,False,1,2,0
False,0,495.8225,False,1,2,0
False,0,495.9425,False,1,2,0
False,0,496.02250000000004,False,1,2,0
False,0,496.1225,False,1,2,0
False,0,496.2425,False,1,2,0
False,0,496.3225,False,1,2,0
False,0,496.4425,False,1,2,0
False,0,496.5425,False,1,2,0
False,0,496.6225,False,1,2,0
False,0,496.7425,False,1,2,0
False,0,496.84250000000003,False,1,2,0
False,0,496.9425,False,1,2,0
False,0,497.0425,False,1,2,0
False,0,497.1425,False,1,2,0
False,0,497.2425,False,1,2,0
False,0,497.34250000000003,False,1,2,0
False,0,497.4425,False,1,2,0
False,0,497.5425,False,1,2,0
False,0,497.6425,False,1,2,0
False,0,497.7425,False,1,2,0
False,0,497.84250000000003,False,1,2,0
False,0,497.9425,False,1,2,0
False,0,498.0425,False,1,2,0
False,0,498.1425,False,1,2,0
False,0,498.2625,False,1,2,0
False,0,498.34250000000003,False,1,2,0
False,0,498.4425,False,1,2,0
False,0,498.5425,False,1,2,0
False,0,498.6425,False,1,2,0
False,0,498.7625,False,1,2,0
False,0,498.84250000000003,False,1,2,0
False,0,498.96250000000003,False,1,2,0
False,0,499.0425,False,1,2,0
False,0,499.1625,False,1,2,0
False,0,499.2625,False,1,2,0
False,0,499.34250000000003,False,1,2,0
False,0,499.46250000000003,False,1,2,0
False,0,499.5625,False,1,2,0
False,0,499.6625,False,1,2,0
False,0,499.7625,False,1,2,0
False,0,499.84250000000003,False,1,2,0
False,0,499.96250000000003,False,1,2,0
False,0,500.0625,False,1,2,0
False,0,500.1625,False,1,2,0
False,0,500.2625,False,1,2,0
False,0,500.3625,False,1,2,0
False,0,500.46250000000003,False,1,2,0
False,0,500.5625,False,1,2,0
False,0,500.6625,False,1,2,0
False,0,500.7825,False,1,2,0
False,0,500.8625,False,1,2,0
False,0,500.96250000000003,False,1,2,0
False,0,501.0625,False,1,2,0
False,0,501.1625,False,1,2,0
False,0,501.2625,False,1,2,0
False,0,501.3625,False,1,2,0
False,0,501.4825,False,1,2,0
False,0,501.5625,False,1,2,0
False,0,501.6825,False,1,2,0
False,0,501.7625,False,1,2,0
False,0,501.8825,False,1,2,0
False,0,501.96250000000003,False,1,2,0
False,0,502.0825,False,1,2,0
False,0,502.1825,False,1,2,0
False,0,502.2825,False,1,2,0
False,0,502.3825,False,1,2,0
False,0,502.4825,False,1,2,0
False,0,502.5825,False,1,2,0
False,0,502.6825,False,1,2,0
False,0,502.7825,False,1,2,0
False,0,502.8825,False,1,2,0
False,0,502.9825,False,1,2,0
False,0,503.0825,False,1,2,0
False,0,503.1825,False,1,2,0
False,0,503.2825,False,1,2,0
False,0,503.3825,False,1,2,0
False,0,503.4825,False,1,2,0
False,0,503.5825,False,1,2,0
False,0,503.7025,False,1,2,0
False,0,503.7825,False,1,2,0
False,0,503.90250000000003,False,1,2,0
False,0,503.9825,False,1,2,0
False,0,504.1025,False,1,2,0
False,0,504.2025,False,1,2,0
False,0,504.2825,False,1,2,0
False,0,504.40250000000003,False,1,2,0
False,0,504.5025,False,1,2,0
False,0,504.5825,False,1,2,0
False,0,504.7025,False,1,2,0
False,0,504.7825,False,1,2,0
False,0,504.90250000000003,False,1,2,0
False,0,505.0025,False,1,2,0
False,0,505.1025,False,1,2,0
False,0,505.2025,False,1,2,0
False,0,505.3025,False,1,2,0
False,0,505.40250000000003,False,1,2,0
False,0,505.5025,False,1,2,0
False,0,505.6025,False,1,2,0
False,0,505.7025,False,1,2,0
False,0,505.8025,False,1,2,0
False,0,505.9225,False,1,2,0
False,0,506.0025,False,1,2,0
False,0,506.1025,False,1,2,0
False,0,506.2225,False,1,2,0
False,0,506.3025,False,1,2,0
False,0,506.4225,False,1,2,0
False,0,506.5025,False,1,2,0
False,0,506.6025,False,1,2,0
False,0,506.7225,False,1,2,0
