accel_lateral,accel_longitudinal,accel_vertical,class_name,damage_severity_0,damage_severity_1,damage_severity_2,damage_severity_3,damage_severity_4,damage_severity_5,damage_severity_6,damage_severity_7,downforce_front,downforce_rear,driver_name,elapsed_time,finish_state,fuel,impact_magnitude,impact_position_0,impact_position_1,impact_time,in_garage,in_pits,is_detached,is_driving,is_player,lap_number,number_penalties,number_pitstops,orientation_yaw_radians,path_lateral,pit_request,place,player_index,position_lateral,position_longitudinal,position_vertical,position_xyz_0,position_xyz_1,position_xyz_2,qualification,same_class,slot_id,speed,tank_capacity,total_vehicles,track_edge,vehicle_name,velocity_lateral,velocity_longitudinal,velocity_vertical
-4.087608337402344,-1.8053405284881592,-0.9475242495536804,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3507.8125,0,82.44615465475528,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.4994592541214553,-0.36445021629333496,False,1,0,-63.622772216796875,-29.019210815429688,13.144834518432617,-29.019210815429688,13.144834518432617,63.622772216796875,1,True,0,59.62236392672018,117.0,1,-6.199999809265137,Manthey PureRxcing 2024 #92:LM,0.06586837768554688,-59.622291564941406,0.065498948097229
-8.62657356262207,-1.7609851360321045,0.37834373116493225,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3507.9125,0,82.44208693348463,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.515014262209928,-0.36445021629333496,False,1,0,-68.41766357421875,-32.578094482421875,13.138739585876465,-32.578094482421875,13.138739585876465,68.41766357421875,1,True,0,59.800597291071774,117.0,1,-6.199999809265137,Manthey PureRxcing 2024 #92:LM,0.35502052307128906,-59.799522399902344,0.050175100564956665
-10.62459945678711,-2.002880096435547,-0.8590363264083862,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.0125000000003,0,82.43801522256342,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.536367819807754,-1.8473440408706665,False,1,0,-73.27616882324219,-36.07891082763672,13.133369445800781,-36.07891082763672,13.133369445800781,73.27616882324219,1,True,0,59.96264059392339,117.0,1,-6.199999809265137,Manthey PureRxcing 2024 #92:LM,0.6480712890625,-59.95909881591797,0.06884608417749405
-12.737918853759766,-1.8838844299316406,0.5906527638435364,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.1125,0,82.43393502529307,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5583533619082464,-1.8473440408706665,False,1,0,-78.20886993408203,-39.50038528442383,13.122659683227539,-39.50038528442383,13.122659683227539,78.20886993408203,1,True,0,60.102770174456005,117.0,1,-6.199999809265137,Manthey PureRxcing 2024 #92:LM,0.8006858825683594,-60.09739685058594,0.06911254674196243
-11.970857620239258,-1.679473876953125,-0.615001916885376,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.2125,0,82.42985108594587,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5802225456981125,-2.943474292755127,False,1,0,-83.22374725341797,-42.82727813720703,13.113478660583496,-42.82727813720703,13.113478660583496,83.22374725341797,1,True,0,60.26076232483429,117.0,1,-6.199999809265137,Manthey PureRxcing 2024 #92:LM,0.8505477905273438,-60.25470733642578,0.07929834723472595
-12.293087005615234,-1.4358572959899902,-0.7148579359054565,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.3125,0,82.4257667305916,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.599169877996938,-2.943474292755127,False,1,0,-88.31880187988281,-46.06009292602539,13.099809646606445,-46.06009292602539,13.099809646606445,88.31880187988281,1,True,0,60.4185237838023,117.0,1,-6.199999809265137,Manthey PureRxcing 2024 #92:LM,0.7974987030029297,-60.4132080078125,0.0794370025396347
-12.461774826049805,-1.7495441436767578,0.5566513538360596,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.4125,0,82.42168003085197,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.621120203929516,-3.5826292037963867,False,1,0,-93.49211883544922,-49.19447326660156,13.08288288116455,-49.19447326660156,13.08288288116455,93.49211883544922,1,True,0,60.56454883007221,117.0,1,-6.25,Manthey PureRxcing 2024 #92:LM,0.8176250457763672,-60.55899429321289,0.06537942588329315
-12.990458488464355,-1.522162914276123,-0.5937886238098145,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.5125000000003,0,82.4175909847436,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.641893008724777,-3.5826292037963867,False,1,0,-98.74345397949219,-52.227996826171875,13.068345069885254,-52.227996826171875,13.068345069885254,98.74345397949219,1,True,0,60.72278246237456,117.0,1,-6.25,Manthey PureRxcing 2024 #92:LM,0.8665027618408203,-60.716552734375,0.07554462552070618
-13.44500732421875,-1.9534635543823242,0.46232593059539795,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.6125,0,82.41349804767215,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.663694067227503,-3.758516311645508,False,1,0,-104.0693359375,-55.15874481201172,13.047378540039062,-55.15874481201172,13.047378540039062,104.0693359375,1,True,0,60.8656814455876,117.0,1,-6.324999809265137,Manthey PureRxcing 2024 #92:LM,0.8767566680908203,-60.85932540893555,0.07061409205198288
-12.486213684082031,-1.7079572677612305,-1.0274707078933716,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.7125,0,82.40940256178617,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.684362958704749,-3.758516311645508,False,1,0,-109.47005462646484,-57.98219680786133,13.027737617492676,-57.98219680786133,13.027737617492676,109.47005462646484,1,True,0,61.020589958218515,117.0,1,-6.324999809265137,Manthey PureRxcing 2024 #92:LM,0.88336181640625,-61.01414489746094,0.07869677245616913
-13.10127067565918,-2.064612865447998,1.2932361364364624,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.8125,0,82.40530448440687,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.7051618937991595,-3.441009759902954,False,1,0,-114.94103240966797,-60.700435638427734,13.00182819366455,-60.700435638427734,13.00182819366455,114.94103240966797,1,True,0,61.16209100567487,117.0,1,-6.399999618530273,Manthey PureRxcing 2024 #92:LM,0.8642940521240234,-61.15595245361328,0.06206020712852478
-11.408982276916504,-1.6549623012542725,-1.830035924911499,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3508.9125,0,82.40120285646745,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.7251813799311027,-3.441009759902954,False,1,0,-120.48194122314453,-63.30913543701172,12.979521751403809,-63.30913543701172,12.979521751403809,120.48194122314453,1,True,0,61.323068326244645,117.0,1,-6.399999618530273,Manthey PureRxcing 2024 #92:LM,0.8523635864257812,-61.31708908081055,0.08229166269302368
-12.361492156982422,-1.5063095092773438,1.639716625213623,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.0125000000003,0,82.39709902273735,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.745035124778894,-2.6225790977478027,False,1,0,-126.08751678466797,-65.81287384033203,12.95080280303955,-65.81287384033203,12.95080280303955,126.08751678466797,1,True,0,61.466022705162175,117.0,1,-6.524999618530273,Manthey PureRxcing 2024 #92:LM,0.8136768341064453,-61.460609436035156,0.058008208870887756
-10.092917442321777,-1.6064212322235107,-1.823460340499878,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.1125,0,82.39299256075752,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.7619110241680356,-2.6225790977478027,False,1,0,-131.75595092773438,-68.21099853515625,12.92619800567627,-68.21099853515625,12.92619800567627,131.75595092773438,1,True,0,61.63308929329153,117.0,1,-6.524999618530273,Manthey PureRxcing 2024 #92:LM,0.7366676330566406,-61.62864303588867,0.07330885529518127
-7.687312602996826,-1.5445735454559326,0.002201242372393608,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.2125,0,82.38888630567439,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.7731463962007377,-1.325024962425232,False,1,0,-137.47869873046875,-70.52069854736328,12.890774726867676,-70.52069854736328,12.890774726867676,137.47869873046875,1,True,0,61.79839687602737,117.0,1,-6.625,Manthey PureRxcing 2024 #92:LM,0.49270057678222656,-61.79641342163086,0.04889592528343201
1.3968024253845215,-1.5440831184387207,0.10449767857789993,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.3325,0,82.38396559745549,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.7733010346577305,-1.325024962425232,False,1,0,-144.40101623535156,-73.21839141845703,12.848823547363281,-73.21839141845703,12.848823547363281,144.40101623535156,1,True,0,62.028427377964434,117.0,1,-6.625,Manthey PureRxcing 2024 #92:LM,0.091094970703125,-62.02835464477539,0.026921212673187256
6.746692657470703,-1.7196440696716309,0.1313917487859726,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.4125,0,82.38068861168688,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.7615815997614117,0.2723914384841919,False,1,0,-149.02871704101562,-75.02437591552734,12.821301460266113,-75.02437591552734,12.821301460266113,149.02871704101562,1,True,0,62.160886853336685,117.0,1,7.099999904632568,Manthey PureRxcing 2024 #92:LM,-0.2985267639160156,-62.16016387939453,0.027616143226623535
10.823830604553223,-0.9024097919464111,-0.5006718635559082,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.5325000000003,0,82.3757634251187,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.7378070587687326,0.2723914384841919,False,1,0,-155.95494079589844,-77.82134246826172,12.785426139831543,-77.82134246826172,12.785426139831543,155.95494079589844,1,True,0,62.3232146798615,117.0,1,7.099999904632568,Manthey PureRxcing 2024 #92:LM,-0.6799888610839844,-62.31949234008789,0.03971970081329346
12.006576538085938,-1.383126974105835,0.2702495753765106,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.6125,0,82.37246665808537,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.720739238260855,1.7109389305114746,False,1,0,-160.54966735839844,-79.76669311523438,12.763398170471191,-79.76669311523438,12.763398170471191,160.54966735839844,1,True,0,62.42173694815475,117.0,1,7.074999809265137,Manthey PureRxcing 2024 #92:LM,-0.8188514709472656,-62.416351318359375,0.04259103536605835
12.167009353637695,-1.5934386253356934,-0.7154783606529236,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.7125,0,82.36834200309094,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.7002522224414145,1.7109389305114746,False,1,0,-166.26124572753906,-82.30178833007812,12.73823070526123,-82.30178833007812,12.73823070526123,166.26124572753906,1,True,0,62.55735042599111,117.0,1,7.074999809265137,Manthey PureRxcing 2024 #92:LM,-0.9009475708007812,-62.550838470458984,0.05470317602157593
12.960103988647461,-1.4663896560668945,-0.11315730959177017,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.8125,0,82.3642153615988,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.680187093560311,2.760554313659668,False,1,0,-171.9339599609375,-84.95344543457031,12.710580825805664,-84.95344543457031,12.710580825805664,171.9339599609375,1,True,0,62.67945431832057,117.0,1,7.099999904632568,Manthey PureRxcing 2024 #92:LM,-0.9086246490478516,-62.6728401184082,0.05921471118927002
13.012681007385254,-1.4729180335998535,0.05657379329204559,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3509.9125,0,82.36008587354311,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.6580792375328857,2.760554313659668,False,1,0,-177.56202697753906,-87.72615051269531,12.685395240783691,-87.72615051269531,12.685395240783691,177.56202697753906,1,True,0,62.799265912065586,117.0,1,7.099999904632568,Manthey PureRxcing 2024 #92:LM,-0.9866657257080078,-62.79148483276367,0.06101095676422119
13.996883392333984,-1.1441526412963867,0.9886703491210938,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.0325000000003,0,82.3551276071218,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.6317379299484807,3.367985486984253,False,1,0,-184.2518768310547,-91.214599609375,12.657755851745605,-91.214599609375,12.657755851745605,184.2518768310547,1,True,0,62.94128534152183,117.0,1,7.199999809265137,Manthey PureRxcing 2024 #92:LM,-1.0578880310058594,-62.932369232177734,0.056357622146606445
13.217487335205078,-1.4548969268798828,-0.2991160452365875,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.1125,0,82.35181945799769,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.6143016742336336,3.367985486984253,False,1,0,-188.66860961914062,-93.64031219482422,12.644868850708008,-93.64031219482422,12.644868850708008,188.66860961914062,1,True,0,63.0376853580325,117.0,1,7.199999809265137,Manthey PureRxcing 2024 #92:LM,-1.0680313110351562,-63.028594970703125,0.07280409336090088
12.596956253051758,-1.4044976234436035,-0.4379691481590271,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.2325,0,82.34685687456853,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5912718692655994,3.4557464122772217,False,1,0,-195.22927856445312,-97.42315673828125,12.626812934875488,-97.42315673828125,12.626812934875488,195.22927856445312,1,True,0,63.18420520899445,117.0,1,7.275000095367432,Manthey PureRxcing 2024 #92:LM,-0.9830875396728516,-63.1765251159668,0.06325387954711914
12.444991111755371,-1.2537221908569336,0.01455599069595337,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.3125,0,82.34354746302817,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.576526609967332,3.4557464122772217,False,1,0,-199.55941772460938,-100.03789520263672,12.615086555480957,-100.03789520263672,12.615086555480957,199.55941772460938,1,True,0,63.278724603204246,117.0,1,7.275000095367432,Manthey PureRxcing 2024 #92:LM,-0.9034595489501953,-63.27224349975586,0.062855064868927
12.101686477661133,-1.3601326942443848,-0.12467802315950394,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.4325000000003,0,82.33858236077482,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5551273087836504,2.9690845012664795,False,1,0,-205.9909210205078,-104.0920639038086,12.596988677978516,-104.0920639038086,12.596988677978516,205.9909210205078,1,True,0,63.43166974204341,117.0,1,7.275000095367432,Manthey PureRxcing 2024 #92:LM,-0.8355560302734375,-63.42613983154297,0.057952165603637695
11.690228462219238,-0.9583244323730469,0.034451521933078766,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.5125000000003,0,82.33527069885103,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.540195398325119,2.9690845012664795,False,1,0,-210.23536682128906,-106.88042449951172,12.586106300354004,-106.88042449951172,12.586106300354004,210.23536682128906,1,True,0,63.53281174967889,117.0,1,7.275000095367432,Manthey PureRxcing 2024 #92:LM,-0.8350124359130859,-63.52729415893555,0.06180530786514282
8.972121238708496,-1.811129093170166,-1.8528119325637817,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.6325,0,82.33030158724806,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.521809344641678,1.9198094606399536,False,1,0,-216.5394744873047,-111.18441772460938,12.573151588439941,-111.18441772460938,12.573151588439941,216.5394744873047,1,True,0,63.698136583647944,117.0,1,7.224999904632568,Manthey PureRxcing 2024 #92:LM,-0.7344646453857422,-63.693878173828125,0.05521857738494873
5.115521430969238,-1.3389034271240234,2.8220102787017822,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.7325,0,82.32616257746662,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5140616245555067,1.9198094606399536,False,1,0,-221.74693298339844,-114.86415100097656,12.55712604522705,-114.86415100097656,12.55712604522705,221.74693298339844,1,True,0,63.8312593389905,117.0,1,7.224999904632568,Manthey PureRxcing 2024 #92:LM,-0.4495391845703125,-63.829673767089844,0.018168926239013672
0.4501897096633911,-1.961882472038269,-0.8842243552207947,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.8125,0,82.32285197322163,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5139409359262515,0.48667341470718384,False,1,0,-225.8989715576172,-117.84554290771484,12.557479858398438,-117.84554290771484,12.557479858398438,225.8989715576172,1,True,0,63.96542509769457,117.0,1,7.174999713897705,Manthey PureRxcing 2024 #92:LM,-0.2534332275390625,-63.96492004394531,0.01957803964614868
-7.35185432434082,-1.3157005310058594,0.7200624942779541,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3510.9325000000003,0,82.31789376924308,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5297915611973933,0.48667341470718384,False,1,0,-232.14813232421875,-122.32156372070312,12.548943519592285,-122.32156372070312,12.548943519592285,232.14813232421875,1,True,0,64.13908665119543,117.0,1,7.174999713897705,Manthey PureRxcing 2024 #92:LM,0.32857704162597656,-64.13824462890625,-0.007035613059997559
-9.991308212280273,-1.14208984375,0.12369847297668457,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3511.0325000000003,0,82.31375721552025,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5478709903830237,-1.048479437828064,False,1,0,-237.409423828125,-126.00081634521484,12.53956413269043,-126.00081634521484,12.53956413269043,237.409423828125,1,True,0,64.26709190394386,117.0,1,-6.825000286102295,Manthey PureRxcing 2024 #92:LM,0.6065120697021484,-64.26422882080078,0.011788427829742432
-9.22598648071289,-1.4017786979675293,0.5466422438621521,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3511.1325,0,82.30961713464265,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5644497298353697,-1.048479437828064,False,1,0,-242.73565673828125,-129.60755920410156,12.533035278320312,-129.60755920410156,12.533035278320312,242.73565673828125,1,True,0,64.39441202141425,117.0,1,-6.825000286102295,Manthey PureRxcing 2024 #92:LM,0.6783485412597656,-64.39083862304688,0.006652891635894775
-7.192568778991699,-1.4776294231414795,-0.5452335476875305,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3511.2125,0,82.30630175509178,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5720247658905446,-2.292541027069092,False,1,0,-247.0410919189453,-132.44281005859375,12.528484344482422,-132.44281005859375,12.528484344482422,247.0410919189453,1,True,0,64.49052650843622,117.0,1,-6.900000095367432,Manthey PureRxcing 2024 #92:LM,0.5143585205078125,-64.48847198486328,0.020632624626159668
-4.7633256912231445,-1.208268642425537,-0.5937822461128235,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3511.3325,0,82.30133189764099,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5789579632563098,-2.292541027069092,False,1,0,-253.55813598632812,-136.63621520996094,12.509098052978516,-136.63621520996094,12.509098052978516,253.55813598632812,1,True,0,64.66614714012451,117.0,1,-6.900000095367432,Manthey PureRxcing 2024 #92:LM,0.2628936767578125,-64.66561126708984,0.013867825269699097
-4.628198623657227,-0.9100809097290039,1.9660133123397827,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3511.4325000000003,0,82.29718947530792,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5848624061269985,-3.0863430500030518,False,1,0,-259.03118896484375,-140.09263610839844,12.489218711853027,-140.09263610839844,12.489218711853027,259.03118896484375,1,True,0,64.79839238386327,117.0,1,-6.925000190734863,Manthey PureRxcing 2024 #92:LM,0.2059192657470703,-64.79806518554688,-0.000999361276626587
-3.875295877456665,-1.4130735397338867,-0.47801491618156433,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3511.5325000000003,0,82.29304467962072,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.59153246773996,-3.0863430500030518,False,1,0,-264.5386047363281,-143.51895141601562,12.481901168823242,-143.51895141601562,12.481901168823242,264.5386047363281,1,True,0,64.93385035148785,117.0,1,-6.925000190734863,Manthey PureRxcing 2024 #92:LM,0.21724510192871094,-64.93348693847656,0.00021401047706604004
-4.247581481933594,-1.2619651556015015,0.9812464714050293,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3511.6325,0,82.28889816430336,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.5974382447482336,-3.6912455558776855,False,1,0,-270.0780944824219,-146.91905212402344,12.468646049499512,-146.91905212402344,12.468646049499512,270.0780944824219,1,True,0,65.06252620600382,117.0,1,-6.950000286102295,Manthey PureRxcing 2024 #92:LM,0.21889114379882812,-65.0621566772461,-0.01309502124786377
-3.740727663040161,-1.4693292379379272,-0.4584391117095947,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3511.7325,0,82.2847503322348,0.0,-0.0,0.0,0.0,False,False,False,1,True,6,0,0,-2.603784767988326,-3.6912455558776855,False,1,0,-275.64959716796875,-150.291259765625,12.45313549041748,-150.291259765625,12.45313549041748,275.64959716796875,1,True,0,65.19321570140353,117.0,1,-6.950000286102295,Manthey PureRxcing 2024 #92:LM,0.21889686584472656,-65.1928482055664,0.0007055699825286865
