behind_leader,behind_next,completed_laps,distance,elapsed_time,lap_number,maximum,number,progress,sector_index,track_length
0,0,6,279.1958923339844,3511.2125,6,2147483647,6,0.05165111070180767,0,5405.4189453125
0,0,6,279.1958923339844,3511.3325,6,2147483647,6,0.05165111070180767,0,5405.4189453125
0,0,6,292.1076354980469,3511.4325000000003,6,2147483647,6,0.05403977720382956,0,5405.4189453125
0,0,6,292.1076354980469,3511.5325000000003,6,2147483647,6,0.05403977720382956,0,5405.4189453125
0,0,6,305.07293701171875,3511.6325,6,2147483647,6,0.05643835197571014,0,5405.4189453125
0,0,6,305.07293701171875,3511.7325,6,2147483647,6,0.05643835197571014,0,5405.4189453125
0,0,6,318.09759521484375,3511.8325,6,2147483647,6,0.058847907707633526,0,5405.4189453125
0,0,6,318.09759521484375,3511.9325000000003,6,2147483647,6,0.058847907707633526,0,5405.4189453125
0,0,6,331.158935546875,3512.0325000000003,6,2147483647,6,0.06126424961640599,0,5405.4189453125
0,0,6,331.158935546875,3512.1325,6,2147483647,6,0.06126424961640599,0,5405.4189453125
0,0,6,344.2888488769531,3512.2325,6,2147483647,6,0.06369327749804025,0,5405.4189453125
0,0,6,344.2888488769531,3512.3325,6,2147483647,6,0.06369327749804025,0,5405.4189453125
0,0,6,357.4938659667969,3512.4325000000003,6,2147483647,6,0.0661361995404279,0,5405.4189453125
0,0,6,357.4938659667969,3512.5325000000003,6,2147483647,6,0.0661361995404279,0,5405.4189453125
0,0,6,370.7281188964844,3512.6325,6,2147483647,6,0.06858453019963871,0,5405.4189453125
0,0,6,370.7281188964844,3512.7325,6,2147483647,6,0.06858453019963871,0,5405.4189453125
0,0,6,384.00433349609375,3512.8525,6,2147483647,6,0.07104062374833993,0,5405.4189453125
0,0,6,384.00433349609375,3512.9325000000003,6,2147483647,6,0.07104062374833993,0,5405.4189453125
0,0,6,397.3195495605469,3513.0525000000002,6,2147483647,6,0.07350393254996387,0,5405.4189453125
0,0,6,397.3195495605469,3513.1525,6,2147483647,6,0.07350393254996387,0,5405.4189453125
0,0,6,410.67999267578125,3513.2325,6,2147483647,6,0.07597560833502405,0,5405.4189453125
0,0,6,410.67999267578125,3513.3525,6,2147483647,6,0.07597560833502405,0,5405.4189453125
0,0,6,424.0719909667969,3513.4325000000003,6,2147483647,6,0.078453121812981,0,5405.4189453125
0,0,6,424.0719909667969,3513.5525000000002,6,2147483647,6,0.078453121812981,0,5405.4189453125
0,0,6,437.4971618652344,3513.6325,6,2147483647,6,0.08093677220793875,0,5405.4189453125
0,0,6,437.4971618652344,3513.7525,6,2147483647,6,0.08093677220793875,0,5405.4189453125
0,0,6,450.96820068359375,3513.8525,6,2147483647,6,0.08342890814682676,0,5405.4189453125
0,0,6,450.96820068359375,3513.9525000000003,6,2147483647,6,0.08342890814682676,0,5405.4189453125
0,0,6,464.474853515625,3514.0525000000002,6,2147483647,6,0.08592763266174046,0,5405.4189453125
0,0,6,464.474853515625,3514.1525,6,2147483647,6,0.08592763266174046,0,5405.4189453125
0,0,6,478.0191650390625,3514.2525,6,2147483647,6,0.08843332401711318,0,5405.4189453125
0,0,6,478.0191650390625,3514.3325,6,2147483647,6,0.08843332401711318,0,5405.4189453125
0,0,6,491.5899963378906,3514.4525000000003,6,2147483647,6,0.09094392151864385,0,5405.4189453125
0,0,6,491.5899963378906,3514.5525000000002,6,2147483647,6,0.09094392151864385,0,5405.4189453125
0,0,6,505.2015380859375,3514.6525,6,2147483647,6,0.09346205043441469,0,5405.4189453125
0,0,6,505.2015380859375,3514.7525,6,2147483647,6,0.09346205043441469,0,5405.4189453125
0,0,6,518.8634033203125,3514.8525,6,2147483647,6,0.09598948917183621,0,5405.4189453125
0,0,6,518.8634033203125,3514.9525000000003,6,2147483647,6,0.09598948917183621,0,5405.4189453125
0,0,6,532.5648193359375,3515.0525000000002,6,2147483647,6,0.09852424478546105,0,5405.4189453125
0,0,6,532.5648193359375,3515.1525,6,2147483647,6,0.09852424478546105,0,5405.4189453125
0,0,6,546.3079223632812,3515.2725,6,2147483647,6,0.10106671247693604,0,5405.4189453125
0,0,6,546.3079223632812,3515.3525,6,2147483647,6,0.10106671247693604,0,5405.4189453125
0,0,6,560.0867919921875,3515.4725000000003,6,2147483647,6,0.10361579697312574,0,5405.4189453125
0,0,6,560.0867919921875,3515.5525000000002,6,2147483647,6,0.10361579697312574,0,5405.4189453125
0,0,6,573.89013671875,3515.6525,6,2147483647,6,0.10616940935104005,0,5405.4189453125
0,0,6,573.89013671875,3515.7725,6,2147483647,6,0.10616940935104005,0,5405.4189453125
0,0,6,587.72802734375,3515.8525,6,2147483647,6,0.10872941270415666,0,5405.4189453125
0,0,6,587.72802734375,3515.9725000000003,6,2147483647,6,0.10872941270415666,0,5405.4189453125
0,0,6,601.60302734375,3516.0525000000002,6,2147483647,6,0.1112962812744517,0,5405.4189453125
0,0,6,601.60302734375,3516.1725,6,2147483647,6,0.1112962812744517,0,5405.4189453125
0,0,6,615.32666015625,3516.2725,6,2147483647,6,0.11383514698520311,0,5405.4189453125
0,0,6,615.32666015625,3516.3725,6,2147483647,6,0.11383514698520311,0,5405.4189453125
0,0,6,628.3748779296875,3516.4525000000003,6,2147483647,6,0.11624906122671676,0,5405.4189453125
0,0,6,628.3748779296875,3516.5725,6,2147483647,6,0.11624906122671676,0,5405.4189453125
0,0,6,640.61376953125,3516.6725,6,2147483647,6,0.11851325050147701,0,5405.4189453125
0,0,6,640.61376953125,3516.7725,6,2147483647,6,0.11851325050147701,0,5405.4189453125
0,0,6,652.0465087890625,3516.8725,6,2147483647,6,0.12062830196621627,0,5405.4189453125
0,0,6,652.0465087890625,3516.9525000000003,6,2147483647,6,0.12062830196621627,0,5405.4189453125
0,0,6,662.719482421875,3517.0725,6,2147483647,6,0.12260279714240754,0,5405.4189453125
0,0,6,662.719482421875,3517.1725,6,2147483647,6,0.12260279714240754,0,5405.4189453125
0,0,6,672.7130126953125,3517.2725,6,2147483647,6,0.12445159561196997,0,5405.4189453125
0,0,6,672.7130126953125,3517.3725,6,2147483647,6,0.12445159561196997,0,5405.4189453125
0,0,6,682.12646484375,3517.4725000000003,6,2147483647,6,0.12619307989721687,0,5405.4189453125
0,0,6,682.12646484375,3517.5725,6,2147483647,6,0.12619307989721687,0,5405.4189453125
0,0,6,691.0494384765625,3517.6725,6,2147483647,6,0.1278438258843619,0,5405.4189453125
0,0,6,691.0494384765625,3517.7725,6,2147483647,6,0.1278438258843619,0,5405.4189453125
0,0,6,699.551513671875,3517.8725,6,2147483647,6,0.12941670585561474,0,5405.4189453125
0,0,6,699.551513671875,3517.9725000000003,6,2147483647,6,0.12941670585561474,0,5405.4189453125
0,0,6,707.720458984375,3518.0725,6,2147483647,6,0.13092795695292034,0,5405.4189453125
0,0,6,707.720458984375,3518.1725,6,2147483647,6,0.13092795695292034,0,5405.4189453125
0,0,6,715.6443481445312,3518.2925,6,2147483647,6,0.13239387277560188,0,5405.4189453125
0,0,6,715.6443481445312,3518.3725,6,2147483647,6,0.13239387277560188,0,5405.4189453125
0,0,6,723.5282592773438,3518.4725000000003,6,2147483647,6,0.13385239268175075,0,5405.4189453125
0,0,6,723.5282592773438,3518.5725,6,2147483647,6,0.13385239268175075,0,5405.4189453125
0,0,6,731.3724365234375,3518.6725,6,2147483647,6,0.1353035618372694,0,5405.4189453125
0,0,6,731.3724365234375,3518.7925,6,2147483647,6,0.1353035618372694,0,5405.4189453125
0,0,6,739.0331420898438,3518.8725,6,2147483647,6,0.13672078881706706,0,5405.4189453125
0,0,6,739.0331420898438,3518.9925000000003,6,2147483647,6,0.13672078881706706,0,5405.4189453125
0,0,6,746.7686157226562,3519.0725,6,2147483647,6,0.1381518478545022,0,5405.4189453125
0,0,6,746.7686157226562,3519.1925,6,2147483647,6,0.1381518478545022,0,5405.4189453125
0,0,6,754.2201538085938,3519.2725,6,2147483647,6,0.1395303789473418,0,5405.4189453125
0,0,6,754.2201538085938,3519.3925,6,2147483647,6,0.1395303789473418,0,5405.4189453125
0,0,6,761.7083129882812,3519.4925000000003,6,2147483647,6,0.14091568492555484,0,5405.4189453125
0,0,6,761.7083129882812,3519.5725,6,2147483647,6,0.14091568492555484,0,5405.4189453125
0,0,6,768.918701171875,3519.6925,6,2147483647,6,0.14224960339821024,0,5405.4189453125
0,0,6,768.918701171875,3519.7725,6,2147483647,6,0.14224960339821024,0,5405.4189453125
0,0,6,776.1813354492188,3519.8925,6,2147483647,6,0.14359318737399843,0,5405.4189453125
0,0,6,776.1813354492188,3519.9925000000003,6,2147483647,6,0.14359318737399843,0,5405.4189453125
0,0,6,783.0999755859375,3520.0925,6,2147483647,6,0.1448731325931786,0,5405.4189453125
0,0,6,783.0999755859375,3520.1925,6,2147483647,6,0.1448731325931786,0,5405.4189453125
0,0,6,789.7899780273438,3520.2925,6,2147483647,6,0.1461107799446772,0,5405.4189453125
0,0,6,789.7899780273438,3520.3925,6,2147483647,6,0.1461107799446772,0,5405.4189453125
0,0,6,796.224853515625,3520.4925000000003,6,2147483647,6,0.147301228928074,0,5405.4189453125
0,0,6,796.224853515625,3520.5925,6,2147483647,6,0.147301228928074,0,5405.4189453125
0,0,6,802.3090209960938,3520.6925,6,2147483647,6,0.1484267970925444,0,5405.4189453125
0,0,6,802.3090209960938,3520.7925,6,2147483647,6,0.1484267970925444,0,5405.4189453125
0,0,6,808.10693359375,3520.8925,6,2147483647,6,0.14949940823634558,0,5405.4189453125
0,0,6,813.6201171875,3520.9925000000003,6,2147483647,6,0.15051934464636815,0,5405.4189453125
0,0,6,813.6201171875,3521.0925,6,2147483647,6,0.15051934464636815,0,5405.4189453125
0,0,6,818.92236328125,3521.1925,6,2147483647,6,0.1515002577166396,0,5405.4189453125
0,0,6,818.92236328125,3521.2925,6,2147483647,6,0.1515002577166396,0,5405.4189453125
0,0,6,824.1224975585938,3521.4125,6,2147483647,6,0.15246228014819474,0,5405.4189453125
0,0,6,824.1224975585938,3521.4925000000003,6,2147483647,6,0.15246228014819474,0,5405.4189453125
0,0,6,829.3228149414062,3521.6125,6,2147483647,6,0.15342433645417675,0,5405.4189453125
0,0,6,829.3228149414062,3521.6925,6,2147483647,6,0.15342433645417675,0,5405.4189453125
0,0,6,834.5149536132812,3521.8125,6,2147483647,6,0.15438487970242534,0,5405.4189453125
0,0,6,834.5149536132812,3521.8925,6,2147483647,6,0.15438487970242534,0,5405.4189453125
0,0,6,839.7300415039062,3521.9925000000003,6,2147483647,6,0.155349668545508,0,5405.4189453125
0,0,6,839.7300415039062,3522.1125,6,2147483647,6,0.155349668545508,0,5405.4189453125
0,0,6,844.9949340820312,3522.1925,6,2147483647,6,0.15632367123269852,0,5405.4189453125
0,0,6,844.9949340820312,3522.3125,6,2147483647,6,0.15632367123269852,0,5405.4189453125
0,0,6,850.3444213867188,3522.3925,6,2147483647,6,0.15731332390510175,0,5405.4189453125
0,0,6,850.3444213867188,3522.5125000000003,6,2147483647,6,0.15731332390510175,0,5405.4189453125
0,0,6,855.794921875,3522.5925,6,2147483647,6,0.15832166396966008,0,5405.4189453125
0,0,6,855.794921875,3522.7125,6,2147483647,6,0.15832166396966008,0,5405.4189453125
0,0,6,860.9615478515625,3522.8125,6,2147483647,6,0.1592774873810985,0,5405.4189453125
0,0,6,860.9615478515625,3522.9125,6,2147483647,6,0.1592774873810985,0,5405.4189453125
0,0,6,866.6643676757812,3523.0125000000003,6,2147483647,6,0.16033250640587995,0,5405.4189453125
0,0,6,866.6643676757812,3523.1125,6,2147483647,6,0.16033250640587995,0,5405.4189453125
0,0,6,872.5126953125,3523.2125,6,2147483647,6,0.16141444430854526,0,5405.4189453125
0,0,6,872.5126953125,3523.3125,6,2147483647,6,0.16141444430854526,0,5405.4189453125
0,0,6,878.53759765625,3523.4125,6,2147483647,6,0.16252904845018626,0,5405.4189453125
0,0,6,878.53759765625,3523.5125000000003,6,2147483647,6,0.16252904845018626,0,5405.4189453125
0,0,6,884.9054565429688,3523.6125,6,2147483647,6,0.16370709939334965,0,5405.4189453125
0,0,6,884.9054565429688,3523.7125,6,2147483647,6,0.16370709939334965,0,5405.4189453125
0,0,6,891.64697265625,3523.8125,6,2147483647,6,0.16495427675027358,0,5405.4189453125
0,0,6,891.64697265625,3523.9125,6,2147483647,6,0.16495427675027358,0,5405.4189453125
0,0,6,898.5619506835938,3524.0125000000003,6,2147483647,6,0.1662335444809164,0,5405.4189453125
0,0,6,898.5619506835938,3524.1325,6,2147483647,6,0.1662335444809164,0,5405.4189453125
0,0,6,905.6934204101562,3524.2125,6,2147483647,6,0.167552863075592,0,5405.4189453125
0,0,6,905.6934204101562,3524.3325,6,2147483647,6,0.167552863075592,0,5405.4189453125
0,0,6,913.0227661132812,3524.4125,6,2147483647,6,0.1689087886342355,0,5405.4189453125
0,0,6,913.0227661132812,3524.5125000000003,6,2147483647,6,0.1689087886342355,0,5405.4189453125
0,0,6,920.5361938476562,3524.6325,6,2147483647,6,0.17029876928335624,0,5405.4189453125
0,0,6,920.5361938476562,3524.7325,6,2147483647,6,0.17029876928335624,0,5405.4189453125
0,0,6,928.223876953125,3524.8325,6,2147483647,6,0.171720987095379,0,5405.4189453125
0,0,6,928.223876953125,3524.9125,6,2147483647,6,0.171720987095379,0,5405.4189453125
0,0,6,936.0760498046875,3525.0325000000003,6,2147483647,6,0.17317363543420422,0,5405.4189453125
0,0,6,936.0760498046875,3525.1125,6,2147483647,6,0.17317363543420422,0,5405.4189453125
0,0,6,944.0419921875,3525.2325,6,2147483647,6,0.17464733108358962,0,5405.4189453125
0,0,6,944.0419921875,3525.3325,6,2147483647,6,0.17464733108358962,0,5405.4189453125
0,0,6,952.0466918945312,3525.4325000000003,6,2147483647,6,0.17612819681999528,0,5405.4189453125
0,0,6,952.0466918945312,3525.5325000000003,6,2147483647,6,0.17612819681999528,0,5405.4189453125
0,0,6,960.2063598632812,3525.6325,6,2147483647,6,0.17763773161300625,0,5405.4189453125
0,0,6,960.2063598632812,3525.7325,6,2147483647,6,0.17763773161300625,0,5405.4189453125
0,0,6,968.5493774414062,3525.8325,6,2147483647,6,0.17918118599878702,0,5405.4189453125
0,0,6,968.5493774414062,3525.9325000000003,6,2147483647,6,0.17918118599878702,0,5405.4189453125
0,0,6,977.0675048828125,3526.0325000000003,6,2147483647,6,0.18075703562812853,0,5405.4189453125
0,0,6,977.0675048828125,3526.1325,6,2147483647,6,0.18075703562812853,0,5405.4189453125
0,0,6,985.7338256835938,3526.2325,6,2147483647,6,0.18236030096028127,0,5405.4189453125
0,0,6,985.7338256835938,3526.3325,6,2147483647,6,0.18236030096028127,0,5405.4189453125
0,0,6,994.3797607421875,3526.4325000000003,6,2147483647,6,0.18395979493957615,0,5405.4189453125
0,0,6,994.3797607421875,3526.5325000000003,6,2147483647,6,0.18395979493957615,0,5405.4189453125
0,0,6,1002.8036499023438,3526.6325,6,2147483647,6,0.18551821053055664,0,5405.4189453125
0,0,6,1002.8036499023438,3526.7325,6,2147483647,6,0.18551821053055664,0,5405.4189453125
0,0,6,1010.7986450195312,3526.8325,6,2147483647,6,0.1869972809223383,0,5405.4189453125
0,0,6,1010.7986450195312,3526.9325000000003,6,2147483647,6,0.1869972809223383,0,5405.4189453125
0,0,6,1018.4033813476562,3527.0325000000003,6,2147483647,6,0.1884041536189902,0,5405.4189453125
0,0,6,1018.4033813476562,3527.1525,6,2147483647,6,0.1884041536189902,0,5405.4189453125
0,0,6,1025.588134765625,3527.2325,6,2147483647,6,0.18973332967188417,0,5405.4189453125
0,0,6,1025.588134765625,3527.3525,6,2147483647,6,0.18973332967188417,0,5405.4189453125
0,0,6,1032.3499755859375,3527.4325000000003,6,2147483647,6,0.19098426709019034,0,5405.4189453125
0,0,6,1032.3499755859375,3527.5525000000002,6,2147483647,6,0.19098426709019034,0,5405.4189453125
0,0,6,1038.8760986328125,3527.6325,6,2147483647,6,0.1921915968296427,0,5405.4189453125
0,0,6,1038.8760986328125,3527.7325,6,2147483647,6,0.1921915968296427,0,5405.4189453125
0,0,6,1045.3177490234375,3527.8525,6,2147483647,6,0.19338329916683364,0,5405.4189453125
0,0,6,1045.3177490234375,3527.9325000000003,6,2147483647,6,0.19338329916683364,0,5405.4189453125
0,0,6,1051.907470703125,3528.0525000000002,6,2147483647,6,0.19460239462388457,0,5405.4189453125
0,0,6,1051.907470703125,3528.1325,6,2147483647,6,0.19460239462388457,0,5405.4189453125
0,0,6,1058.266357421875,3528.2525,6,2147483647,6,0.19577878572013147,0,5405.4189453125
0,0,6,1058.266357421875,3528.3525,6,2147483647,6,0.19577878572013147,0,5405.4189453125
0,0,6,1064.6141357421875,3528.4525000000003,6,2147483647,6,0.1969531217678151,0,5405.4189453125
0,0,6,1064.6141357421875,3528.5525000000002,6,2147483647,6,0.1969531217678151,0,5405.4189453125
0,0,6,1071.3310546875,3528.6525,6,2147483647,6,0.19819574866006318,0,5405.4189453125
0,0,6,1071.3310546875,3528.7525,6,2147483647,6,0.19819574866006318,0,5405.4189453125
0,0,6,1077.82275390625,3528.8525,6,2147483647,6,0.19939671000726447,0,5405.4189453125
0,0,6,1077.82275390625,3528.9525000000003,6,2147483647,6,0.19939671000726447,0,5405.4189453125
0,0,6,1084.3402099609375,3529.0525000000002,6,2147483647,6,0.20060243635717845,0,5405.4189453125
0,0,6,1084.3402099609375,3529.1525,6,2147483647,6,0.20060243635717845,0,5405.4189453125
0,0,6,1091.249267578125,3529.2525,6,2147483647,6,0.20188060881468592,0,5405.4189453125
0,0,6,1091.249267578125,3529.3525,6,2147483647,6,0.20188060881468592,0,5405.4189453125
0,0,6,1097.9197998046875,3529.4525000000003,6,2147483647,6,0.20311465418546096,0,5405.4189453125
0,0,6,1097.9197998046875,3529.5525000000002,6,2147483647,6,0.20311465418546096,0,5405.4189453125
0,0,6,1104.6905517578125,3529.6525,6,2147483647,6,0.204367240159208,0,5405.4189453125
0,0,6,1104.6905517578125,3529.7525,6,2147483647,6,0.204367240159208,0,5405.4189453125
0,0,6,1111.9417724609375,3529.8525,6,2147483647,6,0.2057087126290548,0,5405.4189453125
0,0,6,1111.9417724609375,3529.9525000000003,6,2147483647,6,0.2057087126290548,0,5405.4189453125
0,0,6,1118.8023681640625,3530.0525000000002,6,2147483647,6,0.20697791965491805,0,5405.4189453125
0,0,6,1118.8023681640625,3530.1525,6,2147483647,6,0.20697791965491805,0,5405.4189453125
0,0,6,1125.5599365234375,3530.2725,6,2147483647,6,0.20822806666993066,0,5405.4189453125
0,0,6,1125.5599365234375,3530.3525,6,2147483647,6,0.20822806666993066,0,5405.4189453125
0,0,6,1132.4010009765625,3530.4725000000003,6,2147483647,6,0.20949366042359474,0,5405.4189453125
0,0,6,1132.4010009765625,3530.5525000000002,6,2147483647,6,0.20949366042359474,0,5405.4189453125
0,0,6,1138.8553466796875,3530.6725,6,2147483647,6,0.21068771138771514,0,5405.4189453125
0,0,6,1138.8553466796875,3530.7525,6,2147483647,6,0.21068771138771514,0,5405.4189453125
0,0,6,1145.302490234375,3530.8725,6,2147483647,6,0.21188042995771206,0,5405.4189453125
0,0,6,1145.302490234375,3530.9725000000003,6,2147483647,6,0.21188042995771206,0,5405.4189453125
0,0,6,1151.597900390625,3531.0725,6,2147483647,6,0.21304507791931165,0,5405.4189453125
0,0,6,1151.597900390625,3531.1725,6,2147483647,6,0.21304507791931165,0,5405.4189453125
0,0,6,1157.733642578125,3531.2525,6,2147483647,6,0.21418018738068298,0,5405.4189453125
0,0,6,1157.733642578125,3531.3725,6,2147483647,6,0.21418018738068298,0,5405.4189453125
0,0,6,1163.8521728515625,3531.4725000000003,6,2147483647,6,0.21531211264592878,0,5405.4189453125
0,0,6,1163.8521728515625,3531.5725,6,2147483647,6,0.21531211264592878,0,5405.4189453125
0,0,6,1170.1376953125,3531.6725,6,2147483647,6,0.21647493138847754,0,5405.4189453125
0,0,6,1170.1376953125,3531.7725,6,2147483647,6,0.21647493138847754,0,5405.4189453125
0,0,6,1176.513916015625,3531.8725,6,2147483647,6,0.21765452926380122,0,5405.4189453125
0,0,6,1176.513916015625,3531.9725000000003,6,2147483647,6,0.21765452926380122,0,5405.4189453125
0,0,6,1183.177001953125,3532.0725,6,2147483647,6,0.2188871970745503,0,5405.4189453125
0,0,6,1183.177001953125,3532.1725,6,2147483647,6,0.2188871970745503,0,5405.4189453125
0,0,6,1190.0682373046875,3532.2725,6,2147483647,6,0.22016207242117602,0,5405.4189453125
0,0,6,1190.0682373046875,3532.3725,6,2147483647,6,0.22016207242117602,0,5405.4189453125
0,0,6,1197.155029296875,3532.4725000000003,6,2147483647,6,0.221473125655696,0,5405.4189453125
0,0,6,1197.155029296875,3532.5725,6,2147483647,6,0.221473125655696,0,5405.4189453125
0,0,6,1204.425048828125,3532.6725,6,2147483647,6,0.2228180759000345,0,5405.4189453125
0,0,6,1204.425048828125,3532.7725,6,2147483647,6,0.2228180759000345,0,5405.4189453125
0,0,6,1211.8446044921875,3532.8725,6,2147483647,6,0.22419069025964794,0,5405.4189453125
0,0,6,1211.8446044921875,3532.9725000000003,6,2147483647,6,0.22419069025964794,0,5405.4189453125
0,0,6,1219.398193359375,3533.0725,6,2147483647,6,0.22558810069972823,0,5405.4189453125
0,0,6,1219.398193359375,3533.1725,6,2147483647,6,0.22558810069972823,0,5405.4189453125
0,0,6,1227.1048583984375,3533.2925,6,2147483647,6,0.22701383016066956,0,5405.4189453125
0,0,6,1227.1048583984375,3533.3725,6,2147483647,6,0.22701383016066956,0,5405.4189453125
0,0,6,1234.9759521484375,3533.4925000000003,6,2147483647,6,0.22846997885693773,0,5405.4189453125
0,0,6,1234.9759521484375,3533.5925,6,2147483647,6,0.22846997885693773,0,5405.4189453125
0,0,6,1243.02978515625,3533.6725,6,2147483647,6,0.22995993423121944,0,5405.4189453125
0,0,6,1243.02978515625,3533.7925,6,2147483647,6,0.22995993423121944,0,5405.4189453125
0,0,6,1251.270263671875,3533.8725,6,2147483647,6,0.23148441893795452,0,5405.4189453125
0,0,6,1251.270263671875,3533.9925000000003,6,2147483647,6,0.23148441893795452,0,5405.4189453125
0,0,6,1259.590576171875,3534.0725,6,2147483647,6,0.23302367289480375,0,5405.4189453125
0,0,6,1259.590576171875,3534.1925,6,2147483647,6,0.23302367289480375,0,5405.4189453125
0,0,6,1267.8714599609375,3534.2925,6,2147483647,6,0.23455563255840087,0,5405.4189453125
0,0,6,1267.8714599609375,3534.3925,6,2147483647,6,0.23455563255840087,0,5405.4189453125
0,0,6,1276.0926513671875,3534.4925000000003,6,2147483647,6,0.23607654915883927,0,5405.4189453125
0,0,6,1284.26611328125,3534.5925,6,2147483647,6,0.23758863582534093,0,5405.4189453125
0,0,6,1284.26611328125,3534.6925,6,2147483647,6,0.23758863582534093,0,5405.4189453125
0,0,6,1292.39404296875,3534.7925,6,2147483647,6,0.23909229905102825,0,5405.4189453125
0,0,6,1292.39404296875,3534.8925,6,2147483647,6,0.23909229905102825,0,5405.4189453125
0,0,6,1300.5347900390625,3534.9925000000003,6,2147483647,6,0.2405983334865963,0,5405.4189453125
0,0,6,1300.5347900390625,3535.0925,6,2147483647,6,0.2405983334865963,0,5405.4189453125
0,0,6,1308.851318359375,3535.1925,6,2147483647,6,0.24213688737195693,0,5405.4189453125
0,0,6,1308.851318359375,3535.2925,6,2147483647,6,0.24213688737195693,0,5405.4189453125
