behind_leader,behind_next,completed_laps,distance,elapsed_time,lap_number,maximum,number,progress,sector_index,track_length
0,0,3,602.8155517578125,3182.96,4,2147483647,4,0.11152059772916682,0,5405.4189453125
0,0,6,-1.40283203125,3506.5925,5,2147483647,5,0,0,5405.4189453125
0,0,6,-1.40283203125,3506.6925,6,2147483647,6,0,0,5405.4189453125
