behind_leader,behind_next,completed_laps,distance,elapsed_time,lap_number,maximum,number,progress,sector_index,track_length
0,0,7,13.673276901245117,3639.4725000000003,7,2147483647,7,0.0025295498905043025,0,5405.4189453125
0,0,7,13.673276901245117,3639.5725,7,2147483647,7,0.0025295498905043025,0,5405.4189453125
0,0,7,25.079479217529297,3639.6925,7,2147483647,7,0.0046396920333580905,0,5405.4189453125
0,0,7,25.079479217529297,3639.7925,7,2147483647,7,0.0046396920333580905,0,5405.4189453125
0,0,7,36.5650520324707,3639.8725,7,2147483647,7,0.006764517681683005,0,5405.4189453125
0,0,7,36.5650520324707,3639.9925000000003,7,2147483647,7,0.006764517681683005,0,5405.4189453125
0,0,7,48.09605026245117,3640.0725,7,2147483647,7,0.00889774701073991,0,5405.4189453125
0,0,7,48.09605026245117,3640.1925,7,2147483647,7,0.00889774701073991,0,5405.4189453125
0,0,7,59.638816833496094,3640.2725,7,2147483647,7,0.011033153477440265,0,5405.4189453125
0,0,7,59.638816833496094,3640.3925,7,2147483647,7,0.011033153477440265,0,5405.4189453125
0,0,7,71.19279479980469,3640.4725000000003,7,2147483647,7,0.013170634047069012,0,5405.4189453125
0,0,7,71.19279479980469,3640.5925,7,2147483647,7,0.013170634047069012,0,5405.4189453125
0,0,7,82.77867126464844,3640.6925,7,2147483647,7,0.015314015824144933,0,5405.4189453125
0,0,7,94.46444702148438,3640.7925,7,2147483647,7,0.01747587892394586,0,5405.4189453125
0,0,7,94.46444702148438,3640.8925,7,2147483647,7,0.01747587892394586,0,5405.4189453125
0,0,7,106.2552719116211,3640.9925000000003,7,2147483647,7,0.019657176064727437,0,5405.4189453125
0,0,7,106.2552719116211,3641.0925,7,2147483647,7,0.019657176064727437,0,5405.4189453125
0,0,7,118.15033721923828,3641.1925,7,2147483647,7,0.021857757634437664,0,5405.4189453125
0,0,7,118.15033721923828,3641.2925,7,2147483647,7,0.021857757634437664,0,5405.4189453125
0,0,7,130.12765502929688,3641.3925,7,2147483647,7,0.024073555878983566,0,5405.4189453125
0,0,7,130.12765502929688,3641.4925000000003,7,2147483647,7,0.024073555878983566,0,5405.4189453125
0,0,7,142.16061401367188,3641.5925,7,2147483647,7,0.02629964771499376,0,5405.4189453125
0,0,7,142.16061401367188,3641.6925,7,2147483647,7,0.02629964771499376,0,5405.4189453125
0,0,7,142.16061401367188,3641.7925,7,2147483647,7,0.02629964771499376,0,5405.4189453125
0,0,7,154.2326202392578,3641.8925,7,2147483647,7,0.028532963272533404,0,5405.4189453125
0,0,7,166.33401489257812,3642.0125000000003,7,2147483647,7,0.030771715675585246,0,5405.4189453125
0,0,7,166.33401489257812,3642.0925,7,2147483647,7,0.030771715675585246,0,5405.4189453125
0,0,7,178.49490356445312,3642.2125,7,2147483647,7,0.03302147444450005,0,5405.4189453125
0,0,7,178.49490356445312,3642.2925,7,2147483647,7,0.03302147444450005,0,5405.4189453125
0,0,7,178.49490356445312,3642.3925,7,2147483647,7,0.03302147444450005,0,5405.4189453125
