elapsed_time,gear,gear_max,lap_number,oil_temperature,rpm,rpm_max,torque,turbo,water_temperature
3506.8125,4,6,6,0.0,9185.058297405114,9400.0,0.0,101325.0,0.0
3506.8925,4,6,6,0.0,9209.178664219988,9400.0,0.0,101325.0,0.0
3507.0125000000003,4,6,6,0.0,9233.022180700504,9400.0,0.0,101325.0,0.0
3507.0925,4,6,6,0.0,9257.878677983366,9400.0,0.0,101325.0,0.0
3507.2125,4,6,6,0.0,9276.547133161223,9400.0,0.0,101325.0,0.0
3507.2925,5,6,6,0.0,8776.880072755655,9400.0,0.0,101325.0,0.0
3507.4125,5,6,6,0.0,8023.4840522321865,9400.0,0.0,101325.0,0.0
3507.5125000000003,5,6,6,0.0,8033.059576744114,9400.0,0.0,101325.0,0.0
3507.6125,5,6,6,0.0,8008.96660354127,9400.0,0.0,101325.0,0.0
3507.7125,5,6,6,0.0,7955.042569679262,9400.0,0.0,101325.0,0.0
3507.8125,5,6,6,0.0,7991.917868530109,9400.0,0.0,101325.0,0.0
3507.9125,5,6,6,0.0,8028.346709789129,9400.0,0.0,101325.0,0.0
3508.0125000000003,5,6,6,0.0,8101.095983544662,9400.0,0.0,101325.0,0.0
3508.1125,5,6,6,0.0,8203.93102026697,9400.0,0.0,101325.0,0.0
3508.2125,5,6,6,0.0,8224.02977169854,9400.0,0.0,101325.0,0.0
3508.3125,5,6,6,0.0,8227.15672336976,9400.0,0.0,101325.0,0.0
3508.4125,5,6,6,0.0,8267.229497871738,9400.0,0.0,101325.0,0.0
3508.5125000000003,5,6,6,0.0,8267.269714025571,9400.0,0.0,101325.0,0.0
3508.6125,5,6,6,0.0,8304.161332475076,9400.0,0.0,101325.0,0.0
3508.7125,5,6,6,0.0,8314.716615749225,9400.0,0.0,101325.0,0.0
3508.8125,5,6,6,0.0,8356.494205468038,9400.0,0.0,101325.0,0.0
3508.9125,5,6,6,0.0,8352.148529482834,9400.0,0.0,101325.0,0.0
3509.0125000000003,5,6,6,0.0,8391.06552669422,9400.0,0.0,101325.0,0.0
3509.1125,5,6,6,0.0,8377.867634123273,9400.0,0.0,101325.0,0.0
3509.2125,5,6,6,0.0,8383.017050342329,9400.0,0.0,101325.0,0.0
3509.3325,5,6,6,0.0,8305.375394046587,9400.0,0.0,101325.0,0.0
3509.4125,5,6,6,0.0,8329.21366494182,9400.0,0.0,101325.0,0.0
3509.5325000000003,5,6,6,0.0,8449.751969149991,9400.0,0.0,101325.0,0.0
3509.6125,5,6,6,0.0,8510.986017524665,9400.0,0.0,101325.0,0.0
3509.7125,5,6,6,0.0,8522.484340464058,9400.0,0.0,101325.0,0.0
3509.8125,5,6,6,0.0,8549.57137717763,9400.0,0.0,101325.0,0.0
3509.9125,5,6,6,0.0,8575.292230346498,9400.0,0.0,101325.0,0.0
3510.0325000000003,5,6,6,0.0,8591.16070866908,9400.0,0.0,101325.0,0.0
3510.1125,5,6,6,0.0,8600.717582211113,9400.0,0.0,101325.0,0.0
3510.2325,5,6,6,0.0,8604.766591206448,9400.0,0.0,101325.0,0.0
3510.3125,5,6,6,0.0,8620.886274779785,9400.0,0.0,101325.0,0.0
3510.4325000000003,5,6,6,0.0,8624.057522504503,9400.0,0.0,101325.0,0.0
