behind_leader,behind_next,best_laptime,best_sector1,best_sector2,current_laptime,current_sector1,current_sector2,delta_best,elapsed,elapsed_time,estimated_laptime,estimated_time_into,lap_number,last_laptime,last_sector1,last_sector2,start
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,8.210645751953109,-1.0,-1.0,-0.03473618809507073,301.1425,301.1425,111.87369537353516,8.13214111328125,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,8.310645751953132,-1.0,-1.0,-0.035360497737995544,301.2425,301.2425,111.87369537353516,8.334723472595215,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,8.410645751953155,-1.0,-1.0,-0.035597645732128314,301.34250000000003,301.34250000000003,111.87369537353516,8.334723472595215,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,8.51064575195312,-1.0,-1.0,-0.03583421697737599,301.4425,301.4425,111.87369537353516,8.53730583190918,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,8.610645751953143,-1.0,-1.0,-0.03607010318300219,301.5425,301.5425,111.87369537353516,8.53730583190918,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,8.710645751953109,-1.0,-1.0,-0.036238108296551275,301.6425,301.6425,111.87369537353516,8.739899635314941,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,8.810645751953132,-1.0,-1.0,-0.03661919643975331,301.7425,301.7425,111.87369537353516,8.739899635314941,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,8.910645751953155,-1.0,-1.0,-0.03684567578119413,301.84250000000003,301.84250000000003,111.87369537353516,8.94250774383545,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.01064575195312,-1.0,-1.0,-0.03707079818146042,301.9425,301.9425,111.87369537353516,8.94250774383545,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.110645751953143,-1.0,-1.0,-0.03751422581987818,302.0425,302.0425,111.87369537353516,9.145132064819336,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.210645751953109,-1.0,-1.0,-0.03758261053046219,302.1425,302.1425,111.87369537353516,9.145132064819336,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.310645751953132,-1.0,-1.0,-0.03779827161203109,302.2425,302.2425,111.87369537353516,9.347769737243652,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.410645751953155,-1.0,-1.0,-0.038012634709037485,302.34250000000003,302.34250000000003,111.87369537353516,9.347769737243652,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.51064575195312,-1.0,-1.0,-0.03843485736572383,302.4425,302.4425,111.87369537353516,9.550396919250488,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.610645751953143,-1.0,-1.0,-0.038639093330155916,302.5425,302.5425,111.87369537353516,9.550396919250488,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.730645751953148,-1.0,-1.0,-0.038841983210812,302.6625,302.6625,111.87369537353516,9.753049850463867,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.810645751953132,-1.0,-1.0,-0.038890546623564504,302.7425,302.7425,111.87369537353516,9.753049850463867,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,9.930645751953136,-1.0,-1.0,-0.03944361821380049,302.8625,302.8625,111.87369537353516,9.955696105957031,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.01064575195312,-1.0,-1.0,-0.03948414306196568,302.9425,302.9425,111.87369537353516,9.955696105957031,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.130645751953125,-1.0,-1.0,-0.03986928081719654,303.0625,303.0625,111.87369537353516,10.158348083496094,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.210645751953109,-1.0,-1.0,-0.04021385976798619,303.1425,303.1425,111.87369537353516,10.158348083496094,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.310645751953132,-1.0,-1.0,-0.04023878928068747,303.2425,303.2425,111.87369537353516,10.361024856567383,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.430645751953136,-1.0,-1.0,-0.040418350763509636,303.3625,303.3625,111.87369537353516,10.361024856567383,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.51064575195312,-1.0,-1.0,-0.04060166790930175,303.4425,303.4425,111.87369537353516,10.563681602478027,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.630645751953125,-1.0,-1.0,-0.0409600753046373,303.5625,303.5625,111.87369537353516,10.563681602478027,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.710645751953109,-1.0,-1.0,-0.041134471148916774,303.6425,303.6425,111.87369537353516,10.76632308959961,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.830645751953114,-1.0,-1.0,-0.04130985771108797,303.7625,303.7625,111.87369537353516,10.76632308959961,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,10.930645751953136,-1.0,-1.0,-0.04165221493136961,303.8625,303.8625,111.87369537353516,10.968973159790039,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.030645751953102,-1.0,-1.0,-0.04193118319614264,303.9625,303.9625,111.87369537353516,10.968973159790039,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.130645751953125,-1.0,-1.0,-0.042757315386507955,304.0625,304.0625,111.87369537353516,11.171212196350098,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.230645751953148,-1.0,-1.0,-0.04392880785947639,304.1625,304.1625,111.87369537353516,11.171212196350098,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.330645751953114,-1.0,-1.0,-0.047346722311711886,304.2625,304.2625,111.87369537353516,11.367782592773438,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.430645751953136,-1.0,-1.0,-0.04946818025656263,304.3625,304.3625,111.87369537353516,11.367782592773438,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.530645751953102,-1.0,-1.0,-0.05177229203486711,304.4625,304.4625,111.87369537353516,11.560135841369629,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.630645751953125,-1.0,-1.0,-0.05425030201182679,304.5625,304.5625,111.87369537353516,11.560135841369629,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.730645751953148,-1.0,-1.0,-0.056932918642047525,304.6625,304.6625,111.87369537353516,11.750669479370117,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
