auto_clutch,drs_status,elapsed_time,headlights,ignition_starter,lap_number,speed_limiter
False,0,3515.5525000000002,False,1,6,0
False,0,3515.6525,False,1,6,0
False,0,3515.7725,False,1,6,0
False,0,3515.8525,False,1,6,0
False,0,3515.9725000000003,False,1,6,0
False,0,3516.0525000000002,False,1,6,0
False,0,3516.1725,False,1,6,0
False,0,3516.2725,False,1,6,0
False,0,3516.3725,False,1,6,0
False,0,3516.4525000000003,False,1,6,0
False,0,3516.5725,False,1,6,0
False,0,3516.6725,False,1,6,0
False,0,3516.7725,False,1,6,0
False,0,3516.8725,False,1,6,0
False,0,3516.9525000000003,False,1,6,0
False,0,3517.0725,False,1,6,0
False,0,3517.1725,False,1,6,0
False,0,3517.2725,False,1,6,0
False,0,3517.3725,False,1,6,0
False,0,3517.4725000000003,False,1,6,0
False,0,3517.5725,False,1,6,0
False,0,3517.6725,False,1,6,0
False,0,3517.7725,False,1,6,0
False,0,3517.8725,False,1,6,0
False,0,3517.9725000000003,False,1,6,0
False,0,3518.0725,False,1,6,0
False,0,3518.1725,False,1,6,0
False,0,3518.2925,False,1,6,0
False,0,3518.3725,False,1,6,0
False,0,3518.4725000000003,False,1,6,0
False,0,3518.5725,False,1,6,0
False,0,3518.6725,False,1,6,0
False,0,3518.7925,False,1,6,0
False,0,3518.8725,False,1,6,0
False,0,3518.9925000000003,False,1,6,0
False,0,3519.0725,False,1,6,0
False,0,3519.1925,False,1,6,0
False,0,3519.2725,False,1,6,0
False,0,3519.3925,False,1,6,0
False,0,3519.4925000000003,False,1,6,0
False,0,3519.5725,False,1,6,0
False,0,3519.6925,False,1,6,0
False,0,3519.7725,False,1,6,0
False,0,3519.8925,False,1,6,0
False,0,3519.9925000000003,False,1,6,0
False,0,3520.0925,False,1,6,0
False,0,3520.1925,False,1,6,0
False,0,3520.2925,False,1,6,0
False,0,3520.3925,False,1,6,0
False,0,3520.4925000000003,False,1,6,0
False,0,3520.5925,False,1,6,0
False,0,3520.6925,False,1,6,0
False,0,3520.7925,False,1,6,0
False,0,3520.8925,False,1,6,0
False,0,3520.9925000000003,False,1,6,0
False,0,3521.0925,False,1,6,0
False,0,3521.1925,False,1,6,0
False,0,3521.2925,False,1,6,0
False,0,3521.4125,False,1,6,0
False,0,3521.4925000000003,False,1,6,0
False,0,3521.6125,False,1,6,0
False,0,3521.6925,False,1,6,0
False,0,3521.8125,False,1,6,0
False,0,3521.8925,False,1,6,0
False,0,3521.9925000000003,False,1,6,0
False,0,3522.1125,False,1,6,0
False,0,3522.1925,False,1,6,0
False,0,3522.3125,False,1,6,0
False,0,3522.3925,False,1,6,0
False,0,3522.5125000000003,False,1,6,0
False,0,3522.5925,False,1,6,0
False,0,3522.7125,False,1,6,0
False,0,3522.8125,False,1,6,0
False,0,3522.9125,False,1,6,0
False,0,3523.0125000000003,False,1,6,0
False,0,3523.1125,False,1,6,0
False,0,3523.2125,False,1,6,0
False,0,3523.3125,False,1,6,0
False,0,3523.4125,False,1,6,0
False,0,3523.5125000000003,False,1,6,0
False,0,3523.6125,False,1,6,0
False,0,3523.7125,False,1,6,0
False,0,3523.8125,False,1,6,0
False,0,3523.9125,False,1,6,0
False,0,3524.0125000000003,False,1,6,0
False,0,3524.1325,False,1,6,0
False,0,3524.2125,False,1,6,0
False,0,3524.3325,False,1,6,0
False,0,3524.4125,False,1,6,0
False,0,3524.5125000000003,False,1,6,0
False,0,3524.6325,False,1,6,0
False,0,3524.7325,False,1,6,0
False,0,3524.8325,False,1,6,0
False,0,3524.9125,False,1,6,0
False,0,3525.0325000000003,False,1,6,0
False,0,3525.1125,False,1,6,0
False,0,3525.2325,False,1,6,0
False,0,3525.3325,False,1,6,0
False,0,3525.4325000000003,False,1,6,0
False,0,3525.5325000000003,False,1,6,0
False,0,3525.6325,False,1,6,0
False,0,3525.7325,False,1,6,0
False,0,3525.8325,False,1,6,0
False,0,3525.9325000000003,False,1,6,0
False,0,3526.0325000000003,False,1,6,0
False,0,3526.1325,False,1,6,0
False,0,3526.2325,False,1,6,0
False,0,3526.3325,False,1,6,0
False,0,3526.4325000000003,False,1,6,0
False,0,3526.5325000000003,False,1,6,0
False,0,3526.6325,False,1,6,0
False,0,3526.7325,False,1,6,0
False,0,3526.8325,False,1,6,0
False,0,3526.9325000000003,False,1,6,0
False,0,3527.0325000000003,False,1,6,0
False,0,3527.1525,False,1,6,0
False,0,3527.2325,False,1,6,0
False,0,3527.3525,False,1,6,0
False,0,3527.4325000000003,False,1,6,0
False,0,3527.5525000000002,False,1,6,0
False,0,3527.6325,False,1,6,0
False,0,3527.7325,False,1,6,0
False,0,3527.8525,False,1,6,0
False,0,3527.9325000000003,False,1,6,0
False,0,3528.0525000000002,False,1,6,0
False,0,3528.1325,False,1,6,0
False,0,3528.2525,False,1,6,0
False,0,3528.3525,False,1,6,0
False,0,3528.4525000000003,False,1,6,0
False,0,3528.5525000000002,False,1,6,0
False,0,3528.6525,False,1,6,0
False,0,3528.7525,False,1,6,0
False,0,3528.8525,False,1,6,0
False,0,3528.9525000000003,False,1,6,0
False,0,3529.0525000000002,False,1,6,0
False,0,3529.1525,False,1,6,0
False,0,3529.2525,False,1,6,0
False,0,3529.3525,False,1,6,0
False,0,3529.4525000000003,False,1,6,0
False,0,3529.5525000000002,False,1,6,0
False,0,3529.6525,False,1,6,0
False,0,3529.7525,False,1,6,0
False,0,3529.8525,False,1,6,0
False,0,3529.9525000000003,False,1,6,0
False,0,3530.0525000000002,False,1,6,0
False,0,3530.1525,False,1,6,0
False,0,3530.2725,False,1,6,0
False,0,3530.3525,False,1,6,0
False,0,3530.4725000000003,False,1,6,0
False,0,3530.5525000000002,False,1,6,0
False,0,3530.6725,False,1,6,0
False,0,3530.7525,False,1,6,0
False,0,3530.8725,False,1,6,0
False,0,3530.9725000000003,False,1,6,0
False,0,3531.0725,False,1,6,0
False,0,3531.1725,False,1,6,0
False,0,3531.2525,False,1,6,0
False,0,3531.3725,False,1,6,0
False,0,3531.4725000000003,False,1,6,0
False,0,3531.5725,False,1,6,0
False,0,3531.6725,False,1,6,0
False,0,3531.7725,False,1,6,0
False,0,3531.8725,False,1,6,0
False,0,3531.9725000000003,False,1,6,0
False,0,3532.0725,False,1,6,0
False,0,3532.1725,False,1,6,0
False,0,3532.2725,False,1,6,0
False,0,3532.3725,False,1,6,0
False,0,3532.4725000000003,False,1,6,0
False,0,3532.5725,False,1,6,0
False,0,3532.6725,False,1,6,0
False,0,3532.7725,False,1,6,0
False,0,3532.8725,False,1,6,0
False,0,3532.9725000000003,False,1,6,0
False,0,3533.0725,False,1,6,0
False,0,3533.1725,False,1,6,0
False,0,3533.2925,False,1,6,0
False,0,3533.3725,False,1,6,0
False,0,3533.4925000000003,False,1,6,0
False,0,3533.5925,False,1,6,0
False,0,3533.6725,False,1,6,0
False,0,3533.7925,False,1,6,0
False,0,3533.8725,False,1,6,0
False,0,3533.9925000000003,False,1,6,0
False,0,3534.0725,False,1,6,0
False,0,3534.1925,False,1,6,0
False,0,3534.2925,False,1,6,0
False,0,3534.3925,False,1,6,0
False,0,3534.4925000000003,False,1,6,0
False,0,3534.5925,False,1,6,0
False,0,3534.6925,False,1,6,0
False,0,3534.7925,False,1,6,0
False,0,3534.8925,False,1,6,0
False,0,3534.9925000000003,False,1,6,0
False,0,3535.0925,False,1,6,0
False,0,3535.1925,False,1,6,0
False,0,3535.2925,False,1,6,0
False,0,3535.3925,False,1,6,0
False,0,3535.4925000000003,False,1,6,0
False,0,3535.6125,False,1,6,0
False,0,3535.6925,False,1,6,0
False,0,3535.8125,False,1,6,0
False,0,3535.8925,False,1,6,0
False,0,3535.9925000000003,False,1,6,0
False,0,3536.0925,False,1,6,0
False,0,3536.1925,False,1,6,0
False,0,3536.3125,False,1,6,0
False,0,3536.3925,False,1,6,0
False,0,3536.5125000000003,False,1,6,0
False,0,3536.5925,False,1,6,0
False,0,3536.7125,False,1,6,0
False,0,3536.7925,False,1,6,0
False,0,3536.9125,False,1,6,0
False,0,3536.9925000000003,False,1,6,0
False,0,3537.1125,False,1,6,0
False,0,3537.2125,False,1,6,0
False,0,3537.3125,False,1,6,0
False,0,3537.4125,False,1,6,0
False,0,3537.4925000000003,False,1,6,0
False,0,3537.6125,False,1,6,0
False,0,3537.7125,False,1,6,0
False,0,3537.8125,False,1,6,0
False,0,3537.9125,False,1,6,0
False,0,3538.0125000000003,False,1,6,0
False,0,3538.1125,False,1,6,0
False,0,3538.2125,False,1,6,0
False,0,3538.3125,False,1,6,0
False,0,3538.4125,False,1,6,0
False,0,3538.5125000000003,False,1,6,0
False,0,3538.6125,False,1,6,0
False,0,3538.7125,False,1,6,0
False,0,3538.8325,False,1,6,0
False,0,3538.9125,False,1,6,0
False,0,3539.0325000000003,False,1,6,0
False,0,3539.1125,False,1,6,0
False,0,3539.2125,False,1,6,0
False,0,3539.3325,False,1,6,0
False,0,3539.4125,False,1,6,0
False,0,3539.5325000000003,False,1,6,0
False,0,3539.6125,False,1,6,0
False,0,3539.7325,False,1,6,0
False,0,3539.8125,False,1,6,0
False,0,3539.9325000000003,False,1,6,0
False,0,3540.0325000000003,False,1,6,0
False,0,3540.1125,False,1,6,0
False,0,3540.2325,False,1,6,0
False,0,3540.3325,False,1,6,0
False,0,3540.4325000000003,False,1,6,0
False,0,3540.5325000000003,False,1,6,0
False,0,3540.6325,False,1,6,0
False,0,3540.7325,False,1,6,0
False,0,3540.8325,False,1,6,0
False,0,3540.9325000000003,False,1,6,0
False,0,3541.0325000000003,False,1,6,0
False,0,3541.1325,False,1,6,0
False,0,3541.2325,False,1,6,0
False,0,3541.3325,False,1,6,0
False,0,3541.4325000000003,False,1,6,0
False,0,3541.5325000000003,False,1,6,0
False,0,3541.6325,False,1,6,0
False,0,3541.7325,False,1,6,0
False,0,3541.8325,False,1,6,0
False,0,3541.9525000000003,False,1,6,0
False,0,3542.0325000000003,False,1,6,0
False,0,3542.1525,False,1,6,0
False,0,3542.2325,False,1,6,0
False,0,3542.3525,False,1,6,0
False,0,3542.4325000000003,False,1,6,0
False,0,3542.5325000000003,False,1,6,0
False,0,3542.6525,False,1,6,0
False,0,3542.7325,False,1,6,0
False,0,3542.8525,False,1,6,0
False,0,3542.9325000000003,False,1,6,0
False,0,3543.0525000000002,False,1,6,0
False,0,3543.1525,False,1,6,0
False,0,3543.2525,False,1,6,0
False,0,3543.3525,False,1,6,0
False,0,3543.4525000000003,False,1,6,0
False,0,3543.5525000000002,False,1,6,0
False,0,3543.6525,False,1,6,0
False,0,3543.7525,False,1,6,0
False,0,3543.8525,False,1,6,0
False,0,3543.9525000000003,False,1,6,0
False,0,3544.0525000000002,False,1,6,0
False,0,3544.1525,False,1,6,0
False,0,3544.2525,False,1,6,0
False,0,3544.3725,False,1,6,0
False,0,3544.4525000000003,False,1,6,0
False,0,3544.5525000000002,False,1,6,0
False,0,3544.6525,False,1,6,0
False,0,3544.7725,False,1,6,0
False,0,3544.8525,False,1,6,0
False,0,3544.9525000000003,False,1,6,0
False,0,3545.0525000000002,False,1,6,0
False,0,3545.1525,False,1,6,0
False,0,3545.2725,False,1,6,0
False,0,3545.3525,False,1,6,0
False,0,3545.4725000000003,False,1,6,0
False,0,3545.5525000000002,False,1,6,0
False,0,3545.6725,False,1,6,0
False,0,3545.7525,False,1,6,0
False,0,3545.8725,False,1,6,0
False,0,3545.9725000000003,False,1,6,0
False,0,3546.0725,False,1,6,0
False,0,3546.1525,False,1,6,0
False,0,3546.2725,False,1,6,0
False,0,3546.3725,False,1,6,0
False,0,3546.4725000000003,False,1,6,0
False,0,3546.5725,False,1,6,0
False,0,3546.6725,False,1,6,0
False,0,3546.7725,False,1,6,0
False,0,3546.8725,False,1,6,0
False,0,3546.9725000000003,False,1,6,0
False,0,3547.0725,False,1,6,0
False,0,3547.1725,False,1,6,0
False,0,3547.2725,False,1,6,0
False,0,3547.3725,False,1,6,0
False,0,3547.4725000000003,False,1,6,0
False,0,3547.5725,False,1,6,0
False,0,3547.6925,False,1,6,0
False,0,3547.7725,False,1,6,0
False,0,3547.8725,False,1,6,0
False,0,3547.9725000000003,False,1,6,0
False,0,3548.0925,False,1,6,0
False,0,3548.1925,False,1,6,0
False,0,3548.2725,False,1,6,0
False,0,3548.3925,False,1,6,0
False,0,3548.4725000000003,False,1,6,0
False,0,3548.5925,False,1,6,0
False,0,3548.6725,False,1,6,0
False,0,3548.7925,False,1,6,0
False,0,3548.8725,False,1,6,0
False,0,3548.9925000000003,False,1,6,0
False,0,3549.0725,False,1,6,0
False,0,3549.1925,False,1,6,0
False,0,3549.2725,False,1,6,0
False,0,3549.3925,False,1,6,0
False,0,3549.4925000000003,False,1,6,0
False,0,3549.5925,False,1,6,0
False,0,3549.6925,False,1,6,0
False,0,3549.7925,False,1,6,0
False,0,3549.8925,False,1,6,0
False,0,3549.9925000000003,False,1,6,0
False,0,3550.0925,False,1,6,0
False,0,3550.1925,False,1,6,0
False,0,3550.2925,False,1,6,0
False,0,3550.3925,False,1,6,0
False,0,3550.4925000000003,False,1,6,0
False,0,3550.5925,False,1,6,0
False,0,3550.6925,False,1,6,0
False,0,3550.8125,False,1,6,0
False,0,3550.8925,False,1,6,0
False,0,3551.0125000000003,False,1,6,0
False,0,3551.0925,False,1,6,0
False,0,3551.2125,False,1,6,0
False,0,3551.2925,False,1,6,0
False,0,3551.4125,False,1,6,0
False,0,3551.4925000000003,False,1,6,0
False,0,3551.6125,False,1,6,0
False,0,3551.6925,False,1,6,0
False,0,3551.8125,False,1,6,0
False,0,3551.9125,False,1,6,0
False,0,3552.0125000000003,False,1,6,0
False,0,3552.1125,False,1,6,0
False,0,3552.1925,False,1,6,0
False,0,3552.3125,False,1,6,0
False,0,3552.3925,False,1,6,0
False,0,3552.5125000000003,False,1,6,0
False,0,3552.6125,False,1,6,0
False,0,3552.7125,False,1,6,0
False,0,3552.8125,False,1,6,0
False,0,3552.9125,False,1,6,0
False,0,3553.0125000000003,False,1,6,0
False,0,3553.1125,False,1,6,0
False,0,3553.2125,False,1,6,0
False,0,3553.3125,False,1,6,0
False,0,3553.4325000000003,False,1,6,0
False,0,3553.5125000000003,False,1,6,0
False,0,3553.6125,False,1,6,0
False,0,3553.7125,False,1,6,0
False,0,3553.8125,False,1,6,0
False,0,3553.9125,False,1,6,0
False,0,3554.0125000000003,False,1,6,0
False,0,3554.1325,False,1,6,0
False,0,3554.2125,False,1,6,0
False,0,3554.3325,False,1,6,0
False,0,3554.4125,False,1,6,0
False,0,3554.5325000000003,False,1,6,0
False,0,3554.6125,False,1,6,0
False,0,3554.7325,False,1,6,0
False,0,3554.8125,False,1,6,0
False,0,3554.9325000000003,False,1,6,0
False,0,3555.0325000000003,False,1,6,0
False,0,3555.1325,False,1,6,0
False,0,3555.2325,False,1,6,0
False,0,3555.3325,False,1,6,0
False,0,3555.4325000000003,False,1,6,0
False,0,3555.5325000000003,False,1,6,0
False,0,3555.6325,False,1,6,0
False,0,3555.7325,False,1,6,0
False,0,3555.8325,False,1,6,0
False,0,3555.9325000000003,False,1,6,0
False,0,3556.0325000000003,False,1,6,0
False,0,3556.1325,False,1,6,0
False,0,3556.2325,False,1,6,0
False,0,3556.3325,False,1,6,0
False,0,3556.4325000000003,False,1,6,0
False,0,3556.5325000000003,False,1,6,0
False,0,3556.6325,False,1,6,0
False,0,3556.7325,False,1,6,0
False,0,3556.8325,False,1,6,0
False,0,3556.9325000000003,False,1,6,0
False,0,3557.0525000000002,False,1,6,0
False,0,3557.1325,False,1,6,0
False,0,3557.2325,False,1,6,0
False,0,3557.3525,False,1,6,0
False,0,3557.4325000000003,False,1,6,0
False,0,3557.5525000000002,False,1,6,0
False,0,3557.6325,False,1,6,0
False,0,3557.7525,False,1,6,0
False,0,3557.8325,False,1,6,0
False,0,3557.9525000000003,False,1,6,0
False,0,3558.0525000000002,False,1,6,0
False,0,3558.1525,False,1,6,0
False,0,3558.2525,False,1,6,0
False,0,3558.3525,False,1,6,0
False,0,3558.4525000000003,False,1,6,0
False,0,3558.5325000000003,False,1,6,0
False,0,3558.6525,False,1,6,0
False,0,3558.7525,False,1,6,0
False,0,3558.8525,False,1,6,0
False,0,3558.9525000000003,False,1,6,0
False,0,3559.0525000000002,False,1,6,0
False,0,3559.1525,False,1,6,0
False,0,3559.2525,False,1,6,0
False,0,3559.3525,False,1,6,0
False,0,3559.4525000000003,False,1,6,0
False,0,3559.5525000000002,False,1,6,0
False,0,3559.6525,False,1,6,0
False,0,3559.7525,False,1,6,0
False,0,3559.8725,False,1,6,0
False,0,3559.9525000000003,False,1,6,0
False,0,3560.0725,False,1,6,0
False,0,3560.1525,False,1,6,0
False,0,3560.2725,False,1,6,0
False,0,3560.3525,False,1,6,0
False,0,3560.4525000000003,False,1,6,0
False,0,3560.5725,False,1,6,0
False,0,3560.6525,False,1,6,0
False,0,3560.7725,False,1,6,0
False,0,3560.8525,False,1,6,0
False,0,3560.9725000000003,False,1,6,0
False,0,3561.0525000000002,False,1,6,0
False,0,3561.1725,False,1,6,0
False,0,3561.2725,False,1,6,0
False,0,3561.3725,False,1,6,0
False,0,3561.4725000000003,False,1,6,0
False,0,3561.5725,False,1,6,0
False,0,3561.6725,False,1,6,0
False,0,3561.7725,False,1,6,0
False,0,3561.8725,False,1,6,0
False,0,3561.9725000000003,False,1,6,0
False,0,3562.0725,False,1,6,0
False,0,3562.1725,False,1,6,0
False,0,3562.2725,False,1,6,0
False,0,3562.3725,False,1,6,0
False,0,3562.4725000000003,False,1,6,0
False,0,3562.5725,False,1,6,0
False,0,3562.6725,False,1,6,0
False,0,3562.7725,False,1,6,0
False,0,3562.8725,False,1,6,0
False,0,3562.9725000000003,False,1,6,0
False,0,3563.0925,False,1,6,0
False,0,3563.1725,False,1,6,0
False,0,3563.2925,False,1,6,0
False,0,3563.3725,False,1,6,0
False,0,3563.4925000000003,False,1,6,0
False,0,3563.5925,False,1,6,0
False,0,3563.6725,False,1,6,0
False,0,3563.7925,False,1,6,0
False,0,3563.8925,False,1,6,0
False,0,3563.9925000000003,False,1,6,0
False,0,3564.0925,False,1,6,0
False,0,3564.1925,False,1,6,0
False,0,3564.2725,False,1,6,0
False,0,3564.3925,False,1,6,0
False,0,3564.4925000000003,False,1,6,0
False,0,3564.5925,False,1,6,0
False,0,3564.6925,False,1,6,0
False,0,3564.7925,False,1,6,0
False,0,3564.8925,False,1,6,0
False,0,3564.9925000000003,False,1,6,0
False,0,3565.0925,False,1,6,0
False,0,3565.1925,False,1,6,0
False,0,3565.2925,False,1,6,0
False,0,3565.3925,False,1,6,0
False,0,3565.4925000000003,False,1,6,0
False,0,3565.5925,False,1,6,0
False,0,3565.6925,False,1,6,0
False,0,3565.8125,False,1,6,0
False,0,3565.8925,False,1,6,0
False,0,3565.9925000000003,False,1,6,0
False,0,3566.0925,False,1,6,0
False,0,3566.1925,False,1,6,0
False,0,3566.3125,False,1,6,0
False,0,3566.3925,False,1,6,0
False,0,3566.5125000000003,False,1,6,0
False,0,3566.5925,False,1,6,0
False,0,3566.7125,False,1,6,0
False,0,3566.7925,False,1,6,0
False,0,3566.9125,False,1,6,0
False,0,3566.9925000000003,False,1,6,0
False,0,3567.1125,False,1,6,0
False,0,3567.2125,False,1,6,0
False,0,3567.3125,False,1,6,0
False,0,3567.4125,False,1,6,0
False,0,3567.5125000000003,False,1,6,0
False,0,3567.6125,False,1,6,0
False,0,3567.7125,False,1,6,0
False,0,3567.8125,False,1,6,0
False,0,3567.9125,False,1,6,0
False,0,3568.0125000000003,False,1,6,0
False,0,3568.1125,False,1,6,0
False,0,3568.2125,False,1,6,0
False,0,3568.3125,False,1,6,0
False,0,3568.4125,False,1,6,0
False,0,3568.5125000000003,False,1,6,0
False,0,3568.6125,False,1,6,0
False,0,3568.7125,False,1,6,0
False,0,3568.8125,False,1,6,0
False,0,3568.9125,False,1,6,0
False,0,3569.0125000000003,False,1,6,0
False,0,3569.1125,False,1,6,0
False,0,3569.2325,False,1,6,0
False,0,3569.3125,False,1,6,0
False,0,3569.4325000000003,False,1,6,0
False,0,3569.5125000000003,False,1,6,0
False,0,3569.6325,False,1,6,0
False,0,3569.7325,False,1,6,0
False,0,3569.8325,False,1,6,0
False,0,3569.9325000000003,False,1,6,0
False,0,3570.0125000000003,False,1,6,0
False,0,3570.1325,False,1,6,0
False,0,3570.2125,False,1,6,0
False,0,3570.3325,False,1,6,0
False,0,3570.4325000000003,False,1,6,0
False,0,3570.5325000000003,False,1,6,0
False,0,3570.6325,False,1,6,0
False,0,3570.7325,False,1,6,0
False,0,3570.8325,False,1,6,0
False,0,3570.9325000000003,False,1,6,0
False,0,3571.0325000000003,False,1,6,0
False,0,3571.1325,False,1,6,0
False,0,3571.2325,False,1,6,0
False,0,3571.3325,False,1,6,0
False,0,3571.4325000000003,False,1,6,0
False,0,3571.5525000000002,False,1,6,0
False,0,3571.6325,False,1,6,0
False,0,3571.7525,False,1,6,0
False,0,3571.8325,False,1,6,0
False,0,3571.9325000000003,False,1,6,0
False,0,3572.0525000000002,False,1,6,0
False,0,3572.1325,False,1,6,0
False,0,3572.2525,False,1,6,0
False,0,3572.3325,False,1,6,0
False,0,3572.4525000000003,False,1,6,0
False,0,3572.5325000000003,False,1,6,0
False,0,3572.6525,False,1,6,0
False,0,3572.7525,False,1,6,0
False,0,3572.8525,False,1,6,0
False,0,3572.9525000000003,False,1,6,0
False,0,3573.0325000000003,False,1,6,0
False,0,3573.1525,False,1,6,0
False,0,3573.2325,False,1,6,0
False,0,3573.3525,False,1,6,0
False,0,3573.4525000000003,False,1,6,0
False,0,3573.5525000000002,False,1,6,0
False,0,3573.6525,False,1,6,0
False,0,3573.7525,False,1,6,0
False,0,3573.8525,False,1,6,0
False,0,3573.9525000000003,False,1,6,0
False,0,3574.0525000000002,False,1,6,0
False,0,3574.1525,False,1,6,0
False,0,3574.2525,False,1,6,0
False,0,3574.3525,False,1,6,0
False,0,3574.4525000000003,False,1,6,0
False,0,3574.5525000000002,False,1,6,0
False,0,3574.6525,False,1,6,0
False,0,3574.7725,False,1,6,0
False,0,3574.8525,False,1,6,0
False,0,3574.9725000000003,False,1,6,0
False,0,3575.0525000000002,False,1,6,0
False,0,3575.1725,False,1,6,0
False,0,3575.2725,False,1,6,0
False,0,3575.3525,False,1,6,0
False,0,3575.4725000000003,False,1,6,0
False,0,3575.5525000000002,False,1,6,0
False,0,3575.6725,False,1,6,0
False,0,3575.7525,False,1,6,0
False,0,3575.8725,False,1,6,0
False,0,3575.9725000000003,False,1,6,0
False,0,3576.0725,False,1,6,0
False,0,3576.1725,False,1,6,0
False,0,3576.2725,False,1,6,0
False,0,3576.3725,False,1,6,0
False,0,3576.4725000000003,False,1,6,0
False,0,3576.5725,False,1,6,0
False,0,3576.6725,False,1,6,0
False,0,3576.7725,False,1,6,0
False,0,3576.8725,False,1,6,0
False,0,3576.9725000000003,False,1,6,0
False,0,3577.0725,False,1,6,0
False,0,3577.1725,False,1,6,0
False,0,3577.2725,False,1,6,0
False,0,3577.3725,False,1,6,0
False,0,3577.4925000000003,False,1,6,0
False,0,3577.5725,False,1,6,0
False,0,3577.6725,False,1,6,0
False,0,3577.7725,False,1,6,0
False,0,3577.8725,False,1,6,0
False,0,3577.9725000000003,False,1,6,0
False,0,3578.0725,False,1,6,0
False,0,3578.1925,False,1,6,0
False,0,3578.2725,False,1,6,0
False,0,3578.3925,False,1,6,0
False,0,3578.4725000000003,False,1,6,0
False,0,3578.5925,False,1,6,0
False,0,3578.6725,False,1,6,0
False,0,3578.7925,False,1,6,0
False,0,3578.8925,False,1,6,0
False,0,3578.9925000000003,False,1,6,0
False,0,3579.0925,False,1,6,0
False,0,3579.1725,False,1,6,0
False,0,3579.2925,False,1,6,0
False,0,3579.3725,False,1,6,0
False,0,3579.4925000000003,False,1,6,0
False,0,3579.5725,False,1,6,0
False,0,3579.6925,False,1,6,0
False,0,3579.7925,False,1,6,0
False,0,3579.8925,False,1,6,0
False,0,3579.9925000000003,False,1,6,0
False,0,3580.0925,False,1,6,0
False,0,3580.1925,False,1,6,0
False,0,3580.2925,False,1,6,0
False,0,3580.3925,False,1,6,0
False,0,3580.4925000000003,False,1,6,0
False,0,3580.5925,False,1,6,0
False,0,3580.6925,False,1,6,0
False,0,3580.7925,False,1,6,0
False,0,3580.8925,False,1,6,0
False,0,3580.9925000000003,False,1,6,0
