accel_lateral,accel_longitudinal,accel_vertical,class_name,damage_severity_0,damage_severity_1,damage_severity_2,damage_severity_3,damage_severity_4,damage_severity_5,damage_severity_6,damage_severity_7,downforce_front,downforce_rear,driver_name,elapsed_time,finish_state,fuel,impact_magnitude,impact_position_0,impact_position_1,impact_time,in_garage,in_pits,is_detached,is_driving,is_player,lap_number,number_penalties,number_pitstops,orientation_yaw_radians,path_lateral,pit_request,place,player_index,position_lateral,position_longitudinal,position_vertical,position_xyz_0,position_xyz_1,position_xyz_2,qualification,same_class,slot_id,speed,tank_capacity,total_vehicles,track_edge,vehicle_name,velocity_lateral,velocity_longitudinal,velocity_vertical
4.914561941404827e-06,1.7965274992093327e-06,-1.847344321959099e-07,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3180.5325000000003,0,77.79510804746019,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.579930305480957,-286.7076721191406,11.579930305480957,530.802978515625,1,True,0,9.430112357462996e-08,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,-1.6038512740124133e-09,-2.9366450604584315e-08,-8.959766262250923e-08
4.914561941404827e-06,1.7965274992093327e-06,-1.847344321959099e-07,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3180.5325000000003,0,77.79510804746019,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.579930305480957,-286.7076721191406,11.579930305480957,530.802978515625,1,True,0,9.430112357462996e-08,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,-1.6038512740124133e-09,-2.9366450604584315e-08,-8.959766262250923e-08
4.914561941404827e-06,1.7965274992093327e-06,-1.847344321959099e-07,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3180.5325000000003,0,77.79510804746019,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.579930305480957,-286.7076721191406,11.579930305480957,530.802978515625,1,True,0,9.430112357462996e-08,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,-1.6038512740124133e-09,-2.9366450604584315e-08,-8.959766262250923e-08
4.914561941404827e-06,1.7965274992093327e-06,-1.847344321959099e-07,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3180.5325000000003,0,77.79510804746019,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.579930305480957,-286.7076721191406,11.579930305480957,530.802978515625,1,True,0,9.430112357462996e-08,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,-1.6038512740124133e-09,-2.9366450604584315e-08,-8.959766262250923e-08
4.914561941404827e-06,1.7965274992093327e-06,-1.847344321959099e-07,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3180.5325000000003,0,77.79510804746019,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.579930305480957,-286.7076721191406,11.579930305480957,530.802978515625,1,True,0,9.430112357462996e-08,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,-1.6038512740124133e-09,-2.9366450604584315e-08,-8.959766262250923e-08
1.081799496205349e-06,-3.934103006031364e-06,-9.16294811759144e-06,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3181.0325000000003,0,77.79483863565213,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.579930305480957,-286.7076721191406,11.579930305480957,530.802978515625,1,True,0,1.0185655170944517e-07,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,2.910268293021545e-08,2.8623261982829717e-08,-9.331934336387349e-08
1.8611178802530048e-06,-1.2646634104385157e-06,6.7696150836127345e-06,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3181.1325,0,77.79478475329051,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.57992935180664,-286.7076721191406,11.57992935180664,530.802978515625,1,True,0,1.446448099299766e-07,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,1.5806648434590898e-08,3.9562852549579475e-08,-1.3822825906117941e-07
5.771732958237408e-06,5.74689011045848e-07,-1.035393893289438e-06,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3181.2325,0,77.7947308709289,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.57992935180664,-286.7076721191406,11.57992935180664,530.802978515625,1,True,0,1.64437796326899e-07,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,-2.600502746474831e-08,1.3158375722355231e-08,-1.6183443563022593e-07
3.244423623982584e-06,-7.264254691108363e-07,-2.45751266447769e-06,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3181.3325,0,77.79467698856729,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.57992935180664,-286.7076721191406,11.57992935180664,530.802978515625,1,True,0,1.1072401795580073e-07,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,-8.521360683744206e-08,-2.175781332880433e-09,-7.066622487172936e-08
2.5176850613206625e-06,-1.2210882687213598e-06,5.56767690795823e-06,GT3,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,3181.4325000000003,0,77.79462310620568,48.59282684326172,-0.9295387268066406,2.2520673274993896,107.04000091552734,False,False,False,1,True,3,0,0,-2.702784358626003,1.4343736171722412,False,1,0,-530.802978515625,-286.7076721191406,11.57992935180664,-286.7076721191406,11.57992935180664,530.802978515625,1,True,0,2.0054314652280575e-07,117.0,1,7.550000190734863,Manthey PureRxcing 2024 #92:LM,-9.949181389856676e-08,-4.6989434565603005e-08,-1.6766313137850375e-07
