carcass_temperature_0,carcass_temperature_1,carcass_temperature_2,carcass_temperature_3,compound_0,compound_1,compound_front,compound_name_0,compound_name_1,compound_name_front,compound_name_rear,compound_rear,elapsed_time,inner_temperature_avg_0,inner_temperature_avg_1,inner_temperature_avg_2,inner_temperature_avg_3,inner_temperature_ico_0,inner_temperature_ico_1,inner_temperature_ico_10,inner_temperature_ico_11,inner_temperature_ico_2,inner_temperature_ico_3,inner_temperature_ico_4,inner_temperature_ico_5,inner_temperature_ico_6,inner_temperature_ico_7,inner_temperature_ico_8,inner_temperature_ico_9,lap_number,load_0,load_1,load_2,load_3,pressure_0,pressure_1,pressure_2,pressure_3,surface_temperature_avg_0,surface_temperature_avg_1,surface_temperature_avg_2,surface_temperature_avg_3,surface_temperature_ico_0,surface_temperature_ico_1,surface_temperature_ico_10,surface_temperature_ico_11,surface_temperature_ico_2,surface_temperature_ico_3,surface_temperature_ico_4,surface_temperature_ico_5,surface_temperature_ico_6,surface_temperature_ico_7,surface_temperature_ico_8,surface_temperature_ico_9,wear_0,wear_1,wear_2,wear_3
69.75488827577249,62.717264985554095,71.64364499324017,66.84089625152137,0,0,0,Medium,Medium,Medium,Medium,0,3639.4725000000003,69.87673087438463,62.72237762112775,70.89522557165088,66.27533996200901,60.78015895801843,74.1631319428368,71.09179413872153,57.04008044620258,74.68690172229861,71.36343174668019,65.67996143889837,51.12373967780468,63.56823258038605,76.20394366185798,72.91350047270856,70.69414530110299,7,0.0,0.0,0.0,0.0,158.06510045062896,155.33050149579873,159.95221260662706,158.90451678641685,69.9770499404222,64.05588471585509,67.42604149344237,64.35245768672456,60.6968056365252,73.37846265720032,70.57323913576198,53.47788824242093,75.8558815275411,74.76846317857547,67.08087631265045,50.31831465633934,59.51246205474217,73.33902240558746,69.42664001999742,69.00624568199078,0.9261179566383362,0.9394621253013611,0.8940707445144653,0.91901034116745
69.74850296191926,62.74217790289504,71.63590841982034,66.87184379415976,0,0,0,Medium,Medium,Medium,Medium,0,3639.5725,69.8791097284385,62.723441627149896,70.90179108784326,66.28171076618594,60.784179568322145,74.16548447685784,71.09937588909577,57.0449575809082,74.68766514013544,71.36385463831175,65.680975693005,51.12549455013294,63.57395104330914,76.21128033114246,72.92014188907837,70.70079882855379,7,0.0,0.0,0.0,0.0,158.04981129476647,155.33212927132365,159.89434257465786,158.66938675710136,70.36122447342069,65.39931519579807,67.62833376357645,65.26348179946314,60.5164709121002,73.95640487903756,71.55288566629093,54.42318172336053,76.6107976291243,75.97785992825254,68.63896270362204,51.581122955519675,59.28969824312833,73.59510733794252,70.0001957096585,69.81437800873789,0.9261066913604736,0.9394286870956421,0.8940606713294983,0.9189908504486084
69.74180261289735,62.769286538718575,71.62659770361574,66.90621759553267,0,0,0,Medium,Medium,Medium,Medium,0,3639.6925,69.88168023099809,62.72532109171817,70.90929518774504,66.28997336360709,60.78865466291029,74.16784497614589,71.10934303585361,57.05151844612743,74.68854105393802,71.36468464024733,65.68303907175846,51.12823956314878,63.58032929394551,76.2195049220656,72.9280513472242,70.70905860884022,7,0.0,0.0,0.0,0.0,157.99125935049324,155.1642744089111,159.8427111718725,158.7150982751582,70.57483740842474,66.30864685248599,67.7933895605239,66.02560750035462,60.31520410503833,73.95253364977873,72.38678621353824,55.338756915073816,77.45677447045728,76.54750996145077,69.81587445324243,52.56255614276472,59.03870245365715,73.7670600300442,70.5744061978703,70.35127937245193,0.9260926842689514,0.9393916726112366,0.8940473794937134,0.9189660549163818
69.73546184156726,62.79459939490073,71.6178330038872,66.93483666704333,0,0,0,Medium,Medium,Medium,Medium,0,3639.7925,69.88361086578777,62.727456445460234,70.91526872970434,66.29743019652881,60.792100945575385,74.16942796974342,71.11845131214426,57.05762351996299,74.68930368204457,71.36569960279559,65.68553764695486,51.1311320866302,63.585257497428074,76.22589329606024,72.9346553956247,70.71621575747912,7,0.0,0.0,0.0,0.0,158.0304881483915,155.2717875070037,159.99791952717007,158.64214785745997,70.80565120455122,66.98209090980089,67.86418572515498,66.22357878309055,60.15835198366443,73.99514963776653,72.68777633809827,55.61928824697162,78.26345199222271,77.05050100537966,70.62025537774235,53.27551634628071,58.8312546966348,73.78786302358475,70.9734394552454,70.36367176420163,0.9260813593864441,0.939361035823822,0.8940362930297852,0.9189475178718567
69.73148424280555,62.81337086269451,71.61348255292978,66.95602442662624,0,0,0,Medium,Medium,Medium,Medium,0,3639.8725,69.8850330951189,62.729557117437594,70.91990219397513,66.30366512915856,60.79466503747636,74.17045481114565,71.12612859128461,57.06284330241584,74.68997943673469,71.36675059534701,65.68806483053561,51.1338559264301,63.58894968523725,76.23074447890451,72.94001241778369,70.72202349377528,7,0.0,0.0,0.0,0.0,158.0167690785995,155.12345290281485,160.0097910150042,158.74513687362065,70.97860527729847,67.63078689479357,67.78038858893188,66.23840954142867,60.03932255483346,73.94755654267203,72.85543790263472,55.774492067252254,78.94893673438992,77.50336463862334,71.46493620507135,53.92405984068603,58.660254398448274,73.59895501391213,71.08195635443519,70.08529865439908,0.9260720014572144,0.9393369555473328,0.8940285444259644,0.9189355969429016
69.72526709858573,62.84260076505569,71.60457316980586,66.99021398098591,0,0,0,Medium,Medium,Medium,Medium,0,3639.9925000000003,69.88698351587624,62.73340873303812,70.9265532801681,66.31369806394258,60.79819371243207,74.17161906223697,71.13857065282298,57.071431162052704,74.69113777295968,71.36876372312582,65.69278371088365,51.138678765104885,63.594049124796925,76.23754598277503,72.94806473293215,70.731092376952,7,0.0,0.0,0.0,0.0,158.0452796200025,155.31160406838458,159.95945903845882,158.6794558387511,70.80069787063542,68.1360897123597,67.4539013830821,66.1335331547732,59.871290511115944,73.41667417520068,72.93903274605697,55.7348310084472,79.11412892558957,77.40626702488242,72.22573570129066,54.77626641090603,58.463636213465975,73.28830831024504,70.60975962553533,69.72673570981544,0.9260609745979309,0.9393044114112854,0.8940210342407227,0.9189212322235107
69.72171839850256,62.86056207451111,71.59883191764283,67.01176611038551,0,0,0,Medium,Medium,Medium,Medium,0,3640.0725,69.88818326134543,62.736472578727046,70.93079811456425,66.3207436904679,60.80033321560205,74.1721663310463,71.14734731135616,57.077594641148494,74.69205023738789,71.37042167780703,65.69659030862613,51.14240574974792,63.597158532490425,76.24176675549069,72.95346905571171,70.73728911889907,7,0.0,0.0,0.0,0.0,158.11135246472256,155.16925862811718,160.04199054021427,158.74889658119028,70.75057586194237,68.26314909907109,67.71485707480309,66.83476908017144,59.7655926825683,73.16849222977885,73.57493788946078,56.45915578359711,79.31764267347995,77.4902707618021,72.41205562577625,54.88712090963486,58.325976657514445,73.5999850738441,71.21860949305079,70.47021356745637,0.9260541796684265,0.9392864108085632,0.8940125107765198,0.9189066886901855
69.71396805494385,62.88624690936592,71.59080154983161,67.04783091815432,0,0,0,Medium,Medium,Medium,Medium,0,3640.1925,69.88982215543359,62.741739503252916,70.936918105899,66.33201424811153,60.80322328015876,74.1726262872877,71.16149897131515,57.087623253855554,74.69361689885432,71.37336334152542,65.70317527165247,51.148679896580916,63.6014038273276,76.24766236349325,72.96168812687614,70.74692051916395,7,0.0,0.0,0.0,0.0,158.1166844214661,155.1152051130021,159.98261833553764,158.3863953625296,70.54750724569243,68.35304696100167,67.76954076105557,67.23745429495733,59.61556988628479,72.92054064708424,73.97864208733574,56.99209056930482,79.10641120370832,77.19466175640804,72.70693266891817,55.15754645767885,58.13752613054305,73.58709904068218,71.58399711194158,70.74163022823137,0.9260463714599609,0.9392624497413635,0.8939998149871826,0.9188855290412903
69.71105966775156,62.90327574408292,71.58611799285154,67.06954536654604,0,0,0,Medium,Medium,Medium,Medium,0,3640.2725,69.89081669932585,62.745741935015246,70.94080770892373,66.3398769298355,60.80493932839562,74.17268362314223,71.17140433526282,57.09473537286374,74.6948271464397,71.37564476564268,65.70821198981002,51.153369049593095,63.60393616600527,76.25128215956727,72.96720480119876,70.75349108137993,7,0.0,0.0,0.0,0.0,158.03105289110863,155.2050464343584,160.0983252085463,158.83839710037597,70.32544028077183,67.95766522152451,67.65491235922747,67.28302161235877,59.51964702371055,72.67436230740702,74.10618988697888,57.174210997274486,78.78231151119786,76.73200286926448,72.38351686932242,54.757475925986625,57.99245734596144,73.35302659242814,71.61925313929271,70.56866395282293,0.9260414242744446,0.9392508268356323,0.8939926624298096,0.9188737273216248
69.70390933717408,62.92617170466332,71.58042836374182,67.10108565332166,0,0,0,Medium,Medium,Medium,Medium,0,3640.3925,69.8921476373477,62.75244028464738,70.94648519951863,66.35234138124218,60.80719932258256,74.17237773468423,71.18717830016669,57.10615434860449,74.69686585477643,71.37951568635742,65.71668307486112,51.16112209272353,63.60734914580479,76.25640469815858,72.97570175459248,70.76369149495537,7,0.0,0.0,0.0,0.0,158.13483874844513,155.03927801168783,160.15485113578976,158.34717175605206,69.48139531288359,66.5154299629832,67.43423084471311,66.96659039587132,59.38408459336296,72.24213044250098,73.81065364812042,57.016800167028975,76.81797090278678,75.33302543583841,70.59231893203525,53.62094552107601,57.81769901296519,73.11493122916943,71.37006229200472,70.07231737246451,0.926040530204773,0.9392481446266174,0.8939837217330933,0.9188610315322876
