elapsed_time,lap_number,bias_front,pressure_0,pressure_1,pressure_2,pressure_3,temperature_0,temperature_1,temperature_2,temperature_3,carcass_temperature_0,carcass_temperature_1,carcass_temperature_2,carcass_temperature_3,compound_0,compound_1,compound_2,compound_3,compound_name_front,compound_name_rear,tyre_pressure_0,tyre_pressure_1,tyre_pressure_2,tyre_pressure_3,surface_temperature_avg_0,surface_temperature_avg_1,surface_temperature_avg_2,surface_temperature_avg_3,surface_temperature_ico_0,surface_temperature_ico_1,surface_temperature_ico_2,surface_temperature_ico_3,surface_temperature_ico_4,surface_temperature_ico_5,surface_temperature_ico_6,surface_temperature_ico_7,surface_temperature_ico_8,surface_temperature_ico_9,surface_temperature_ico_10,surface_temperature_ico_11,inner_temperature_avg_0,inner_temperature_avg_1,inner_temperature_avg_2,inner_temperature_avg_3,wear_0,wear_1,wear_2,wear_3,load_0,load_1,load_2,load_3,rotation_0,rotation_1,rotation_2,rotation_3,suspension_deflection_0,suspension_deflection_1,suspension_deflection_2,suspension_deflection_3,ride_height_0,ride_height_1,ride_height_2,ride_height_3,camber_0,camber_1,camber_2,camber_3,slip_angle_fl,slip_angle_fr,slip_angle_rl,slip_angle_rr,is_detached_0,is_detached_1,is_detached_2,is_detached_3,surface_type_0,surface_type_1,surface_type_2,surface_type_3,rpm,rpm_max,gear,gear_max,oil_temperature,water_temperature,torque,turbo,battery_charge,motor_rpm,motor_torque,motor_temperature,motor_water_temperature,motor_state,throttle,throttle_raw,brake_input,brake_raw,clutch,clutch_raw,steering,steering_raw,steering_range_physical,steering_range_visual,steering_shaft_torque,force_feedback,position_xyz_0,position_xyz_1,position_xyz_2,velocity_lateral,velocity_longitudinal,velocity_vertical,speed,accel_lateral,accel_longitudinal,accel_vertical,orientation_yaw_radians,rotation_lateral,rotation_longitudinal,rotation_vertical,fuel,damage_severity_0,damage_severity_1,damage_severity_2,damage_severity_3,damage_severity_4,damage_severity_5,damage_severity_6,damage_severity_7,distance,progress,path_lateral,track_edge
1113.1425000000002,5,0.5125,0.0,0.0,0.0,0.0,292.96071842064714,286.0205669450661,314.9304843657769,307.3563006158257,88.00734160316347,80.8427602145988,89.4432874151434,82.61413198324249,0,0,0,0,Medium,Medium,171.12595933557324,168.09595722498477,171.8273218703678,168.55038409366313,72.78965487919226,64.87847285256038,64.36229496406173,59.632684549908106,67.84897868003509,77.51380236063926,73.00618359690242,73.58109722718837,67.8227486757167,53.23157265477607,59.55406207132029,69.24115400741624,64.29166881344861,65.67650186923538,63.90421790209848,49.317333878390514,87.25362602199777,79.85116481421176,86.81266521874488,80.31767750488382,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-186.99599475867012,-187.06751676475022,-182.1701860644279,-182.16941450843981,61.63369335544411,59.347222413409725,76.40656940204794,74.22158032731268,41.72466425610877,43.171565021450334,49.487471302637005,50.81732076770579,-0.03893547872315714,-0.04051668072938085,-0.04331812653170049,-0.044695460748713146,-0.0027094408383771126,-0.0019328534377814812,-0.00260700258817786,0.0018800792800287842,False,False,False,False,0,0,0,0,8127.1630453421785,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.006555612664669752,0.006555612664669752,0.0,719.0,-2.7829707310284064,-0.10970000922679901,-303.62481689453125,-2.0622756481170654,-462.3082580566406,0.024137020111083984,-63.01070785522461,0.2525561451911926,63.01121861715323,-0.9304294586181641,-1.7129207849502563,-1.329742670059204,3.059531277427415,-0.03376083821058273,0.030121970921754837,0.004901638720184565,79.29061091376947,0,0,0,0,0,0,0,0,5734.287109375,0.9981216938411955,5.0442118644714355,6.0
1113.1625000000001,5,0.5125,0.0,0.0,0.0,0.0,292.58666283489686,285.65657370046483,314.6067196430565,307.04127677115616,88.00700320028136,80.84406363779988,89.44138802077816,82.61335221947206,0,0,0,0,Medium,Medium,171.07571040927667,168.02632076895918,171.7587437023822,168.69602806692228,72.79917699099053,64.8604250607907,64.44838101685929,59.69706617460503,67.86126061353758,77.52139760917845,73.0148727502555,73.55493076187702,67.80391705287241,53.222427367622686,59.620318307663695,69.34274066594384,64.38208407697033,65.76020518155485,63.9785246350732,49.352468707186915,87.25281065689825,79.84984998087992,86.81304355598417,80.3172697524925,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-186.9561920318952,-187.0359748898381,-182.25930761805026,-182.25853606206223,61.010694166231836,59.615836503074895,74.77209827680691,72.53257243203298,43.26261259656056,44.002616473017035,51.563762169577835,52.75320046924969,-0.038854764500210276,-0.04029585211742492,-0.04196785602718478,-0.04211664736674363,-0.0025460217638870685,-0.0016755369647819987,-0.0025526214792776585,0.0016786890416623232,False,False,False,False,0,0,0,0,8131.139198986367,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.006149607244879007,0.006149607244879007,0.0,719.0,-3.3618436240149574,-0.10022056847810745,-303.5218505859375,-2.0552244186401367,-461.0519104003906,0.01866769790649414,-63.0428581237793,0.25514572858810425,63.043377195711265,-0.5265282988548279,-1.5824767351150513,-1.370222568511963,3.059385437936947,-0.018604794517159462,0.006472310982644558,0.010031015612185001,79.28983947531748,0,0,0,0,0,0,0,0,5734.287109375,0.9981216938411955,5.0442118644714355,6.0
1113.1625000000001,5,0.5125,0.0,0.0,0.0,0.0,292.58666283489686,285.65657370046483,314.6067196430565,307.04127677115616,88.00700320028136,80.84406363779988,89.44138802077816,82.61335221947206,0,0,0,0,Medium,Medium,171.07571040927667,168.02632076895918,171.7587437023822,168.69602806692228,72.79917699099053,64.8604250607907,64.44838101685929,59.69706617460503,67.86126061353758,77.52139760917845,73.0148727502555,73.55493076187702,67.80391705287241,53.222427367622686,59.620318307663695,69.34274066594384,64.38208407697033,65.76020518155485,63.9785246350732,49.352468707186915,87.25281065689825,79.84984998087992,86.81304355598417,80.3172697524925,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-186.9561920318952,-187.0359748898381,-182.25930761805026,-182.25853606206223,61.010694166231836,59.615836503074895,74.77209827680691,72.53257243203298,43.26261259656056,44.002616473017035,51.563762169577835,52.75320046924969,-0.038854764500210276,-0.04029585211742492,-0.04196785602718478,-0.04211664736674363,-0.0025460217638870685,-0.0016755369647819987,-0.0025526214792776585,0.0016786890416623232,False,False,False,False,0,0,0,0,8131.139198986367,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.006149607244879007,0.006149607244879007,0.0,719.0,-3.3618436240149574,-0.11630183458328247,-303.5218505859375,-2.0552244186401367,-461.0519104003906,0.01866769790649414,-63.0428581237793,0.25514572858810425,63.043377195711265,-0.5265282988548279,-1.5824767351150513,-1.370222568511963,3.059385437936947,-0.018604794517159462,0.006472310982644558,0.010031015612185001,79.28983947531748,0,0,0,0,0,0,0,0,5734.287109375,0.9981216938411955,5.0442118644714355,6.0
1113.1825000000001,5,0.5125,0.0,0.0,0.0,0.0,292.2129921794889,285.29298010460695,314.28321322072816,306.7265305176504,88.00712556247834,80.8454251690705,89.44180344939582,82.61611794923482,0,0,0,0,Medium,Medium,171.20852268716402,167.97033089500673,171.84069493822668,168.85643083381112,72.76085973118973,64.81442420746276,64.4298266220485,59.63925490575514,67.82850567455108,77.47764300843636,72.97643051058179,73.48894412144574,67.75523144563374,53.1990970553087,59.61021219876346,69.31547200237412,64.3637956650079,65.66935052918126,63.911712396569385,49.33670179151483,87.2519955317137,79.84856473693975,86.81342390878609,80.3168579348058,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-187.2704330710893,-187.17881793454376,-182.10591603211176,-182.1051444761237,60.637387158436084,59.755822763710164,73.97184720002636,71.95245577117926,42.15349790821596,42.999308618247994,51.62131082516344,52.90592620339418,-0.0385867429091726,-0.040380033821025216,-0.04093400072012003,-0.041558954178938824,-0.0022414087836174043,-0.001399888384555232,-0.002469542736239583,0.0014957990198983524,False,False,False,False,0,0,0,0,8124.29604156385,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,0.9791024327278137,0.9791024327278137,0.0,0.0,0.0,0.0,0.005147452931851149,0.005147452931851149,0.0,719.0,-2.5444587410941124,-0.05269802734255791,-303.4185791015625,-2.048678398132324,-459.79498291015625,0.021300792694091797,-63.07550048828125,0.2541361451148987,63.07601605008984,-0.6408266425132751,-1.6046630144119263,-0.5890664458274841,3.0591601925824574,-0.01101606898009777,-0.01829916425049305,0.012489257380366325,79.28907025599251,0,0,0,0,0,0,0,0,5734.287109375,0.9981216938411955,5.0442118644714355,6.0
1113.1825000000001,5,0.5125,0.0,0.0,0.0,0.0,292.2129921794889,285.29298010460695,314.28321322072816,306.7265305176504,88.00712556247834,80.8454251690705,89.44180344939582,82.61611794923482,0,0,0,0,Medium,Medium,171.20852268716402,167.97033089500673,171.84069493822668,168.85643083381112,72.76085973118973,64.81442420746276,64.4298266220485,59.63925490575514,67.82850567455108,77.47764300843636,72.97643051058179,73.48894412144574,67.75523144563374,53.1990970553087,59.61021219876346,69.31547200237412,64.3637956650079,65.66935052918126,63.911712396569385,49.33670179151483,87.2519955317137,79.84856473693975,86.81342390878609,80.3168579348058,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-187.2704330710893,-187.17881793454376,-182.10591603211176,-182.1051444761237,60.637387158436084,59.755822763710164,73.97184720002636,71.95245577117926,42.15349790821596,42.999308618247994,51.62131082516344,52.90592620339418,-0.0385867429091726,-0.040380033821025216,-0.04093400072012003,-0.041558954178938824,-0.0022414087836174043,-0.001399888384555232,-0.002469542736239583,0.0014957990198983524,False,False,False,False,0,0,0,0,8124.29604156385,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,0.9791024327278137,0.9791024327278137,0.0,0.0,0.0,0.0,0.005147452931851149,0.005147452931851149,0.0,719.0,-2.5444587410941124,-0.028715115040540695,-303.4185791015625,-2.048678398132324,-459.79498291015625,0.021300792694091797,-63.07550048828125,0.2541361451148987,63.07601605008984,-0.6408266425132751,-1.6046630144119263,-0.5890664458274841,3.0591601925824574,-0.01101606898009777,-0.01829916425049305,0.012489257380366325,79.28907025599251,0,0,0,0,0,0,0,0,5734.287109375,0.9981216938411955,5.0442118644714355,6.0
1113.2025,5,0.5125,0.0,0.0,0.0,0.0,291.8397189711512,284.92979097176647,313.95996681344093,306.41205884613066,88.00694065793823,80.84537218087837,89.4418684226265,82.61744949202398,0,0,0,0,Medium,Medium,171.42538198986435,167.9890988832388,171.82161266672006,168.7818906691046,72.75186135939856,64.84029082427054,64.42272634765646,59.67340026961273,67.80443780378101,77.46932876965889,72.98181750475584,73.53664151652924,67.77978745233503,53.2044435039474,59.602854925285556,69.30009522554786,64.36522889213586,65.71977303683923,63.94925504111825,49.351172730880705,87.25118345657103,79.84726311938141,86.81378857592279,80.31645890477188,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-187.62622392969232,-187.183260338458,-182.10544583151471,-182.1046742755267,60.98264131843184,59.76185487074043,73.38591062861516,71.70010518892195,41.270989458150744,42.37279257796456,52.97650739253762,54.02455334236164,-0.03844966572399041,-0.04081598360361073,-0.039755378073662404,-0.04175202617778619,-0.0017365270631728347,-0.0010024383107019442,-0.002744366185453822,0.0013102275313249764,False,False,False,False,0,0,0,0,8124.275059222719,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,0.8634714484214783,0.8634714484214783,0.0,0.0,0.0,0.0,0.0038623809814453125,0.0038623809814453125,0.0,719.0,-0.9632325941652472,-0.024175135418772697,-303.3150329589844,-2.042396306991577,-458.5374450683594,0.030324459075927734,-63.101036071777344,0.2522304058074951,63.101547469790134,-0.5749282836914062,-1.1675078868865967,-0.3949873745441437,3.05886793819731,-0.0009679588256403804,-0.01813332736492157,0.016207953914999962,79.28835961079656,0,0,0,0,0,0,0,0,1.8400089740753174,0.0003202757097537847,4.780419826507568,5.974999904632568
1113.2025,5,0.5125,0.0,0.0,0.0,0.0,291.8397189711512,284.92979097176647,313.95996681344093,306.41205884613066,88.00694065793823,80.84537218087837,89.4418684226265,82.61744949202398,0,0,0,0,Medium,Medium,171.42538198986435,167.9890988832388,171.82161266672006,168.7818906691046,72.75186135939856,64.84029082427054,64.42272634765646,59.67340026961273,67.80443780378101,77.46932876965889,72.98181750475584,73.53664151652924,67.77978745233503,53.2044435039474,59.602854925285556,69.30009522554786,64.36522889213586,65.71977303683923,63.94925504111825,49.351172730880705,87.25118345657103,79.84726311938141,86.81378857592279,80.31645890477188,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-187.62622392969232,-187.183260338458,-182.10544583151471,-182.1046742755267,60.98264131843184,59.76185487074043,73.38591062861516,71.70010518892195,41.270989458150744,42.37279257796456,52.97650739253762,54.02455334236164,-0.03844966572399041,-0.04081598360361073,-0.039755378073662404,-0.04175202617778619,-0.0017365270631728347,-0.0010024383107019442,-0.002744366185453822,0.0013102275313249764,False,False,False,False,0,0,0,0,8124.275059222719,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,0.8634714484214783,0.8634714484214783,0.0,0.0,0.0,0.0,0.0038623809814453125,0.0038623809814453125,0.0,719.0,-0.9632325941652472,-0.05050124600529671,-303.3150329589844,-2.042396306991577,-458.5374450683594,0.030324459075927734,-63.101036071777344,0.2522304058074951,63.101547469790134,-0.5749282836914062,-1.1675078868865967,-0.3949873745441437,3.05886793819731,-0.0009679588256403804,-0.01813332736492157,0.016207953914999962,79.28835961079656,0,0,0,0,0,0,0,0,1.8400089740753174,0.0003202757097537847,4.780419826507568,5.974999904632568
1113.2225,5,0.5125,0.0,0.0,0.0,0.0,291.46688359770553,284.56703774953587,313.6370168235427,306.0978835308264,88.00892108709002,80.84813426207893,89.44088863122863,82.61775062109785,0,0,0,0,Medium,Medium,171.35882193858794,167.78271591022576,172.01438804790197,168.77573426439508,72.63531403246805,64.76655529185774,64.4462002547699,59.700580064034284,67.72231217262072,77.33513065158166,72.8484992732017,73.41450044839303,67.70307975936203,53.18208566781823,59.61076581296982,69.32290514316128,64.40492980817862,65.7586128360789,63.976078590344855,49.3670487656791,87.25034505002185,79.84593464939593,86.81414915970817,80.31606223016718,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-187.58983431523038,-187.242853007947,-181.67854982551634,-181.677778269528,61.392363598586684,60.10834541721466,73.12064054420514,71.55760335269834,41.10034024411624,42.558001407797114,51.67506621946294,53.02248647677757,-0.0382373741901611,-0.04161576979180891,-0.039129338147062466,-0.04189412261615098,-0.0017941591000601746,-0.0010940016944150153,-0.0028458244382347235,0.001092122472799733,False,False,False,False,0,0,0,0,8105.229504747327,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,0.7144343256950378,0.7144343256950378,0.0,0.0,0.0,0.0,0.0037481114268302917,0.0037481114268302917,0.0,719.0,-1.694036372435765,0.011740966700017452,-303.21124267578125,-2.0362212657928467,-457.2795104980469,0.04029560089111328,-63.11933898925781,0.24447694420814514,63.11982530990198,-0.538311243057251,-0.6312980055809021,-0.28476548194885254,3.058534758163446,0.010915091261267662,-0.020811066031455994,0.01539018377661705,79.28776651387655,0,0,0,0,0,0,0,0,1.8400089740753174,0.0003202757097537847,4.780419826507568,5.974999904632568
1113.2425,5,0.5125,0.0,0.0,0.0,0.0,291.0945429851756,284.2047596054539,313.3144208690445,305.784031406572,88.00872796488352,80.84728386197514,89.44379125020043,82.62007698718651,0,0,0,0,Medium,Medium,171.20262756222854,167.88134090959042,172.22408486732655,168.86429397087085,72.65984214557812,64.80001853247194,64.39479666796689,59.64860186179658,67.72259653264126,77.3698172505114,72.8871126535816,73.46270016287787,67.74214490575167,53.19521052878639,59.55672649004032,69.26614447866893,64.36151903519135,65.68275613938613,63.91399236753898,49.349057078464625,87.2495156505048,79.84466434210123,86.81450112169784,80.3156508564831,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-187.45315830903803,-187.06613958856107,-181.4806853509724,-181.4799137949843,61.51498203943362,59.37739664538027,73.53018357558871,71.5246436974366,42.19332102258852,43.584333106673505,50.78385134390412,52.129980389351545,-0.03820200133574023,-0.04115882720658022,-0.03928185997140562,-0.04220589951182152,-0.0015881282824171518,-0.0007007761084002864,-0.002692172918979634,0.001016300759228686,False,False,False,False,0,0,0,0,8096.40235040238,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,0.5582114458084106,0.5582114458084106,0.0,0.0,0.0,0.0,0.0025888828095048666,0.0025888828095048666,0.0,719.0,0.1362216168661513,-0.04914483800530434,-303.1072082519531,-2.030115842819214,-456.0213928222656,0.044332027435302734,-63.12238311767578,0.2295764535665512,63.12281616920564,-1.0111734867095947,0.08433298766613007,-0.15787342190742493,3.0582237016816745,-0.001214472809806466,0.01889203116297722,0.01467918511480093,79.28730857623394,0,0,0,0,0,0,0,0,1.8400089740753174,0.0003202757097537847,4.780419826507568,5.974999904632568
1113.2425,5,0.5125,0.0,0.0,0.0,0.0,291.0945429851756,284.2047596054539,313.3144208690445,305.784031406572,88.00872796488352,80.84728386197514,89.44379125020043,82.62007698718651,0,0,0,0,Medium,Medium,171.20262756222854,167.88134090959042,172.22408486732655,168.86429397087085,72.65984214557812,64.80001853247194,64.39479666796689,59.64860186179658,67.72259653264126,77.3698172505114,72.8871126535816,73.46270016287787,67.74214490575167,53.19521052878639,59.55672649004032,69.26614447866893,64.36151903519135,65.68275613938613,63.91399236753898,49.349057078464625,87.2495156505048,79.84466434210123,86.81450112169784,80.3156508564831,0.9722603559494019,0.9787566065788269,0.9719733595848083,0.9747593402862549,0.0,0.0,0.0,0.0,-187.45315830903803,-187.06613958856107,-181.4806853509724,-181.4799137949843,61.51498203943362,59.37739664538027,73.53018357558871,71.5246436974366,42.19332102258852,43.584333106673505,50.78385134390412,52.129980389351545,-0.03820200133574023,-0.04115882720658022,-0.03928185997140562,-0.04220589951182152,-0.0015881282824171518,-0.0007007761084002864,-0.002692172918979634,0.001016300759228686,False,False,False,False,0,0,0,0,8096.40235040238,9400.0,5,6,0.0,0.0,0.0,101325.0,0.0,0.0,0.0,0.0,0.0,0,0.5582114458084106,0.5582114458084106,0.0,0.0,0.0,0.0,0.0025888828095048666,0.0025888828095048666,0.0,719.0,0.1362216168661513,-0.11550721526145935,-303.1072082519531,-2.030115842819214,-456.0213928222656,0.044332027435302734,-63.12238311767578,0.2295764535665512,63.12281616920564,-1.0111734867095947,0.08433298766613007,-0.15787342190742493,3.0582237016816745,-0.001214472809806466,0.01889203116297722,0.01467918511480093,79.28730857623394,0,0,0,0,0,0,0,0,1.8400089740753174,0.0003202757097537847,4.780419826507568,5.974999904632568
