carcass_temperature_0,carcass_temperature_1,carcass_temperature_2,carcass_temperature_3,compound_0,compound_1,compound_front,compound_name_0,compound_name_1,compound_name_front,compound_name_rear,compound_rear,elapsed_time,inner_temperature_avg_0,inner_temperature_avg_1,inner_temperature_avg_2,inner_temperature_avg_3,inner_temperature_ico_0,inner_temperature_ico_1,inner_temperature_ico_10,inner_temperature_ico_11,inner_temperature_ico_2,inner_temperature_ico_3,inner_temperature_ico_4,inner_temperature_ico_5,inner_temperature_ico_6,inner_temperature_ico_7,inner_temperature_ico_8,inner_temperature_ico_9,lap_number,load_0,load_1,load_2,load_3,pressure_0,pressure_1,pressure_2,pressure_3,surface_temperature_avg_0,surface_temperature_avg_1,surface_temperature_avg_2,surface_temperature_avg_3,surface_temperature_ico_0,surface_temperature_ico_1,surface_temperature_ico_10,surface_temperature_ico_11,surface_temperature_ico_2,surface_temperature_ico_3,surface_temperature_ico_4,surface_temperature_ico_5,surface_temperature_ico_6,surface_temperature_ico_7,surface_temperature_ico_8,surface_temperature_ico_9,wear_0,wear_1,wear_2,wear_3
84.94020797390061,79.53824707317926,89.88763476827467,84.07741546848376,0,0,0,Medium,Medium,Medium,Medium,0,293.0825,82.76646372361267,77.40938639823855,86.7732403482409,81.38025176777325,77.4791186615476,86.06912895335887,84.74966636869556,73.60916083881136,84.7511435559316,82.57782890549538,79.45468149415274,70.19564879506754,80.72815846788166,91.21700914057595,88.37455343626522,85.7819280958127,2,0.0,0.0,0.0,0.0,170.90870788170253,168.51958247415348,173.8338149733072,171.1277619954247,64.47545797012612,58.99351982736118,63.88113187216726,60.1265506957414,59.32383012479306,68.3956718813468,63.92744323648304,50.73610645883116,65.70687190423854,66.35224873762047,60.70876011684447,49.919550627618605,58.50398510513605,68.34010548237052,64.79930502899532,65.71610239190989,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
84.9350101896041,79.53802567928142,89.89337201489928,84.08534946781214,0,0,0,Medium,Medium,Medium,Medium,0,293.1625,82.76683952564491,77.40666821108869,86.77783461533141,81.38131619558374,77.48010959850853,86.0694962244948,84.75101697973253,73.60812786685824,84.75091275393129,82.57669951083119,79.45138478927106,70.19192033316381,80.73312191855973,91.2218253212269,88.37855660620755,85.78480374016044,2,0.0,0.0,0.0,0.0,170.72652065123106,168.41033673123883,173.80268541194567,171.09864341415266,64.53687047294187,58.97964031461527,63.86173820671945,60.153522562793626,59.35612722876283,68.46265614133375,63.96103284787068,50.74613984338197,65.79182804872903,66.32842751021951,60.699737089275914,49.91075634435032,58.48977949818152,68.31294957176573,64.78248555021105,65.75339499712811,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
84.93874055000106,79.54313684781448,89.9062779181167,84.10188204069954,0,0,0,Medium,Medium,Medium,Medium,0,293.2825,82.76726855274876,77.40266512108218,86.78459856953361,81.38298741071577,77.48137690020445,86.06985950300748,84.75311992628946,73.60667754507335,84.75056925503446,82.57500035202469,79.44656221886964,70.18643279235232,80.74034484131033,91.22884130722969,88.38460956006077,85.78916476078444,2,0.0,0.0,0.0,0.0,170.781563177617,168.41270896148305,174.15665171326242,171.6067038299534,64.46726848429307,58.93648667748283,63.76880434419479,60.06699760842167,59.28476099100885,68.37494471610376,63.850887787035845,50.71187674878911,65.74209974576661,66.25633874502813,60.664207002119724,49.88891428530076,58.374008592349185,68.19060971386608,64.74179472636905,65.63822828944012,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
84.93772677300808,79.54372758534686,89.91010781062414,84.10975486220536,0,0,0,Medium,Medium,Medium,Medium,0,293.3625,82.76747824156757,77.40004661039933,86.78911568142331,81.38421839825588,77.4820745346903,86.07000151158763,84.75466201498125,73.60584987355776,84.75035867842485,82.57389407613567,79.44341499200249,70.18283076305988,80.74508939172608,91.23349917935104,88.38875847319281,85.79214330622864,2,0.0,0.0,0.0,0.0,170.97711389891774,168.54337528145652,173.8007284508914,170.98815770289028,64.45423620405961,58.95990652256461,63.879305715060525,60.13288229278112,59.266791089841945,68.35982877299801,63.93041643115606,50.7550527934805,65.73608874933882,66.2959108384681,60.68690693807508,49.89690179115064,58.43778771285008,68.3186258572245,64.8815035751071,65.71317765370685,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
84.9376461999027,79.55056962499043,89.91956854203124,84.12266546331756,0,0,0,Medium,Medium,Medium,Medium,0,293.4825,82.76767705881377,77.3961516084824,86.7958054176849,81.38611990222847,77.48289663369394,86.07006648862875,84.75705336211684,73.60471734060661,84.75006805411863,82.57222689780497,79.43874477129242,70.17748315634981,80.75200255542433,91.24034651446209,88.39506718316835,85.79658900396208,2,0.0,0.0,0.0,0.0,170.94030363717752,168.5998666536769,174.04378919516148,171.50644825406314,64.41251457549538,58.88538122196002,63.77905082959785,60.07927405526783,59.183084339713446,68.3262910136479,63.87598944996603,50.72205925450447,65.72816837312479,66.18531701678012,60.613959647721686,49.856867001378305,58.323691932143845,68.20339055182427,64.81007000482549,65.63977346133294,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
84.93617502257206,79.55147227233442,89.92793152642162,84.13464733144264,0,0,0,Medium,Medium,Medium,Medium,0,293.5625,82.7677236003725,77.39364136687038,86.80021052058811,81.38751006513866,77.48328842378567,86.07001468780373,84.7587889567838,73.60411190432546,84.74986768952823,82.57114904103082,79.43576217498037,70.17401288460002,80.75648419425488,91.2448252932117,88.39932207429774,85.7996293343067,2,0.0,0.0,0.0,0.0,171.18165836130177,168.48817450648448,173.6160321365982,171.00374755172257,64.40948869965393,58.90889234716275,63.79486766533728,60.06323149991624,59.16687125210973,68.33172368854366,63.85904395485653,50.74931075861792,65.72987115830836,66.19600233941372,60.65328470193674,49.87739000013784,58.317694535240605,68.22412879687329,64.84277966389794,65.58133978627421,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
84.93809052783172,79.55484342510522,89.9355143510179,84.1463681353361,0,0,0,Medium,Medium,Medium,Medium,0,293.6825,82.76767486818045,77.3898987477732,86.80675810948134,81.3896672201102,77.48366863199016,86.06979338840199,84.76146267286708,73.60333051352501,84.74956258414903,82.56952663563334,79.43133158680462,70.16883802088182,80.76302461175885,91.25144631298366,88.40580340370133,85.80420847393839,2,0.0,0.0,0.0,0.0,171.14372969059747,168.8378247292179,173.65500513808638,171.1994319314169,64.33473618593882,58.911908494509305,63.8066025711484,60.088456495380626,59.09439649206786,68.24720947902807,63.87722397118176,50.76949908003269,65.66260258672054,66.21444140322757,60.66217458488484,49.85910949541551,58.29540034657276,68.24660286673992,64.87780450013247,65.61864643492731,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
84.93778587618567,79.5578999443332,89.94538491907724,84.15926595369541,0,0,0,Medium,Medium,Medium,Medium,0,293.7825,82.7675405148446,77.38684073414953,86.81216871116197,81.39159974351998,77.48380157588917,86.0694809501735,84.76386789653907,73.60281970318164,84.74933901847095,82.56818499494864,79.42773469828217,70.16460250921767,80.76833017008903,91.2568660336807,88.4113099297162,85.80811163083911,2,0.0,0.0,0.0,0.0,170.83707425488595,168.8124120850563,173.59287657928462,171.14072385875497,64.34627618502157,58.87828211474442,63.784689429319144,60.09438821610786,59.06729683726678,68.26077350406388,63.89385927345023,50.778108233818955,65.71075821373404,66.14746034803278,60.63394819574552,49.853437800455026,58.24803592477565,68.20787883815376,64.89815352502808,65.61119714105439,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
84.93846738296492,79.55930482132834,89.95248119698056,84.1694739685156,0,0,0,Medium,Medium,Medium,Medium,0,293.8825,82.76729932283484,77.38382143484961,86.81751930229012,81.39361682721477,77.48373859984935,86.06903474678347,84.76636477489723,73.60243043119101,84.74912462187166,82.56683325678148,79.42420229865377,70.16042874911352,80.77348755462157,91.26218988300661,88.41688046924219,85.81205527555619,2,0.0,0.0,0.0,0.0,170.7271452048233,168.538618715827,173.76796008183192,171.0493423673006,64.2996944022272,58.913672458083454,63.73916862978183,60.088502052477224,59.00245335325826,68.20725466067591,63.88223813260913,50.78625596818665,65.68937519274755,66.18745283764167,60.68436230579357,49.86920223081512,58.188159454424465,68.15398161810049,64.87536481682048,65.59701205663589,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
84.93666575769629,79.56046331787297,89.95667045214122,84.18115783606817,0,0,0,Medium,Medium,Medium,Medium,0,293.9825,82.76693949928006,77.38086652386716,86.8227989161905,81.39570754574095,77.48346708604834,86.06842015510347,84.76893675307622,73.60215645013312,84.74893125668825,82.56549048839469,79.42077649134103,70.15633259186575,80.77848945755977,91.26738212245482,88.42252516855683,85.81602943401344,2,0.0,0.0,0.0,0.0,170.9738966080603,168.54498213471297,173.7074546114682,171.08849105136085,64.25510545020529,58.897163325292865,63.721984600378676,60.071359488295855,58.93795151297007,68.14804669202607,63.86148620093792,50.77992424338413,65.67931814561973,66.17352799324533,60.67549352571632,49.84246845691689,58.15038268011398,68.12871292618013,64.88685819484198,65.57266802056557,0.9906466603279114,0.992142379283905,0.9888042211532593,0.9893547296524048
