behind_leader,behind_next,completed_laps,distance,elapsed_time,lap_number,maximum,number,progress,sector_index,track_length
0,0,8,5.314348220825195,1111.0825,8,2147483647,8,0.0007611933904568356,0,6981.6005859375
0,0,8,5.314348220825195,1111.1825000000001,8,2147483647,8,0.0007611933904568356,0,6981.6005859375
0,0,8,15.334607124328613,1111.2825,8,2147483647,8,0.0021964314537293826,0,6981.6005859375
0,0,8,25.346609115600586,1111.4025000000001,8,2147483647,8,0.0036304868494846736,0,6981.6005859375
0,0,8,25.346609115600586,1111.4825,8,2147483647,8,0.0036304868494846736,0,6981.6005859375
0,0,8,35.43159103393555,1111.6025000000002,8,2147483647,8,0.005074995425161198,0,6981.6005859375
0,0,8,35.43159103393555,1111.6825000000001,8,2147483647,8,0.005074995425161198,0,6981.6005859375
0,0,8,45.63443374633789,1111.8025,8,2147483647,8,0.006536385630288822,0,6981.6005859375
0,0,8,45.63443374633789,1111.9025000000001,8,2147483647,8,0.006536385630288822,0,6981.6005859375
0,0,8,55.95529556274414,1112.0025,8,2147483647,8,0.00801468014017453,0,6981.6005859375
0,0,8,55.95529556274414,1112.1025000000002,8,2147483647,8,0.00801468014017453,0,6981.6005859375
0,0,8,66.38202667236328,1112.2025,8,2147483647,8,0.009508138693306443,0,6981.6005859375
0,0,8,66.38202667236328,1112.3025,8,2147483647,8,0.009508138693306443,0,6981.6005859375
0,0,8,76.90806579589844,1112.4025000000001,8,2147483647,8,0.011015821493828855,0,6981.6005859375
0,0,8,76.90806579589844,1112.5025,8,2147483647,8,0.011015821493828855,0,6981.6005859375
0,0,8,87.53792572021484,1112.6025000000002,8,2147483647,8,0.012538374924589032,0,6981.6005859375
0,0,8,87.53792572021484,1112.7025,8,2147483647,8,0.012538374924589032,0,6981.6005859375
0,0,8,98.26921081542969,1112.8025,8,2147483647,8,0.014075455850821055,0,6981.6005859375
0,0,8,98.26921081542969,1112.9025000000001,8,2147483647,8,0.014075455850821055,0,6981.6005859375
0,0,8,109.0982894897461,1113.0025,8,2147483647,8,0.015626544106446646,0,6981.6005859375
0,0,8,109.0982894897461,1113.1025000000002,8,2147483647,8,0.015626544106446646,0,6981.6005859375
0,0,8,120.0260009765625,1113.2025,8,2147483647,8,0.017191759897912468,0,6981.6005859375
0,0,8,120.0260009765625,1113.3225,8,2147483647,8,0.017191759897912468,0,6981.6005859375
0,0,8,131.0445556640625,1113.4025000000001,8,2147483647,8,0.018769987490836335,0,6981.6005859375
0,0,8,131.0445556640625,1113.5225,8,2147483647,8,0.018769987490836335,0,6981.6005859375
0,0,8,142.14759826660156,1113.6025000000002,8,2147483647,8,0.020360316594581266,0,6981.6005859375
0,0,8,142.14759826660156,1113.7225,8,2147483647,8,0.020360316594581266,0,6981.6005859375
0,0,8,153.2943115234375,1113.8025,8,2147483647,8,0.021956900804696047,0,6981.6005859375
0,0,8,153.2943115234375,1113.9025000000001,8,2147483647,8,0.021956900804696047,0,6981.6005859375
0,0,8,164.1523895263672,1114.0225,8,2147483647,8,0.023512142739446695,0,6981.6005859375
