camber_0,camber_1,camber_2,camber_3,elapsed_time,is_detached_0,is_detached_1,is_detached_2,is_detached_3,is_offroad,lap_number,position_vertical_0,position_vertical_1,position_vertical_2,position_vertical_3,ride_height_0,ride_height_1,ride_height_2,ride_height_3,rotation_0,rotation_1,rotation_2,rotation_3,slip_angle_fl,slip_angle_fr,slip_angle_rl,slip_angle_rr,suspension_deflection_0,suspension_deflection_1,suspension_deflection_2,suspension_deflection_3,suspension_force_0,suspension_force_1,suspension_force_2,suspension_force_3,third_spring_deflection_0,third_spring_deflection_1,third_spring_deflection_2,third_spring_deflection_3,toe_0,toe_1,toe_2,toe_3,toe_symmetric_0,toe_symmetric_1,toe_symmetric_2,toe_symmetric_3,velocity_lateral_0,velocity_lateral_1,velocity_lateral_2,velocity_lateral_3,velocity_longitudinal_0,velocity_longitudinal_1,velocity_longitudinal_2,velocity_longitudinal_3
-0.06246199205993225,-0.04904960742154748,-0.06206242406938955,-0.04495804094711256,3639.4725000000003,False,False,False,False,False,7,-5.867057062361021,12.169111306378527,-1.6416538721525376,16.285737563304863,50.489680528719106,40.728958053123236,55.45369030684419,45.300853444499886,-170.03382878643927,-174.52591327415996,-168.1994124967404,-170.24722495697964,0.0546297693815252,0.05070815947751039,0.018605722528347503,0.024504692636138123,49.751235489267074,61.33499608784898,65.43107511272056,79.75756222660208,3076.5103164828,7867.162170903313,5173.129250314188,9692.201080752466,55.543115788558026,55.543115788558026,72.59431866966132,72.59431866966132,-0.04435754772052974,-0.04103803353659712,0.002983818670935482,-0.001018926564362823,-0.04435754772052974,0.04103803353659712,0.002983818670935482,0.001018926564362823,-3.105060713344365,-2.9055866591322435,-1.0582449992863445,-1.4047633832208568,-56.78169992665739,-57.25105913564908,-56.87083008675073,-57.31482599672586
-0.0635298356280169,-0.04838128256806056,-0.06276810841554967,-0.04482683700363812,3639.5725,False,False,False,False,False,7,-6.401739686889489,13.264411832156597,-2.0429351764243258,17.236219512231774,50.763150344212306,40.07907882724482,55.770107492022994,45.22337152163547,-170.42551833445356,-175.0191531519553,-168.71187636377738,-170.79479177483805,0.05554142303053638,0.05161463153064185,0.020961868701383207,0.026971590372465274,49.383035428932466,62.09231110808327,65.11779685861802,80.53464613125594,2868.1885545423215,7751.86241904109,4946.885152526612,9156.553538153745,55.73767326850787,55.73767326850787,72.82622149493697,72.82622149493697,-0.04253741011562603,-0.03923901692378644,0.0030111695823769385,-0.000869884048242815,-0.04253741011562603,0.03923901692378644,0.0030111695823769385,0.000869884048242815,-3.1653218343927954,-2.964544281266516,-1.1954120855510872,-1.549923594790112,-56.9316763046468,-57.38510846773797,-57.019582053948966,-57.4511074764949
-0.0637204678416531,-0.047743964862779285,-0.0627606099792889,-0.044694227047099064,3639.6925,False,False,False,False,False,7,-7.001130095959932,12.982316249635199,-2.4504487763501275,17.457948976771018,52.01512684744974,41.186868317016206,56.25468016878504,45.40642078948235,-170.78054490932146,-174.99642063091312,-169.59175424381797,-171.01152856150927,0.05591070643885585,0.05197116072563739,0.021039376894743504,0.02705462897325881,49.009484809109324,61.890806384353795,64.7823547080657,80.72702102944429,2512.498881488863,7331.481534311844,4738.728657847825,9256.263268762448,55.45014559673156,55.45014559673156,72.754687868755,72.754687868755,-0.04143860974350005,-0.03806824574042677,0.0030310463366923284,-0.0008436779429238916,-0.04143860974350005,0.03806824574042677,0.0030310463366923284,0.0008436779429238916,-3.197292700870335,-2.992708405827109,-1.203986505363332,-1.5586739839479336,-57.126096650145456,-57.532166726664286,-57.21694400813183,-57.59804264636284
-0.06356561217370249,-0.04781563670471903,-0.06234797194143861,-0.04414920031716513,3639.7925,False,False,False,False,False,7,-7.281603010473103,13.019820953543908,-2.8443826162816848,16.83077740129963,51.94953417257711,41.04413670558182,56.19231022841953,45.556301034770044,-171.2702335512803,-175.63489331765044,-169.3801166690493,-171.55990442962693,0.0549190148709421,0.051014401041160194,0.019530890796243594,0.025549435738317416,48.80416069908089,61.92863036361862,64.46652771086231,80.21028883233194,2648.720386964821,7584.799845455719,5272.993284624317,9234.246451005707,55.36639553134975,55.36639553134975,72.33840827159713,72.33840827159713,-0.04145367883069793,-0.038101574805751805,0.0030763198057847142,-0.0009321985565426738,-0.04145367883069793,0.038101574805751805,0.0030763198057847142,0.0009321985565426738,-3.1490920483161844,-2.9443129636201384,-1.1206232974067056,-1.4753191416681695,-57.28299075738977,-57.6652533235116,-57.369672284421696,-57.73114233556141
-0.06354984175456536,-0.04809809926287349,-0.0623821286724981,-0.04473106360103036,3639.8725,False,False,False,False,False,7,-6.824684025057135,13.125823122666198,-2.4125207251532306,17.054663012423706,51.92459002556218,41.14461772710926,55.69216607412342,45.056929023472804,-171.66289248636843,-175.74591448113682,-169.73459736428921,-171.81495704760428,0.05243842803715208,0.04857836387772918,0.018256566645503364,0.024228558881742072,49.10967135626887,62.00103665324619,64.80146010690491,80.39247862837613,2652.442361066614,7283.271510474211,5301.638000315423,9349.878133980015,55.55535400475753,55.55535400475753,72.59696936764051,72.59696936764051,-0.040257929545961045,-0.03695443371738859,0.0030511786884142703,-0.0009049447467314219,-0.040257929545961045,0.03695443371738859,0.0030511786884142703,0.0009049447467314219,-3.012972055184399,-2.809385487609955,-1.049560471112251,-1.4017825418892507,-57.40465499419814,-57.786532920555864,-57.483089890432524,-57.8452992231167
-0.06480904978025027,-0.04775621115162169,-0.0625212378462773,-0.044123310596074564,3639.9925000000003,False,False,False,False,False,7,-5.909841319423532,13.994347037496011,-2.6861156841426133,16.852315911799586,50.42307557078593,39.643515706972664,56.26221728814818,45.60267313332878,-171.85613965514074,-176.1441497578779,-170.52820034572832,-172.05221787490743,0.04847937794444466,0.04465407053462982,0.019129292815539937,0.025215963620514436,49.693554706371266,62.59783817004261,64.59464030301315,80.23117800341333,2882.2032749160494,8004.838707306055,4980.21190054008,9403.75331745411,56.14569643820694,56.14569643820694,72.41290915321325,72.41290915321325,-0.03699033923879926,-0.03383297402066585,0.003050246939725783,-0.0009369994823421382,-0.03699033923879926,0.03383297402066585,0.003050246939725783,0.0009369994823421382,-2.786379003524452,-2.585924241689373,-1.100077524527677,-1.4608679333700678,-57.43051754468191,-57.871661343185394,-57.50047051547976,-57.921970137175705
-0.06451374817784722,-0.04810722693551809,-0.06179748640911278,-0.04499543974383136,3640.0725,False,False,False,False,False,7,-5.370251336121904,13.570993725843868,-2.5316135893448806,16.863010562609375,49.77616334542098,39.850637685055254,55.73948441046681,45.276337418475364,-172.4084689712459,-176.3098508071692,-170.576234930163,-172.62376749356986,0.047790729287569354,0.044129682707153825,0.020235913986390432,0.026180921932181155,50.00198025999464,62.359256900709646,64.72846215428046,80.2184583708354,3292.711389718796,7392.890955790856,5291.77687994237,9536.123997018103,56.180618580352146,56.180618580352146,72.47346026255794,72.47346026255794,-0.034834508248105016,-0.03184434904004292,0.0030505976789021293,-0.000937353925752383,-0.034834508248105016,0.03184434904004292,0.0030505976789021293,0.000937353925752383,-2.7534362891342923,-2.561022524668285,-1.166433938342852,-1.5199616200844552,-57.570574261331345,-57.99633448580029,-57.63390374039578,-58.04281174583515
-0.06394427251047599,-0.047746393194589454,-0.061824186974309345,-0.045131943840085564,3640.1925,False,False,False,False,False,7,-6.972668094844805,13.191226875091756,-2.3085640568243115,16.837137678211064,50.79822945611495,40.55982388531618,55.98551761601148,45.9559901756171,-172.853216270797,-176.69583437171087,-171.19136980020508,-172.65535089950592,0.04554723353207355,0.04194857185465028,0.018060745052052248,0.024251810358196596,48.92171896084485,62.124571021048844,64.92611989828106,80.20649313850431,3186.5955570618225,7277.728719210914,4881.803394691963,8717.669845161601,55.52314499094685,55.52314499094685,72.5663065183927,72.5663065183927,-0.03277031291275084,-0.02969395532433931,0.003013620540616303,-0.0009263299732759677,-0.03277031291275084,0.02969395532433931,0.003013620540616303,0.0009263299732759677,-2.6349922852850547,-2.4412091272398264,-1.0453104919126979,-1.411901271142753,-57.81185129206976,-58.16114669831828,-57.87119134014589,-58.206972430143665
-0.0654140395751303,-0.04681137895996032,-0.06278912587999103,-0.04556484033959002,3640.2725,False,False,False,False,False,7,-5.7285090915876316,13.246374450183406,-1.2884552293059155,17.30135027942914,50.67827226049273,40.22398477618344,54.068122253633945,43.735543370549024,-172.95594708957606,-176.54722683770913,-171.22206527653026,-173.5699684355882,0.036561044869685685,0.03298317572000607,0.01638503972394027,0.022257960677536482,49.73144156529735,62.18256025238888,65.70345066245959,80.56833782007928,2793.171525022346,7412.380177367778,5607.028867822295,9773.43634656324,55.95700090884312,55.95700090884312,73.13589424126943,73.13589424126943,-0.02543985000225406,-0.022524916098229108,0.002968090157905095,-0.0008928625896251225,-0.02543985000225406,0.022524916098229108,0.002968090157905095,0.0008928625896251225,-2.1206038254532977,-1.9238394228431055,-0.9505508826828795,-1.2986329686538802,-57.97588311132684,-58.3067484693685,-58.00814844062184,-58.33501664920709
-0.06448349690667844,-0.04682000705841455,-0.06024049748043705,-0.04732606958752218,3640.3925,False,False,False,False,False,7,-5.372054000165185,11.393376019407222,-0.4716941099301916,15.738618409958299,51.47646647828882,42.87580111782707,54.705931949215966,45.9758318219689,-173.27491735947473,-174.67205719727838,-171.80211030823406,-173.06646483413553,0.017446451936521862,0.014354001893696266,0.011614399140654602,0.01773119056343132,49.9156903065196,60.98285759110611,66.30810030881146,79.37071488938896,3405.639614794103,6780.459870132421,5845.879797991646,8675.065229283362,55.44927394881285,55.44927394881285,72.83940759910021,72.83940759910021,-0.00776715236887508,-0.0051896261743566915,0.0029146416456556704,-0.001089981956187053,-0.00776715236887508,0.0051896261743566915,0.0029146416456556704,0.001089981956187053,-1.0173667522997718,-0.8396695172009601,-0.677200962546813,-1.0374578242824803,-58.30775978529126,-58.49322404026732,-58.304394734181514,-58.50419882413566
